"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Miconia affinis",1259524572,-27.13333,-53.91666,"gass84,iddatunl",24290067,202,127,56,3410,317,93,224,213,174,243,157,1755,178,117,10,464,387,454,427
"2",2,"Miconia affinis",1259524618,-27.06666,-53.88333,"gass84,iddatunl",24272787,202,128,57,3385,316,92,224,225,173,241,157,1754,179,116,11,465,384,459,424
"3",3,"Miconia affinis",1090656256,-18.944722,-46.993611,"gass84",22588153,214,112,68,1512,287,124,163,224,194,229,191,1506,298,7,81,783,32,651,49
"4",4,"Miconia affinis",1260633345,-26.16666,-55.28333,"gass84,iddatunl",24082674,202,132,57,3620,316,87,229,203,156,247,156,1658,188,97,20,476,307,408,307
"5",5,"Miconia affinis",1260633171,-26.16666,-55.33333,"gass84,iddatunl",24082673,203,130,57,3601,317,89,228,224,157,248,157,1654,190,96,21,478,304,407,304
"6",6,"Miconia affinis",1260629678,-21.923611,-45.386111,"cdround,gass84,iddatunl",23210271,181,133,67,2122,263,66,197,202,152,203,149,1574,299,19,76,827,69,708,84
"7",8,"Miconia affinis",372125792,-26.52,-53.98,"gass84",24160465,182,133,58,3348,294,66,228,223,149,223,138,1860,185,124,12,507,412,507,450
"8",9,"Miconia affinis",416984056,-26.64,-53.96,"gass84",24186385,184,132,58,3348,296,69,227,225,152,225,141,1846,184,124,11,496,408,496,450
"9",10,"Miconia affinis",416984057,-26.52,-53.93,"gass84",24160466,180,133,58,3294,291,65,226,220,148,220,137,1884,187,126,11,512,424,512,456
"10",11,"Miconia pusilliflora",1455392592,-23.4275,-51.929444,"gass84,iddatunl",23521154,179,123,63,2490,268,74,194,208,159,208,143,1286,164,46,34,467,186,467,240
"11",12,"Miconia pusilliflora",1570750521,-26.776667,-49.037778,"cdround,gass84",24212424,188,92,51,2867,279,100,179,224,154,224,152,1640,205,87,26,562,295,562,304
"12",13,"Miconia pusilliflora",1658203130,-27.63,-48.691667,"cdround,gass84",24393872,200,71,45,2809,281,125,156,235,166,235,164,1487,211,77,34,558,236,558,239
"13",14,"Miconia pusilliflora",1585201693,-26.3135,-48.9155,"gass84",24117387,211,82,49,2846,294,127,167,247,174,247,174,1682,240,77,34,645,262,645,262
"14",15,"Miconia pusilliflora",1638342842,-24.861667,-48.715556,"gass84",23814991,176,95,52,2976,262,81,181,211,137,211,136,1457,198,69,31,522,245,522,268
"15",16,"Miconia pusilliflora",1586074664,-22.891389,-42.8575,"cdround,gass84",23409052,228,83,56,2082,302,154,148,253,202,256,202,1253,166,49,39,462,152,443,152
"16",17,"Miconia pusilliflora",1094713438,-28.189444,-49.391944,"cdround,gass84",24506175,178,101,53,2942,274,84,190,215,143,215,141,1528,190,88,24,515,278,515,304
"17",18,"Miconia pusilliflora",1265933349,-25.595583,-54.393972,"gass84",23970375,209,132,55,3470,321,85,236,229,177,252,163,1745,213,75,25,558,326,528,334
"18",19,"Miconia pusilliflora",1423908619,-22.325833,-42.72,"cdround,gass84,rdatm",23288095,145,98,60,1915,223,62,161,167,121,169,120,1717,287,42,59,771,139,687,159
"19",20,"Miconia pusilliflora",1094717344,-28.136944,-49.421389,"cdround,gass84",24497534,156,96,53,2731,249,70,179,189,122,189,122,1620,189,102,20,512,315,512,315
"20",21,"Miconia pusilliflora",1324203878,-22.948611,-43.274167,"gass84",23417682,213,88,57,2029,288,135,153,238,188,241,188,1514,204,54,42,580,178,556,178
"21",22,"Miconia pusilliflora",1423923536,-22.436389,-42.505,"cdround,gass84",23314020,170,98,59,2031,251,87,164,194,145,196,144,1509,259,35,61,683,119,604,143
"22",23,"Miconia pusilliflora",1423923619,-22.377778,-42.487222,"cdround,gass84,rdatm",23305381,174,99,59,2063,256,89,167,197,149,200,147,1455,254,31,62,667,108,588,133
"23",24,"Miconia pusilliflora",1563170051,-26.916111,-49.42,"cdround,gass84",24238334,169,102,54,2924,264,76,188,205,133,205,132,1575,184,91,21,503,301,503,323
"24",25,"Miconia pusilliflora",1455393781,-22.961667,-43.274722,"gass84,iddatunl",23426322,212,89,57,2047,288,134,154,237,187,240,187,1529,206,56,41,586,183,557,183
"25",26,"Miconia pusilliflora",1423903877,-22.361389,-44.589444,"cdround,gass84,rdatm",23296690,145,124,65,2018,224,34,190,168,117,168,117,1863,327,26,72,938,97,847,97
"26",27,"Miconia pusilliflora",1455393775,-22.296944,-44.443889,"gass84,iddatunl",23288054,176,121,63,2181,258,66,192,201,146,201,146,1606,285,20,74,817,76,739,76
"27",28,"Miconia pusilliflora",1077409332,-27.5375,-49.316667,"cdround,gass84",24367937,164,95,52,2898,257,76,181,200,129,200,127,1628,200,94,23,534,301,534,331
"28",29,"Miconia pusilliflora",1424508522,-22.443333,-44.917222,"cdround,gass84,rdatm",23313962,156,126,63,2196,237,40,197,180,125,181,125,1770,328,23,74,913,90,827,90
"29",31,"Miconia pusilliflora",1208834856,-27.210833,-48.509167,"cdround,gass84",24307476,200,85,50,2790,284,115,169,236,164,236,164,1586,209,80,30,578,257,578,257
"30",32,"Miconia pusilliflora",1135086487,-25.61725,-54.440556,"gass84",23970374,209,131,55,3437,321,86,235,229,177,251,164,1738,207,84,21,535,333,497,359
"31",33,"Miconia pusilliflora",1135076136,-25.415,-53.900556,"gass84",23927187,197,131,57,3357,309,80,229,238,154,238,153,1797,220,110,23,549,362,549,365
"32",34,"Miconia pusilliflora",1143431012,-24.370694,-51.952667,"gass84",23711234,197,120,60,2813,289,92,197,229,170,229,158,1476,195,75,28,491,295,491,325
"33",35,"Miconia pusilliflora",1077409306,-27.099444,-49.193889,"cdround,gass84",24281540,166,95,52,2863,259,78,181,202,131,202,130,1653,200,94,23,547,305,547,327
"34",36,"Miconia pusilliflora",1424504796,-13.566667,-39.683333,"cdround,gass84",21473768,215,71,65,1268,271,162,109,197,216,230,197,1228,128,69,18,356,249,316,356
"35",38,"Miconia pusilliflora",1797010633,-13.57908,-39.7095,"gass84,iddatunl",21473767,206,74,66,1278,264,152,112,217,201,221,188,1125,118,62,17,318,225,301,312
"36",39,"Miconia pusilliflora",1135825272,-13.602,-39.654,"gass84",21482409,226,68,64,1278,280,174,106,208,218,241,208,1282,133,75,17,365,263,325,365
"37",41,"Miconia pusilliflora",1270103708,-25.311389,-53.955556,"gass84",23909906,197,131,57,3325,308,81,227,237,154,237,154,1823,225,106,23,553,356,553,367
"38",42,"Miconia pusilliflora",1086605610,-25.27,-49.004,"gass84",23901384,175,97,54,2806,261,83,178,208,140,208,137,1630,216,78,31,584,264,584,286
"39",44,"Miconia pusilliflora",1423898029,-22.561667,-42.280556,"cdround,gass84,rdatm",23339946,231,84,58,1909,301,158,143,246,206,256,206,1099,168,34,47,439,111,382,111
"40",45,"Miconia pusilliflora",1423898073,-22.541389,-42.304444,"cdround,gass84,rdatm",23331305,231,86,58,1925,303,156,147,246,206,256,206,1136,176,33,49,460,110,406,110
"41",46,"Miconia pusilliflora",1086916829,-22.526944,-45.266944,"gass84",23331234,160,123,63,2256,240,46,194,185,129,185,129,1772,331,26,74,913,96,833,96
"42",47,"Miconia pusilliflora",1077479262,-23.873917,-51.972722,"gass84",23607553,211,123,60,2899,304,102,202,244,184,244,171,1462,204,66,38,526,238,526,282
"43",49,"Miconia pusilliflora",1424484088,-22.754722,-44.623889,"cdround,gass84,rdatm",23383090,152,119,62,2177,232,42,190,177,122,178,122,1686,286,28,69,833,104,758,104
"44",50,"Miconia pusilliflora",1424481034,-22.723056,-44.6125,"cdround,gass84,rdatm",23374450,140,120,63,2086,219,31,188,164,111,165,111,1848,312,31,68,905,115,828,115
"45",52,"Miconia pusilliflora",1423897344,-21.560278,-41.54,"cdround,gass84,iddatunl,rdatm",23132604,231,102,59,2081,314,143,171,248,203,258,203,1081,195,23,59,494,79,368,79
"46",53,"Miconia pusilliflora",1089196703,-8.702378,-35.854478,"gass84",20462980,212,84,70,1295,275,156,119,197,219,225,192,1073,182,24,59,489,86,205,438
"47",54,"Miconia pusilliflora",1424498361,-25.926667,-48.894722,"cdround,gass84,rdatm",24039627,193,85,49,2935,278,107,171,229,155,229,155,1770,246,82,36,687,267,687,267
"48",55,"Miconia pusilliflora",1676475143,-25.5536,-48.5341,"gass84",23961876,205,73,47,2680,287,133,154,241,172,241,172,2047,291,80,43,861,276,861,276
"49",56,"Miconia pusilliflora",1077409323,-26.548055,-48.776667,"cdround,gass84",24169230,207,85,50,2830,291,121,170,244,171,244,171,1669,234,78,33,627,267,627,267
"50",58,"Miconia pusilliflora",1275092465,-19.980002,-40.679977,"gass84,preswcd",22804304,200,103,64,1673,278,118,160,214,179,220,177,1320,210,39,52,596,142,423,152
"51",59,"Miconia pusilliflora",1424498391,-22.990833,-44.538055,"cdround,gass84",23426292,211,108,60,2205,294,115,179,237,182,239,182,1588,251,41,57,709,133,667,133
"52",60,"Miconia pusilliflora",1135947829,-23.2841,-46.0906,"gass84,iddatunl,preswcd",23486734,184,100,59,2258,260,91,169,210,153,212,153,1339,228,27,64,640,101,603,101
"53",61,"Miconia pusilliflora",1135947819,-23.2541,-46.0008,"gass84,iddatunl,preswcd",23486736,190,99,59,2281,265,98,167,217,159,218,159,1308,221,26,63,621,101,581,101
