"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Trigynaea oblongifolia",1806846978,-18.126417,-53.697722,"gass84",22423832,234,125,69,1531,315,135,180,244,217,249,210,1579,259,18,66,721,70,411,109
"2",2,"Trigynaea oblongifolia",1806847125,-18.155583,-53.421833,"gass84",22423838,246,124,69,1525,325,146,179,256,228,260,222,1550,260,17,67,717,65,401,104
"3",3,"Trigynaea oblongifolia",1806846905,-18.158278,-53.411639,"gass84",22423839,236,125,70,1468,315,138,177,246,219,250,213,1588,262,18,66,726,67,419,106
"4",4,"Trigynaea oblongifolia",1423899410,-22.516944,-43.551389,"cdround,gass84,rdatm",23331275,218,105,61,2018,302,132,170,243,193,245,193,1662,262,43,56,722,145,681,145
"5",5,"Trigynaea oblongifolia",1089103810,-23.3588,-45.3234,"gass84,iddatunl",23504033,167,104,59,2217,244,69,175,193,137,195,137,1670,269,39,59,765,146,733,146
"6",6,"Trigynaea oblongifolia",1563875165,-14.544444,-46.092222,"gass84,iddatunl",21680974,240,118,70,997,316,149,167,243,229,249,224,1232,243,3,82,636,13,384,29
"7",7,"Trigynaea oblongifolia",1424492676,-19.285,-43.333333,"cdround,gass84,muluriiv",22657361,210,122,65,2031,293,108,185,228,182,233,182,1569,365,9,86,880,34,607,56
"8",9,"Trigynaea oblongifolia",1424405554,-22.638611,-44.661389,"cdround,gass84",23357169,201,117,62,2241,285,97,188,226,170,227,170,1501,265,25,70,732,87,707,87
"9",11,"Trigynaea oblongifolia",1638346420,-20.766667,-42.033333,"cdround,gass84,iddatunl,rdatm",22968432,210,129,65,2045,303,105,198,228,182,234,182,1241,228,20,71,630,64,485,83
"10",12,"Trigynaea oblongifolia",1097013146,-23.873871,-46.387953,"",23607687,219,74,52,2324,288,146,142,249,189,249,189,2664,344,99,40,1005,321,1005,321
"11",13,"Trigynaea oblongifolia",1089106291,-23.216,-45.0503,"gass84,iddatunl",23478119,144,110,60,2200,221,40,181,169,114,171,114,1828,291,40,61,849,151,795,151
"12",14,"Trigynaea oblongifolia",1095220130,-13.735555,-46.3575,"gass84",21508168,249,111,72,822,321,167,154,249,241,258,236,1276,249,1,83,662,13,153,25
"13",15,"Trigynaea oblongifolia",1228339612,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
