"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Ocotea insignis",1090515827,-15.202778,-39.408056,"gass84",21810735,212,74,64,1182,267,153,114,221,208,225,195,1227,142,76,19,368,239,334,298
"2",2,"Ocotea insignis",1090577177,-23.367009,-45.083511,"gass84",23504038,174,106,59,2214,253,76,177,200,144,202,144,1860,280,49,56,825,171,789,171
"3",3,"Ocotea insignis",1424154775,-15.391667,-39.565278,"cdround,gass84,rdatm",21853931,215,79,65,1269,273,153,120,225,211,229,197,1105,137,65,23,353,217,293,244
"4",5,"Ocotea insignis",1086914075,-20.045278,-40.696111,"gass84",22821584,206,102,64,1694,284,125,159,221,185,227,184,1289,207,38,53,584,138,409,150
"5",6,"Ocotea insignis",1252620760,-21.871833,-41.926333,"gass84,iddatunl",23193074,195,105,60,2118,275,102,173,212,167,222,167,1388,234,29,59,631,109,519,109
"6",8,"Ocotea insignis",1258039794,-15.15,-39.083333,"cdround,gass84,iddatunl",21802103,242,68,63,1045,293,186,107,250,240,254,226,1626,153,104,10,442,358,428,404
"7",10,"Ocotea insignis",1097741860,-19.67,-41.83,"gass84",22743797,228,124,66,1905,312,125,187,245,203,249,201,1186,221,17,74,629,58,462,74
"8",11,"Ocotea insignis",1097500475,-22.5309,-43.0084,"gass84",23331288,209,99,57,2205,292,121,171,236,180,238,180,1723,278,44,57,755,148,694,148
"9",12,"Ocotea insignis",1097352372,-22.971675,-43.257166,"iddatunl",23426322,212,89,57,2047,288,134,154,237,187,240,187,1529,206,56,41,586,183,557,183
"10",13,"Ocotea insignis",1097536697,-22.9069598238154,-43.2076685470805,"cdrep",23409044,233,73,55,1932,300,169,131,259,209,259,209,1246,146,53,35,437,165,437,165
"11",14,"Ocotea insignis",1097413680,-22.2857503169645,-42.5309212652528,"cdrep",23279460,182,103,58,2143,267,92,175,205,156,208,153,1395,255,25,67,665,89,580,112
"12",15,"Ocotea insignis",1228371270,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
"13",16,"Ocotea insignis",1144732765,-10.77306,-53.08972,"gass84,rdativ",20894566,256,143,69,674,358,152,206,256,247,262,246,2243,376,3,75,1081,28,590,52
"14",17,"Ocotea insignis",1144732754,-22.48222,-42.9125,"gass84,rdativ",23322651,210,101,58,2232,294,121,173,237,181,239,181,1595,265,38,59,712,127,649,127
"15",18,"Ocotea insignis",1099083295,-10,-55,"rdativ",20739001,254,144,69,632,362,154,208,249,250,261,248,2302,382,9,70,1060,48,355,85
"16",19,"Ocotea insignis",1089106388,-23.1258,-45.0301,"gass84,iddatunl",23460840,167,112,61,2209,246,63,183,193,137,194,137,1526,245,28,65,723,112,683,112
