"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Zeyheria tuberculosa",1699426055,-12.683333,-41.166667,"gass84,iddatunl",21292292,237,114,74,1262,311,158,153,247,224,249,218,948,149,17,57,403,75,344,87
"2",2,"Zeyheria tuberculosa",1324953439,-12.288611,-41.160833,"gass84,iddatunl,txmatfuz",21205893,227,112,72,1392,302,148,154,238,211,240,206,747,125,17,56,318,64,268,83
"3",3,"Zeyheria tuberculosa",1324953426,-12.466667,-41.083333,"gass84,iddatunl",21249095,223,112,74,1344,297,146,151,234,208,236,203,741,117,14,57,315,60,260,77
"4",4,"Zeyheria tuberculosa",1801097045,-18.909722,-43.423611,"gass84,iddatunl",22579598,206,125,65,1995,292,100,192,224,180,227,177,1606,380,8,87,900,33,621,58
"5",5,"Zeyheria tuberculosa",1213675227,-21.885139,-41.946389,"gass84",23201714,190,104,61,2087,269,99,170,207,162,217,162,1410,235,31,58,637,113,527,113
"6",6,"Zeyheria tuberculosa",1087540157,-14.239528,-40.135972,"gass84",21611997,201,82,66,1338,260,137,123,211,185,216,181,793,118,32,41,307,111,253,128
"7",7,"Zeyheria tuberculosa",1303583462,-14.126111,-42.797222,"gass84",21594653,236,115,70,1263,311,148,163,243,216,246,216,743,164,0,98,457,2,363,2
"8",8,"Zeyheria tuberculosa",1094923612,-13.105,-41.733611,"gass84,iddatunl",21378679,200,120,71,1192,281,113,168,207,188,210,181,939,153,20,61,427,70,377,78
"9",9,"Zeyheria tuberculosa",1143413022,-23.071111,-46.921389,"gass84",23443514,185,112,62,2313,264,85,179,210,153,210,153,1312,222,29,64,629,103,581,103
"10",10,"Zeyheria tuberculosa",1087695531,-10.491944,-37.193056,"gass84",20834468,240,79,65,1488,301,180,121,225,251,256,218,1094,187,32,60,513,103,167,431
"11",11,"Zeyheria tuberculosa",1275092394,-19.979655,-41.040183,"gass84,preswcd",22804296,224,113,65,1744,306,134,172,238,201,245,200,1225,210,27,61,594,100,417,115
"12",12,"Zeyheria tuberculosa",1077476936,-19.138889,-40.062,"gass84",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"13",13,"Zeyheria tuberculosa",1257914240,-18.803333,-63.818889,"cdround,gass84",22561829,229,121,64,2232,314,125,189,248,210,251,197,1035,190,14,74,527,58,427,59
"14",14,"Zeyheria tuberculosa",1077478432,-23.846944,-52.749556,"gass84",23607535,206,120,61,2788,297,103,194,238,181,238,168,1419,162,66,24,448,261,448,333
"15",15,"Zeyheria tuberculosa",1077482628,-18.644444,-44.0825,"gass84",22527743,220,129,67,1962,303,112,191,237,193,241,192,1161,253,6,87,658,21,525,40
"16",16,"Zeyheria tuberculosa",1213655656,-19.444722,-43.328611,"gass84,iddatunl",22691921,209,119,65,2023,291,108,183,226,180,231,180,1514,344,10,85,842,35,598,54
