"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Swartzia myrtifolia",1819182817,-21.822222,-41.913056,"cdround,gass84",23184435,195,105,60,2141,275,101,174,212,166,222,166,1386,234,30,59,630,110,514,110
"2",2,"Swartzia myrtifolia",1423899379,-22.516944,-43.551389,"cdround,gass84,rdatm",23331275,218,105,61,2018,302,132,170,243,193,245,193,1662,262,43,56,722,145,681,145
"3",3,"Swartzia myrtifolia",1094926543,-19.15,-40.05,"gass84,iddatunl",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"4",4,"Swartzia myrtifolia",1094924363,-15.183333,-39.075278,"gass84,iddatunl",21810743,242,68,62,1048,294,186,108,250,235,254,227,1619,154,103,10,437,359,423,400
"5",5,"Swartzia myrtifolia",1090875949,-20.8058,-40.6456,"gass84",22977105,243,84,60,1716,314,174,140,257,221,265,221,1059,166,41,45,443,134,284,134
"6",6,"Swartzia myrtifolia",1094924954,-13.668333,-39.080556,"gass84,iddatunl",21499703,244,64,64,1136,295,196,99,249,237,258,228,2170,236,119,19,659,418,539,581
"7",7,"Swartzia myrtifolia",1094924935,-13.807778,-39.203889,"gass84,iddatunl",21525620,239,63,63,1123,289,190,99,243,232,252,223,2049,204,118,16,580,393,527,540
"8",8,"Swartzia myrtifolia",1090885872,-20.16294,-40.30674,"gass84",22838873,240,83,61,1663,311,175,136,254,219,262,219,1135,186,46,46,486,161,303,161
"9",9,"Swartzia myrtifolia",1090876069,-19.3911,-40.0722,"gass84",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"10",10,"Swartzia myrtifolia",1424369442,-22.487222,-43.004722,"cdround,gass84",23322648,168,98,59,2027,247,82,165,193,142,195,142,1785,299,45,59,802,150,721,150
"11",11,"Swartzia myrtifolia",1096932474,-19.463513,-40.071762,"gass84",22700639,243,90,62,1712,315,170,145,258,222,265,220,1200,189,36,51,534,140,357,145
