"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Peltogyne discolor",1638342357,-22.8925,-42.853333,"gass84,iddatunl",23409052,228,83,56,2082,302,154,148,253,202,256,202,1253,166,49,39,462,152,443,152
"2",2,"Peltogyne discolor",1423995184,-13.9475,-40.111111,"cdround,gass84",21551518,212,77,65,1330,270,153,117,223,204,227,193,861,118,40,32,302,140,256,163
"3",3,"Peltogyne discolor",1438491471,-22.5753,-43.111,"gass84",23339926,197,97,57,2148,279,111,168,224,170,226,170,1814,292,49,55,789,166,721,166
"4",4,"Peltogyne discolor",1424157088,-22.964722,-43.186111,"cdround,gass84",23426324,229,76,55,1973,298,162,136,253,204,255,204,1360,160,60,31,463,192,458,192
"5",6,"Peltogyne discolor",1423993923,-22.716667,-41.95,"cdround,gass84",23374514,229,69,56,1731,290,168,122,241,208,252,208,920,126,39,35,332,122,266,122
"6",7,"Peltogyne discolor",1571562810,-22.494,-42.044,"gass84",23322671,230,83,58,1875,299,157,142,245,206,255,206,1091,169,37,45,437,117,359,117
"7",8,"Peltogyne discolor",1424090420,-22.817778,-42.067778,"cdround,gass84",23391791,229,68,57,1714,289,170,119,240,208,252,208,897,122,38,34,320,120,261,120
"8",10,"Peltogyne discolor",1077564571,-12.016667,-42.75,"gass84",21154015,226,135,71,1061,317,129,188,231,212,239,211,775,151,1,88,423,4,197,11
"9",11,"Peltogyne discolor",1094173512,-12.0625,-37.694167,"gass84",21162776,248,82,68,1384,310,190,120,244,258,263,228,1662,254,61,47,717,227,295,544
"10",12,"Peltogyne discolor",1077564569,-12.0625,-41.65,"gass84",21162681,213,118,72,1255,291,129,162,222,200,223,193,692,108,8,64,315,44,253,56
"11",13,"Peltogyne discolor",1097953959,-22.951842,-43.212076,"",23417683,218,84,57,2015,291,144,147,243,193,245,193,1460,189,56,39,543,180,525,180
"12",14,"Peltogyne discolor",1228472518,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
"13",15,"Peltogyne discolor",1095238589,-10.063055,-42.439166,"gass84",20747942,264,138,77,948,349,172,177,268,249,274,249,632,130,0,91,331,2,218,2
