"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Neomitranthes warmingiana",1423908275,-22.539167,-43.421667,"cdround,gass84,rdatm",23331278,186,98,59,2051,266,100,166,211,160,213,160,1723,279,41,59,776,140,708,140
"2",2,"Neomitranthes warmingiana",1086903504,-23.675556,-45.909444,"gass84",23573139,194,85,55,2286,264,111,153,221,164,223,164,2663,334,106,36,963,359,947,359
"3",3,"Neomitranthes warmingiana",1123803031,-19.9075,-40.553056,"gass84",22787027,200,100,64,1637,277,121,156,214,180,221,179,1320,207,41,51,589,149,416,157
"4",4,"Neomitranthes warmingiana",1123797058,-19.984167,-40.583333,"gass84",22804307,204,100,64,1647,281,126,155,218,184,225,183,1303,206,41,51,581,148,407,158
"5",5,"Neomitranthes warmingiana",1123797390,-19.971389,-40.530278,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"6",6,"Neomitranthes warmingiana",1123793230,-19.931389,-40.6075,"gass84",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
"7",7,"Neomitranthes warmingiana",1123793208,-19.925556,-40.635556,"gass84",22795665,201,102,64,1648,279,121,158,215,181,222,180,1315,209,39,53,593,142,420,152
"8",8,"Neomitranthes warmingiana",1123790400,-19.950556,-40.534444,"gass84",22795668,207,98,63,1646,283,129,154,221,186,228,185,1297,205,41,51,578,149,403,157
"9",9,"Neomitranthes warmingiana",1123790403,-19.914167,-40.472222,"gass84",22787029,215,97,63,1648,291,139,152,229,195,237,194,1265,202,40,51,566,146,389,153
"10",10,"Neomitranthes warmingiana",1123790408,-20.054167,-40.596389,"gass84",22821586,216,99,63,1676,293,138,155,230,195,238,195,1253,203,39,52,564,140,387,151
"11",11,"Neomitranthes warmingiana",1123790392,-19.931111,-40.683611,"gass84",22795664,203,103,64,1681,281,121,160,217,182,224,181,1308,209,38,53,594,139,421,149
"12",12,"Neomitranthes warmingiana",1097497989,-20.6391228284153,-40.7493987328482,"cdrep,iddatunl",22942543,243,90,60,1742,318,170,148,258,221,265,221,1091,176,39,49,473,129,306,150
"13",15,"Neomitranthes warmingiana",1087321583,-23.633333,-45.866667,"gass84",23564500,165,94,58,2285,238,76,162,192,135,194,135,2412,309,100,37,906,337,865,337
"14",16,"Neomitranthes warmingiana",1086879219,-23.633333,-45.883333,"gass84",23564499,166,93,57,2286,239,78,161,193,136,195,136,2368,301,96,38,886,325,852,325
"15",17,"Neomitranthes warmingiana",1258590103,-17.6,-63.75,"gass84",22311271,240,106,63,2156,315,147,168,261,221,261,208,1532,276,37,56,704,165,704,166
"16",18,"Neomitranthes warmingiana",1228279794,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
