"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Myrciaria guaquiea",1090958926,-13.944833,-40.109417,"gass84",21551518,212,77,65,1330,270,153,117,223,204,227,193,861,118,40,32,302,140,256,163
"2",2,"Myrciaria guaquiea",1095851524,-11.613897,-41.155856,"cdround,gass84",21067653,198,97,72,1349,263,130,133,209,196,212,178,723,112,17,51,296,77,260,104
"3",3,"Myrciaria guaquiea",1837451862,-14,-42,"gass84,iddatunl",21568753,236,116,69,1329,316,150,166,245,215,247,215,618,133,2,89,353,9,326,9
"4",4,"Myrciaria guaquiea",1264696339,-10.5802,-37.0934,"gass84,iddatunl",20851750,246,75,65,1417,304,189,115,232,257,261,226,1286,230,36,62,603,112,186,495
"5",5,"Myrciaria guaquiea",1632856380,-14.653056,-42.550833,"gass84,iddatunl",21698339,211,109,72,1278,281,131,150,220,192,222,192,867,196,2,94,527,7,346,14
"6",6,"Myrciaria guaquiea",1087695978,-10.4823,-37.1011,"gass84,iddatunl",20834470,243,80,66,1497,304,183,121,228,254,259,221,1161,199,34,61,542,107,177,455
"7",7,"Myrciaria guaquiea",1094931095,-11.691944,-41.009167,"gass84",21084936,204,102,71,1481,273,131,142,215,199,218,181,736,104,22,41,275,89,241,128
"8",8,"Myrciaria guaquiea",1802837165,-14.520833,-42.533333,"gass84",21672420,216,110,71,1301,288,134,154,225,196,227,196,828,190,2,94,504,7,419,7
"9",10,"Myrciaria guaquiea",1424489774,-22.8,-41.933333,"cdround,gass84,rdatm",23391794,228,67,56,1735,288,170,118,240,208,252,208,894,119,39,33,316,123,252,123
"10",12,"Myrciaria guaquiea",1094859808,-13.406667,-40.397778,"gass84,iddatunl",21439191,187,77,66,1325,244,129,115,198,171,201,167,792,118,25,43,300,99,267,124
"11",13,"Myrciaria guaquiea",1094884693,-11.466667,-41.074444,"gass84,iddatunl",21041735,208,99,72,1404,275,138,137,218,205,221,186,669,97,18,49,267,74,231,105
"12",14,"Myrciaria guaquiea",1094858167,-14.323333,-42.556944,"gass84",21629219,210,107,72,1245,278,131,147,218,191,220,191,891,198,4,91,524,14,364,14
"13",15,"Myrciaria guaquiea",1424421881,-22.921944,-42.999722,"cdround,gass84",23417689,231,82,55,2086,305,157,148,256,205,259,205,1250,155,53,36,446,162,437,162
"14",16,"Myrciaria guaquiea",1424223563,-22.974167,-42.984444,"cdround,gass84",23426329,234,81,55,2043,307,162,145,258,209,262,209,1215,146,53,34,422,163,416,163
"15",18,"Myrciaria guaquiea",1094816450,-10.404444,-40.21,"gass84,iddatunl",20817115,219,107,72,1524,294,146,148,229,214,233,196,729,100,20,37,256,82,244,151
"16",19,"Myrciaria guaquiea",1087638987,-13.770556,-40.021667,"gass84,iddatunl",21516960,212,76,66,1316,270,155,115,222,205,226,192,956,118,48,24,305,171,274,205
"17",20,"Myrciaria guaquiea",1090145173,-4.206028,-38.971167,"gass84,iddatunl",19529785,233,84,76,561,289,179,110,232,236,239,225,1226,266,15,88,709,46,155,172
"18",21,"Myrciaria guaquiea",1097650669,-11.82,-42.6,"gass84,iddatunl",21110818,231,137,72,1082,321,131,190,236,215,243,215,712,141,2,87,388,6,184,6
"19",23,"Myrciaria guaquiea",1094771439,-11.5725,-41.180833,"gass84,iddatunl",21059012,198,96,72,1329,262,130,132,208,196,211,178,712,115,16,54,301,72,263,93
"20",24,"Myrciaria guaquiea",1090951195,-8.733611,-42.489167,"gass84,iddatunl",20471461,253,141,78,960,340,160,180,258,238,262,238,729,141,1,85,367,11,230,11
"21",25,"Myrciaria guaquiea",1094746197,-12.65,-41.316667,"gass84,iddatunl",21283649,241,114,75,1237,315,163,152,251,231,253,223,1091,164,20,57,457,87,401,104
"22",26,"Myrciaria guaquiea",1424076385,-12.01,-37.733333,"cdround,gass84,iddatunl",21154135,245,83,68,1388,308,186,122,241,255,259,225,1630,250,61,47,696,225,292,536
"23",27,"Myrciaria guaquiea",1316164579,-14.260278,-42.524167,"gass84,iddatunl",21620580,213,107,72,1271,281,133,148,221,193,223,193,911,201,4,91,535,14,372,14
"24",28,"Myrciaria guaquiea",1316164424,-13.3,-41.816667,"gass84,iddatunl",21421877,205,121,71,1191,287,118,169,213,195,215,187,965,164,18,66,463,64,402,67
"25",29,"Myrciaria guaquiea",1094725048,-11.486389,-41.128056,"gass84,iddatunl",21041733,203,96,72,1340,267,135,132,213,201,216,183,661,106,14,57,286,62,248,83
"26",30,"Myrciaria guaquiea",1097071158,-11.83,-38.7,"gass84",21110912,226,83,66,1488,290,166,124,218,217,242,204,880,113,38,30,308,144,200,249
"27",31,"Myrciaria guaquiea",1213577143,-14.15,-42.483333,"gass84,iddatunl",21594661,206,106,73,1206,274,129,145,215,188,216,188,886,191,6,87,504,23,352,32
"28",32,"Myrciaria guaquiea",1228297558,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
"29",34,"Myrciaria guaquiea",1090491181,-12.181944,-38.411111,"gass84",21188679,235,82,65,1544,299,173,126,229,250,251,213,1514,247,70,43,611,232,277,478
"30",35,"Myrciaria guaquiea",1090427615,-12.533333,-39.083333,"gass84",21257783,238,83,65,1534,303,176,127,223,225,255,216,1078,137,45,32,372,181,209,323
