"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Protium widgrenii",1796907089,-24.0038653949569,-48.3405261225185,"cdrep",23642200,187,107,56,2762,274,86,188,220,151,220,151,1248,202,48,46,515,167,515,186
"2",2,"Protium widgrenii",1316183552,-24.0343,-47.5909,"gass84",23642218,179,99,56,2541,261,86,175,209,145,210,145,1723,260,64,46,703,199,674,199
"3",3,"Protium widgrenii",1837397240,-23.642103,-46.614497,"gass84",23564482,181,96,59,2191,256,94,162,207,152,208,152,1402,228,37,57,634,129,606,129
"4",4,"Protium widgrenii",1424429928,-21.662222,-43.906389,"cdround,gass84,iddatunl,rdatm",23149827,181,108,64,1867,259,92,167,201,156,203,155,1580,294,18,75,800,65,700,82
"5",5,"Protium widgrenii",1090626587,-20.825083,-44.058972,"gass84,iddatunl",22977023,197,120,65,1973,279,97,182,214,170,219,169,1449,295,16,81,773,49,607,63
"6",6,"Protium widgrenii",1099313197,-19.165917,-39.909861,"gass84",22631523,242,89,63,1634,313,172,141,255,220,263,220,1232,182,45,45,513,164,356,164
"7",7,"Protium widgrenii",1090626597,-21.044444,-44.290556,"gass84,iddatunl",23028858,200,123,65,2082,284,96,188,218,171,224,171,1483,305,13,80,762,48,641,48
"8",8,"Protium widgrenii",1424256761,-18.776944,-40.443889,"cdround,gass84,iddatunl,muluriiv",22553750,236,103,68,1510,310,160,150,247,215,255,215,1147,181,34,55,519,120,369,120
"9",9,"Protium widgrenii",1086908061,-23.520556,-48.7475,"gass84",23538511,203,119,62,2387,291,101,190,231,172,231,171,1203,195,34,55,540,124,540,145
"10",10,"Protium widgrenii",1797392728,-22.4583,-42.0372,"gass84,iddatunl",23314032,229,85,59,1882,298,154,144,244,205,254,205,1119,175,38,45,452,119,368,119
"11",11,"Protium widgrenii",1097994197,-18.9756,-40.7694,"gass84",22596942,237,109,68,1513,315,155,160,249,217,256,217,1159,192,27,63,562,95,395,102
"12",13,"Protium widgrenii",1090842334,-18.416667,-39.866667,"gass84",22484644,240,87,64,1515,308,173,135,252,220,260,220,1271,176,60,37,485,197,348,197
"13",14,"Protium widgrenii",1424236000,-22.946667,-43.003056,"cdround,gass84,rdatm",23417688,230,82,56,2066,304,158,146,256,205,259,205,1263,155,53,36,449,164,441,164
"14",15,"Protium widgrenii",1424247149,-21.208056,-43.915,"cdround,gass84",23054787,191,113,66,1900,271,100,171,208,167,213,164,1481,285,18,76,760,60,628,76
"15",16,"Protium widgrenii",1089086172,-24.54,-47.56,"gass84,iddatunl",23745899,217,90,52,2662,299,127,172,251,183,251,183,1733,245,73,40,693,237,693,237
"16",17,"Protium widgrenii",1090573792,-22.921739,-47.046606,"gass84",23417591,191,115,62,2369,271,88,183,217,159,217,159,1309,219,25,64,626,101,626,101
"17",18,"Protium widgrenii",1090573788,-22.886673,-47.074174,"gass84",23408951,193,116,63,2379,272,89,183,218,160,218,160,1315,223,26,64,632,102,574,102
"18",19,"Protium widgrenii",1097105703,-19.18,-46.23,"gass84",22640011,208,121,68,1589,285,108,177,219,190,224,184,1515,306,12,81,797,39,651,57
"19",20,"Protium widgrenii",1135907176,-24.14,-49.16,"gass84,iddatunl",23668101,182,114,58,2806,272,76,196,214,146,214,143,1327,194,51,42,535,184,535,205
"20",21,"Protium widgrenii",1090579775,-21.1775,-47.8103,"gass84",23054693,217,125,67,1944,292,107,185,236,189,236,188,1504,271,26,69,744,95,744,116
"21",22,"Protium widgrenii",1097865153,-22.763257238817,-43.4509851508395,"cdrep",23383118,231,95,58,2084,313,150,163,260,206,260,206,1440,204,44,46,569,147,569,147
"22",23,"Protium widgrenii",1424265239,-21.803333,-46.657222,"cdround,gass84,iddatunl,rdatm",23184321,178,118,64,2240,253,71,182,201,147,201,145,1693,312,25,72,842,82,778,110
"23",24,"Protium widgrenii",1097956236,-24.144027,-47.989753,"iddatunl",23668129,176,100,54,2745,262,79,183,209,140,209,140,1452,203,49,47,592,167,564,167
"24",25,"Protium widgrenii",1097992945,-19.0595933660405,-42.7157311731973,"cdrep,iddatunl",22614175,218,121,65,2028,302,116,186,235,189,240,189,1348,284,12,81,740,43,518,43
"25",26,"Protium widgrenii",1143436222,-23.4502,-48.3034,"gass84,iddatunl",23521241,196,115,61,2410,281,95,186,223,163,223,163,1232,198,35,56,552,125,552,125
"26",27,"Protium widgrenii",1837396198,-23.750694,-48.509694,"gass84",23590356,194,112,59,2559,281,93,188,224,160,224,160,1196,187,41,49,509,146,509,165
"27",28,"Protium widgrenii",1143434789,-24.363,-47.5306,"gass84,iddatunl,preswcd",23711340,201,92,53,2625,282,111,171,234,167,234,167,1832,262,67,45,733,217,733,217
"28",29,"Protium widgrenii",1143434573,-23.043,-45.5615,"gass84,iddatunl",23443547,194,107,60,2272,271,93,178,219,162,220,162,1321,226,21,67,636,87,608,87
"29",30,"Protium widgrenii",1097046136,-22.524147499964,-46.6504046771261,"cdrep",23331201,194,119,65,2190,269,87,182,217,163,217,163,1463,270,27,69,732,105,665,105
"30",31,"Protium widgrenii",1837396909,-23.583333,-46.7,"gass84",23547200,185,98,60,2141,262,99,163,211,157,212,157,1375,226,36,58,630,128,590,128
"31",32,"Protium widgrenii",1424204179,-22.25,-44.566667,"cdround,gass84,iddatunl,rdatm",23279411,147,124,65,2018,226,36,190,169,119,170,119,1856,327,25,73,936,93,842,93
"32",33,"Protium widgrenii",1424273111,-22.433333,-42.833333,"cdround,gass84",23314013,220,101,59,2218,303,132,171,246,191,248,191,1499,246,34,59,665,116,610,116
"33",34,"Protium widgrenii",1143434457,-22.52,-46.05,"gass84,iddatunl",23331215,184,120,65,2180,260,76,184,207,153,207,153,1508,268,25,67,733,103,660,113
"34",35,"Protium widgrenii",1258430244,-22.86666,-46.08333,"gass84,iddatunl",23400335,146,110,62,2310,220,43,177,170,113,171,113,1812,309,36,63,863,141,796,162
"35",36,"Protium widgrenii",1097725871,-23.1841573526929,-46.8804224762316,"cdrep,iddatunl",23469435,186,108,61,2295,265,89,176,212,154,212,154,1334,226,30,64,637,107,589,107
"36",37,"Protium widgrenii",1837396645,-23.425,-46.481389,"gass84,iddatunl",23521285,183,98,59,2207,261,96,165,210,154,211,154,1405,241,33,62,663,116,644,116
"37",38,"Protium widgrenii",1042640851,-23.066667,-45.93,"gass84,gdativ",23443538,186,106,60,2249,262,88,174,212,155,212,155,1404,245,28,64,671,109,642,109
"38",39,"Protium widgrenii",1098312401,-23.4638626149651,-46.5300991811246,"cdrep",23529924,185,98,59,2199,263,99,164,211,156,213,156,1387,234,34,60,646,121,623,121
"39",40,"Protium widgrenii",1097151615,-23.5441635944115,-46.6304063522203,"cdrep",23547201,184,98,60,2140,261,98,163,209,156,210,156,1345,221,35,58,617,126,575,126
"40",41,"Protium widgrenii",1098428066,-21.1396291213881,-44.2619383321736,"cdrep,iddatunl",23046138,198,122,64,2082,282,94,188,221,169,222,169,1495,306,13,79,767,49,650,49
"41",42,"Protium widgrenii",1098413428,-21.086253,-40.841828,"",23037580,236,86,60,1738,305,162,143,251,213,259,213,1003,163,33,48,424,110,276,110
"42",43,"Protium widgrenii",1090548525,-23.5917,-48.0531,"gass84",23555807,189,110,60,2429,273,90,183,217,156,217,156,1179,194,36,54,524,126,495,126
"43",46,"Protium widgrenii",1098109625,-18.5829791433087,-46.5184856161177,"cdrep",22510404,226,111,69,1397,300,141,159,235,213,240,205,1454,296,7,82,762,28,631,44
"44",47,"Protium widgrenii",1098176485,-23.374672,-46.740798,"",23503999,184,103,60,2196,263,94,169,210,155,211,155,1369,236,34,62,652,118,607,118
"45",49,"Protium widgrenii",1228468641,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
"46",50,"Protium widgrenii",1228206986,-17.5,-61.5,"gass84",22294045,245,131,67,1999,336,141,195,262,231,264,215,947,164,18,60,438,81,310,110
"47",51,"Protium widgrenii",1098193223,-22.954858,-43.21217,"gass84",23417683,218,84,57,2015,291,144,147,243,193,245,193,1460,189,56,39,543,180,525,180
"48",52,"Protium widgrenii",1097888285,-22.4999514234393,-44.5633613218767,"cdrep",23322611,211,118,62,2243,297,107,190,237,180,238,180,1511,270,21,72,748,77,720,77
"49",54,"Protium widgrenii",1090518111,-22.466667,-44.75,"gass84",23322607,198,122,62,2273,282,88,194,224,166,224,166,1499,271,22,72,744,80,708,80
"50",55,"Protium widgrenii",1143434657,-23.253,-46.2853,"gass84,iddatunl",23486730,185,101,60,2241,261,93,168,211,154,212,154,1333,225,28,64,639,101,597,101
