"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Rinorea paniculata",1077194445,-15.494444,-39.605556,"gass84",21871210,236,80,66,1302,295,174,121,243,223,251,218,1044,134,58,27,347,201,262,216
"2",3,"Rinorea paniculata",1499624256,-1.737353,-51.455464,"gass84",19019726,268,98,86,439,329,216,113,265,273,273,261,2201,307,63,51,899,207,207,820
"3",4,"Rinorea paniculata",1303604289,-10.08,-62.28,"gass84",20747466,249,120,70,480,334,163,171,248,246,255,243,1830,301,0,75,876,29,178,87
"4",5,"Rinorea paniculata",1042712621,-3.135167,-59.98,"gass84,gdativ",19313281,274,83,82,441,329,228,101,270,280,280,269,2147,294,57,47,837,211,258,823
"5",6,"Rinorea paniculata",1796356676,-22.850278,-42.189167,"gass84",23400428,230,69,57,1759,292,171,121,243,209,254,209,915,125,39,34,327,122,272,122
"6",7,"Rinorea paniculata",1042710673,-5.815556,-57.39,"elmms,gass84,gdativ",19866303,268,103,70,398,341,195,146,264,266,273,264,2135,308,34,53,900,154,287,900
"7",8,"Rinorea paniculata",1090151600,-2.947314,-48.953306,"gass84",19270346,270,103,88,256,329,213,116,268,272,272,266,2399,436,37,78,1297,131,140,1190
"8",9,"Rinorea paniculata",1087684390,-11.391944,-37.420278,"gass84",21024542,253,84,67,1388,317,193,124,249,263,268,233,1650,277,58,53,723,182,283,583
"9",10,"Rinorea paniculata",1837386214,-2.407867,-60.307983,"gass84",19157753,272,86,83,427,327,224,103,268,276,277,267,2523,343,106,35,917,350,406,787
"10",11,"Rinorea paniculata",1090521409,-16.333333,-39.133333,"gass84",22044021,239,76,66,1223,294,180,114,224,253,253,221,1483,164,81,20,450,288,288,404
"11",12,"Rinorea paniculata",1090516222,-15.395833,-39.566111,"gass84",21853931,215,79,65,1269,273,153,120,225,211,229,197,1105,137,65,23,353,217,293,244
"12",13,"Rinorea paniculata",1090516032,-14.770278,-39.536111,"gass84",21724332,228,71,63,1126,282,171,111,236,224,241,212,1252,144,70,22,373,231,338,305
"13",14,"Rinorea paniculata",1077233346,-14.176667,-39.760833,"gass84,iddatunl",21603366,233,69,63,1223,286,178,108,242,225,247,215,1280,154,70,24,411,239,343,270
"14",15,"Rinorea paniculata",1424242536,-22.532222,-42.346111,"cdround,gass84",23331304,231,88,59,1952,304,155,149,246,205,256,205,1156,180,33,49,471,110,419,110
"15",16,"Rinorea paniculata",1257658528,-3.967222,-73.418889,"cdround,gass84,iddatunl",19485758,263,96,84,445,321,207,114,262,258,268,257,2748,288,158,18,823,525,702,530
"16",17,"Rinorea paniculata",912375222,-9.55,-55.91,"gass84",20643939,255,138,69,587,358,158,200,251,251,262,250,2360,392,10,70,1090,51,338,95
"17",18,"Rinorea paniculata",1260912703,-12.87638,-71.40888,"gass84",21334767,239,110,79,705,306,168,138,242,228,245,228,3037,418,118,41,1184,393,865,393
"18",19,"Rinorea paniculata",1424302232,-20.055556,-40.470278,"cdround,gass84",22821589,238,91,62,1683,311,166,145,252,217,260,217,1165,194,40,51,520,143,336,143
"19",21,"Rinorea paniculata",1424302122,-18.978333,-40.746944,"cdround,gass84",22596943,239,108,68,1507,316,159,157,251,219,259,219,1147,190,27,62,555,95,389,95
"20",22,"Rinorea paniculata",1077225255,-13.716667,-39.133333,"gass84,iddatunl",21508341,243,64,64,1137,294,194,100,247,235,256,227,2092,212,115,17,602,399,535,548
"21",23,"Rinorea paniculata",912375242,-9.64,-55.92,"gass84",20661218,256,138,68,594,359,158,201,252,252,263,250,2340,385,10,70,1085,51,337,93
"22",27,"Rinorea paniculata",1424298248,-22.458333,-42.037222,"cdround,gass84",23314032,229,85,59,1882,298,154,144,244,205,254,205,1119,175,38,45,452,119,368,119
"23",29,"Rinorea paniculata",912375215,-9.07,-55.9,"gass84",20540259,254,135,68,550,356,158,198,249,250,260,248,2402,401,11,69,1090,50,339,1087
