"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Pseudopiptadenia schumanniana",1835736426,-21.879444,-41.918333,"cdround,gass84,rdatm",23201714,190,104,61,2087,269,99,170,207,162,217,162,1410,235,31,58,637,113,527,113
"2",2,"Pseudopiptadenia schumanniana",1585338681,-22.896111,-42.861944,"cdround,gass84,rdatm",23409052,228,83,56,2082,302,154,148,253,202,256,202,1253,166,49,39,462,152,443,152
"3",3,"Pseudopiptadenia schumanniana",1424512892,-21.793889,-41.446667,"cdround,gass84",23184446,233,96,58,2058,314,150,164,249,207,260,207,1081,178,27,53,467,91,353,91
"4",4,"Pseudopiptadenia schumanniana",1424511993,-15.740278,-39.589444,"cdround,gass84,muluriiv,rdatm",21923050,228,82,66,1368,288,164,124,235,219,243,208,1000,135,52,29,347,200,248,209
"5",5,"Pseudopiptadenia schumanniana",1424449001,-22.448611,-42.055278,"cdround,gass84",23314031,226,86,58,1890,296,150,146,241,201,251,201,1150,181,35,48,471,115,393,115
"6",6,"Pseudopiptadenia schumanniana",1424449086,-22.584722,-43.429167,"cdround,gass84",23348558,224,102,60,2070,309,139,170,250,198,252,198,1871,276,55,51,771,183,745,183
"7",7,"Pseudopiptadenia schumanniana",1424287045,-20.059167,-40.473056,"cdround,gass84",22821589,238,91,62,1683,311,166,145,252,217,260,217,1165,194,40,51,520,143,336,143
"8",8,"Pseudopiptadenia schumanniana",1123816967,-20.3,-40.55,"gass84",22873427,222,92,61,1699,298,149,149,237,201,244,201,1218,195,43,49,532,148,357,163
"9",9,"Pseudopiptadenia schumanniana",1123814611,-22.505,-43.178611,"gass84",23331284,186,92,57,2091,264,103,161,212,159,214,159,1906,305,55,54,822,184,751,184
"10",10,"Pseudopiptadenia schumanniana",1316166589,-22.4875,-47.296111,"gass84,iddatunl",23322545,201,118,64,2336,280,96,184,226,168,226,168,1297,242,21,70,656,83,656,83
"11",12,"Pseudopiptadenia schumanniana",1424235986,-22.9225,-42.999167,"cdround,gass84",23417689,231,82,55,2086,305,157,148,256,205,259,205,1250,155,53,36,446,162,437,162
"12",13,"Pseudopiptadenia schumanniana",1123807420,-19.923889,-40.620278,"gass84",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
"13",15,"Pseudopiptadenia schumanniana",1123794058,-19.931111,-40.7,"gass84",22795664,203,103,64,1681,281,121,160,217,182,224,181,1308,209,38,53,594,139,421,149
"14",17,"Pseudopiptadenia schumanniana",1423979806,-22.433333,-42.466667,"cdround,gass84",23314021,176,98,59,2035,257,92,165,199,151,202,149,1476,253,33,61,668,114,593,139
"15",18,"Pseudopiptadenia schumanniana",1098172377,-20.3671179970032,-40.6591926091778,"cdrep",22882065,219,96,62,1712,296,143,153,234,198,241,197,1225,196,41,49,539,143,367,159
"16",19,"Pseudopiptadenia schumanniana",1424272679,-22.433333,-42.833333,"cdround,gass84,rdatm",23314013,220,101,59,2218,303,132,171,246,191,248,191,1499,246,34,59,665,116,610,116
"17",20,"Pseudopiptadenia schumanniana",1098068046,-21.97,-41.97,"gass84",23218993,194,101,59,2147,272,103,169,211,166,222,166,1426,237,30,58,641,115,535,115
"18",21,"Pseudopiptadenia schumanniana",1228596888,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
"19",22,"Pseudopiptadenia schumanniana",1098073697,-22.5309,-43.0084,"gass84",23331288,209,99,57,2205,292,121,171,236,180,238,180,1723,278,44,57,755,148,694,148
"20",23,"Pseudopiptadenia schumanniana",1090509865,-22.588056,-43.468333,"gass84,txmatfuz",23348557,183,100,59,2045,262,95,167,208,156,209,156,1729,278,42,58,776,144,708,144
