"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Zollernia glabra",1819182788,-22.298333,-41.750556,"cdround,gass84",23288118,229,87,58,1919,299,151,148,244,205,254,205,1132,177,41,43,454,129,344,129
"2",2,"Zollernia glabra",1571775648,-22.947778,-42.133056,"gass84,iddatunl",23417709,230,65,56,1732,289,174,115,242,209,253,209,870,114,39,30,300,125,242,125
"3",3,"Zollernia glabra",1094931569,-22.23,-41.625,"gass84",23270842,230,87,58,1950,302,152,150,244,205,256,205,1101,160,39,43,436,121,337,121
"4",4,"Zollernia glabra",1503029726,-21.756111,-41.041111,"gass84",23175816,231,85,58,1859,301,155,146,244,207,255,207,1024,148,28,44,390,105,323,105
"5",5,"Zollernia glabra",1123830133,-22.286389,-41.730556,"gass84",23279479,229,88,59,1935,299,150,149,243,204,254,204,1133,175,41,44,457,125,349,125
"6",6,"Zollernia glabra",1324596559,-25.451944,-48.683056,"gass84",23935952,211,80,45,3262,298,124,174,250,169,251,169,2113,302,74,45,885,267,828,267
"7",8,"Zollernia glabra",1077610191,-10.215556,-36.298889,"gass84",20782649,247,80,68,1306,307,190,117,243,253,260,228,1387,243,33,64,668,112,236,497
"8",9,"Zollernia glabra",1424410587,-6.593055,-35.063056,"cdround,gass84",20030999,256,89,72,1176,317,194,123,252,263,268,238,1541,224,28,59,663,100,378,555
"9",10,"Zollernia glabra",1090882081,-18.765833,-39.7525,"gass84",22553766,241,87,63,1558,311,173,138,253,220,261,220,1278,177,57,39,493,187,357,187
"10",11,"Zollernia glabra",1090882086,-18.657778,-39.793806,"gass84",22527845,240,88,63,1545,311,172,139,252,220,260,220,1277,177,56,39,492,186,357,186
"11",12,"Zollernia glabra",1094907993,-12.166667,-37.966667,"gass84,iddatunl",21188689,238,79,66,1407,300,181,119,234,249,253,218,1752,301,69,48,746,248,316,571
"12",13,"Zollernia glabra",1090879264,-19.3475,-39.729306,"gass84",22674727,242,82,61,1657,309,175,134,256,222,263,220,1253,183,50,42,507,183,342,183
"13",14,"Zollernia glabra",1424391402,-18.693333,-39.783056,"cdround,gass84,rdatm",22536486,241,86,62,1559,311,173,138,253,220,261,220,1290,178,57,38,493,191,356,191
"14",16,"Zollernia glabra",1094905616,-13.692778,-39.01,"gass84",21499704,246,64,64,1113,296,197,99,241,238,259,230,2211,244,122,20,684,426,541,599
"15",17,"Zollernia glabra",1123828697,-20.855278,-40.7275,"gass84",22985743,243,87,60,1737,315,172,143,258,221,265,221,1046,166,39,47,444,124,285,124
"16",18,"Zollernia glabra",1090882937,-19.293278,-39.710389,"gass84",22666087,242,83,61,1639,309,174,135,256,220,263,220,1257,183,51,42,507,184,344,184
"17",19,"Zollernia glabra",1123823682,-21.214583,-40.941583,"gass84",23063498,234,84,59,1762,299,158,141,248,210,256,210,975,166,28,50,415,101,268,101
"18",20,"Zollernia glabra",1097687866,-22.8832603958893,-42.018386387664,"cdrep",23409072,230,63,56,1687,287,175,112,241,209,252,209,840,109,37,30,288,120,231,120
"19",21,"Zollernia glabra",1424239402,-22.9375,-42.293611,"cdround,gass84,iddatunl,rdatm",23417705,231,70,56,1841,294,170,124,244,208,256,208,958,128,41,33,338,129,289,129
"20",24,"Zollernia glabra",1424247632,-22.936944,-42.291389,"cdround,gass84,rdatm",23417706,231,69,56,1768,293,171,122,243,209,254,209,935,125,40,33,329,127,277,127
"21",25,"Zollernia glabra",1424249753,-20.416111,-40.322222,"cdround,gass84",22890713,247,75,58,1669,316,187,129,261,227,270,227,1128,180,51,42,463,171,287,171
"22",26,"Zollernia glabra",1090880866,-18.733333,-39.809722,"gass84",22545125,241,90,63,1543,314,172,142,253,221,261,221,1257,174,54,40,488,180,356,180
"23",27,"Zollernia glabra",1094859458,-14.949722,-39.626944,"gass84,iddatunl",21758889,232,75,64,1174,289,173,116,242,228,246,216,1137,128,54,24,364,206,328,247
"24",28,"Zollernia glabra",1090883002,-18.5933,-39.7322,"gass84",22519207,240,81,61,1562,306,175,131,245,219,260,219,1329,184,59,38,501,203,357,203
"25",29,"Zollernia glabra",1499616626,-22.9275,-42.357778,"gass84,iddatunl",23417704,231,71,56,1829,295,169,126,244,208,256,208,977,131,41,34,345,130,300,130
"26",31,"Zollernia glabra",1424235893,-22.922222,-42.999444,"cdround,gass84",23417689,231,82,55,2086,305,157,148,256,205,259,205,1250,155,53,36,446,162,437,162
"27",32,"Zollernia glabra",1090886676,-20.75,-41.283333,"gass84",22968450,241,109,63,1902,327,155,172,258,218,265,217,1081,186,24,59,509,88,349,107
"28",33,"Zollernia glabra",1090877610,-18.7161,-39.8589,"gass84",22545124,241,93,64,1542,315,170,145,253,221,261,221,1239,172,51,40,486,173,358,173
"29",36,"Zollernia glabra",1423998158,-23.048333,-43.616667,"cdround,gass84",23443594,234,87,57,2037,309,158,151,262,210,262,210,1261,161,45,40,463,143,463,143
