"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Casearia obliqua",1563171262,-26.794722,-48.591944,"cdround,gass84",24221074,202,90,50,2880,287,110,177,239,165,239,165,1644,225,80,31,606,265,606,265
"2",2,"Casearia obliqua",1819183377,-21.931944,-41.928333,"cdround,gass84",23210354,189,102,60,2098,268,98,170,206,161,217,161,1424,236,32,58,640,117,531,117
"3",3,"Casearia obliqua",1819182835,-21.822778,-41.912778,"cdround,gass84",23184435,195,105,60,2141,275,101,174,212,166,222,166,1386,234,30,59,630,110,514,110
"4",4,"Casearia obliqua",1291012949,-20.011806,-43.7006,"gass84",22812872,180,116,66,1825,258,83,175,196,156,199,153,1561,335,13,83,850,46,666,59
"5",5,"Casearia obliqua",1077421919,-26.82,-52.016944,"cdround,gass84",24220992,162,126,58,3046,265,50,215,148,182,199,123,2082,222,129,15,593,481,520,496
"6",6,"Casearia obliqua",1213523676,-26.292778,-49.389167,"cdround,gass84",24117375,165,106,54,2938,259,66,193,201,128,201,127,1477,178,84,23,487,284,485,296
"7",7,"Casearia obliqua",1423897199,-21.557222,-41.553889,"cdround,gass84",23132603,222,103,60,2063,304,133,171,239,194,248,194,1143,202,25,59,521,86,397,86
"8",8,"Casearia obliqua",1291012868,-20.169167,-43.404722,"gass84",22847439,197,115,62,2070,278,95,183,215,168,220,168,1389,286,13,83,764,39,581,39
"9",9,"Casearia obliqua",1587292393,-20.170556,-43.465,"gass84",22847437,191,114,62,1989,270,89,181,208,163,213,163,1463,311,13,84,801,44,621,44
"10",11,"Casearia obliqua",1837385638,-27.973333,-48.687778,"gass84",24462992,196,68,44,2900,275,122,153,233,163,233,159,1464,202,75,31,537,245,537,256
"11",12,"Casearia obliqua",1316183675,-24.0404,-47.5959,"gass84",23642218,179,99,56,2541,261,86,175,209,145,210,145,1723,260,64,46,703,199,674,199
"12",13,"Casearia obliqua",1658213966,-22.526667,-45.266389,"gass84",23331234,160,123,63,2256,240,46,194,185,129,185,129,1772,331,26,74,913,96,833,96
"13",14,"Casearia obliqua",1077421901,-26.46,-48.69,"gass84",24151952,209,81,49,2796,290,125,165,245,173,245,173,1722,248,79,35,664,265,664,265
"14",15,"Casearia obliqua",1275092550,-19.97998,-40.500043,"gass84,preswcd",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"15",16,"Casearia obliqua",1829095208,-23.391389,-46.424139,"gass84",23512646,181,100,59,2256,259,91,168,208,151,209,151,1400,244,31,64,670,109,649,109
"16",17,"Casearia obliqua",1135945703,-24.03,-47.4,"gass84",23642223,184,96,56,2465,263,93,170,213,151,214,151,1801,274,66,47,738,203,716,203
"17",18,"Casearia obliqua",1095633705,-26.197536,-51.112519,"gass84",24091414,171,120,57,3084,275,67,208,207,132,207,130,1664,170,110,15,472,355,472,358
"18",19,"Casearia obliqua",1090875386,-20.3458,-41.473056,"gass84,iddatunl",22882045,180,121,65,1826,267,82,185,196,159,200,155,1377,229,27,62,661,105,502,123
"19",20,"Casearia obliqua",1837451570,-22.970833,-42.909444,"gass84",23426331,233,80,55,2056,306,162,144,258,208,261,208,1196,147,52,35,419,158,409,158
"20",21,"Casearia obliqua",1077510400,-29.352778,-51.833333,"gass84",24748037,189,97,50,3196,291,100,191,226,148,227,148,1433,156,86,19,446,279,438,279
"21",22,"Casearia obliqua",1424446028,-22.771667,-43.000278,"cdround,gass84,rdatm",23383128,232,86,55,2192,309,154,155,259,205,261,205,1286,171,46,44,490,139,485,139
"22",23,"Casearia obliqua",1089099031,-23.19492,-45.5643,"gass84,iddatunl",23469467,176,105,60,2226,252,78,174,202,145,203,145,1395,244,24,66,667,102,645,102
"23",24,"Casearia obliqua",1087652231,-22.578333,-45.320833,"gass84",23339873,152,120,63,2256,229,40,189,176,120,176,120,1819,335,27,73,926,104,855,104
"24",25,"Casearia obliqua",1089103785,-23.352,-45.3201,"gass84,iddatunl",23504033,167,104,59,2217,244,69,175,193,137,195,137,1670,269,39,59,765,146,733,146
"25",26,"Casearia obliqua",1095638427,-24.111389,-50.723333,"gass84",23659423,190,129,61,2795,287,78,209,223,153,223,152,1410,178,69,26,476,261,476,278
"26",27,"Casearia obliqua",1424388018,-26.250556,-49.378611,"cdround,gass84",24108735,166,106,54,2958,260,67,193,202,129,202,127,1463,177,82,24,485,281,482,292
"27",28,"Casearia obliqua",1077421924,-26.73,-49.499722,"cdround,gass84,iddatunl",24203773,179,103,53,2959,277,86,191,215,143,216,142,1527,176,87,22,492,290,489,310
"28",29,"Casearia obliqua",1095635328,-26.212778,-52.459444,"gass84",24100021,173,138,60,3233,284,55,229,212,172,212,131,1983,206,123,16,569,441,569,468
"29",30,"Casearia obliqua",1077421927,-27.63,-50.94,"gass84",24393818,166,110,54,3109,266,65,201,149,166,205,126,1677,167,116,11,466,381,440,394
"30",31,"Casearia obliqua",1087506899,-27.633333,-51.162778,"gass84",24393813,165,110,54,3101,265,64,201,166,187,203,125,1738,174,112,12,482,394,448,411
"31",32,"Casearia obliqua",1094717595,-27,-51.93,"gass84",24264194,162,122,58,3033,264,54,210,149,181,199,123,2018,213,133,14,577,462,503,491
"32",33,"Casearia obliqua",1234559034,-27.4127,-51.0812,"gass84",24341975,160,113,55,3128,260,56,204,159,183,199,119,1783,180,111,12,488,403,461,420
"33",34,"Casearia obliqua",1077421931,-27.690833,-51.136667,"cdround,gass84",24402453,161,110,55,3057,260,61,199,162,182,199,122,1756,174,112,11,484,397,450,420
"34",35,"Casearia obliqua",1095356144,-27.460833,-50.636111,"gass84",24359265,159,110,54,3101,259,57,202,141,161,198,119,1636,162,106,12,456,370,436,382
"35",36,"Casearia obliqua",1090755285,-23.4,-51.35,"gass84",23512528,200,124,65,2432,288,98,190,227,169,227,165,1492,199,53,36,551,203,508,258
"36",37,"Casearia obliqua",1086961771,-23.938667,-51.1455,"gass84",23624853,173,127,64,2524,265,68,197,202,140,202,138,1554,199,73,27,531,281,531,313
"37",38,"Casearia obliqua",1303591031,-21.165833,-56.592778,"gass84,iddatunl",23045842,231,118,63,2454,316,129,187,255,196,256,196,1359,187,39,41,516,146,504,212
"38",39,"Casearia obliqua",1090161532,-25.301944,-48.700278,"gass84",23910032,216,83,46,3340,304,126,178,255,173,256,173,2054,293,70,44,853,262,808,262
"39",40,"Casearia obliqua",1248891144,-20.398222,-41.081083,"gass84",22890695,185,111,64,1748,268,96,172,200,164,205,161,1352,217,34,56,620,126,458,144
"40",41,"Casearia obliqua",1802958047,-27.001539,-51.029129,"gass84",24264216,157,118,56,3127,258,50,208,157,180,196,116,1761,178,124,11,479,407,465,408
"41",42,"Casearia obliqua",1423936725,-20.431111,-41.098333,"cdround,gass84,rdatm",22899334,184,111,64,1780,267,94,173,199,163,204,159,1354,217,34,56,621,126,461,144
"42",46,"Casearia obliqua",1090577276,-23.367009,-45.083511,"gass84",23504038,174,106,59,2214,253,76,177,200,144,202,144,1860,280,49,56,825,171,789,171
