"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Dalbergia nigra",1676473507,-13.076111,-38.7275,"gass84",21370111,249,69,65,1197,304,199,105,245,262,263,232,1858,296,80,44,759,295,322,581
"2",2,"Dalbergia nigra",1835735989,-18.997778,-40.124722,"cdround,gass84,rdatm",22596958,240,96,65,1539,313,167,146,252,219,260,219,1194,180,39,49,514,142,364,142
"3",3,"Dalbergia nigra",1699431382,-22.583611,-43.423889,"cdround,gass84,rdatm",23348558,224,102,60,2070,309,139,170,250,198,252,198,1871,276,55,51,771,183,745,183
"4",4,"Dalbergia nigra",1423935944,-19.023056,-43.415278,"cdround,gass84",22605519,202,123,64,1981,287,97,190,218,175,223,173,1655,389,9,86,922,36,635,60
"5",5,"Dalbergia nigra",1423922000,-21.753056,-41.648889,"cdround,gass84",23175801,206,102,60,2107,286,116,170,223,178,233,178,1259,207,30,56,558,105,444,105
"6",6,"Dalbergia nigra",1500375088,-21.4511,-41.3856,"gass84,iddatunl",23106687,233,99,60,1932,312,149,163,249,207,258,207,1056,189,24,58,478,81,349,81
"7",7,"Dalbergia nigra",1570750730,-19.869361,-43.965,"gass84",22778305,212,119,67,1773,289,112,177,226,190,230,185,1394,301,10,87,795,35,588,51
"8",8,"Dalbergia nigra",1424512784,-22.366667,-44.8,"cdround,gass84",23296685,151,127,64,2107,231,35,196,174,121,175,121,1827,330,24,73,933,92,842,92
"9",9,"Dalbergia nigra",1303587166,-20.175,-43.824167,"gass84",22847429,199,122,65,1955,280,94,186,216,173,220,170,1420,323,11,88,808,35,604,52
"10",10,"Dalbergia nigra",1303588134,-20.228611,-43.848611,"gass84,iddatunl",22856068,179,119,66,1832,258,80,178,195,155,198,152,1550,340,13,84,848,46,665,58
"11",11,"Dalbergia nigra",1563875210,-19.039444,-43.375,"gass84",22605520,207,126,65,2040,292,100,192,225,179,229,178,1684,408,9,87,950,36,637,61
"12",13,"Dalbergia nigra",1585334669,-22.248889,-47.823889,"cdround,gass84",23270693,194,110,63,2150,271,99,172,217,165,217,164,1376,258,24,70,690,87,628,109
"13",14,"Dalbergia nigra",1094929539,-18.734722,-41.038611,"gass84",22545096,234,112,67,1560,316,149,167,247,214,253,212,1142,194,25,65,567,84,399,92
"14",15,"Dalbergia nigra",1424476638,-21.273056,-43.105278,"cdround,gass84",23072086,220,121,63,2253,308,116,192,239,190,246,189,1380,277,17,77,715,55,585,71
"15",16,"Dalbergia nigra",1090888206,-18.708056,-40.578056,"gass84",22536467,239,105,69,1491,314,162,152,251,219,258,219,1118,181,31,57,516,109,364,109
"16",17,"Dalbergia nigra",1424478835,-19.163056,-39.9875,"cdround,gass84",22631521,241,91,63,1622,313,170,143,254,221,262,219,1217,182,41,47,518,154,360,154
"17",19,"Dalbergia nigra",1424479432,-16.3825,-39.174167,"cdround,gass84",22061300,241,77,66,1269,297,181,116,226,256,256,222,1469,152,86,17,416,299,299,371
"18",21,"Dalbergia nigra",1095638212,-12.633333,-41.483333,"gass84,iddatunl",21283645,191,115,72,1226,268,109,159,200,178,201,172,801,133,18,57,337,67,307,83
"19",22,"Dalbergia nigra",1265932821,-10.596472,-46.597778,"gass84",20860162,246,131,72,702,336,155,181,244,241,256,238,1386,234,0,80,685,6,148,32
"20",23,"Dalbergia nigra",1098942714,-15.3475,-47.939167,"gass84",21845090,231,105,69,936,300,149,151,233,223,239,216,1383,267,5,79,688,19,186,35
"21",24,"Dalbergia nigra",1094931009,-11.5525,-41.161944,"gass84",21059013,203,96,72,1354,267,135,132,213,200,216,183,692,109,16,53,289,72,252,96
"22",25,"Dalbergia nigra",1095811416,-12.5418,-39.1133,"gass84",21266422,232,73,62,1517,292,175,117,216,219,248,210,1071,128,47,28,362,183,224,321
"23",26,"Dalbergia nigra",1095811371,-12.3706,-38.5721,"gass84",21223235,238,90,67,1484,306,172,134,229,230,253,216,1445,224,73,38,566,243,278,404
"24",27,"Dalbergia nigra",1095629279,-18.129583,-43.043806,"gass84",22424087,209,119,65,1899,293,112,181,226,184,230,182,1261,275,9,85,712,30,492,45
"25",28,"Dalbergia nigra",1123830445,-19.216667,-40.864722,"gass84",22648780,234,111,67,1586,314,149,165,247,214,254,213,1188,203,25,65,588,89,412,99
"26",29,"Dalbergia nigra",1090883140,-19.437028,-40.081528,"gass84",22691999,243,91,62,1702,315,169,146,258,222,264,221,1201,189,36,51,534,140,358,145
"27",30,"Dalbergia nigra",1123828791,-21.957222,-41.844167,"gass84",23210356,211,102,59,2164,291,119,172,228,182,239,182,1294,214,29,57,577,107,470,107
"28",31,"Dalbergia nigra",1424455740,-22.072222,-42.425833,"cdround,gass84",23236262,197,110,60,2145,286,104,182,221,171,223,169,1463,268,20,71,707,78,625,100
"29",32,"Dalbergia nigra",1424497111,-20.780556,-42.869722,"cdround,gass84,rdatm",22968412,202,118,62,2169,290,100,190,221,174,227,172,1253,247,19,75,657,63,483,75
"30",33,"Dalbergia nigra",1094176996,-15.908611,-39.877222,"gass84,iddatunl,preswcd",21957603,233,91,64,1585,300,159,141,245,215,250,209,868,130,40,39,331,145,242,146
"31",34,"Dalbergia nigra",1094910379,-13.7725,-39.154444,"gass84",21516981,245,64,64,1131,296,196,100,256,237,258,229,2123,212,117,17,606,404,545,551
"32",35,"Dalbergia nigra",1090884156,-20.895278,-41.708889,"gass84",22994359,203,123,65,1953,292,103,189,220,177,225,176,1270,226,25,66,619,81,473,102
"33",36,"Dalbergia nigra",1090884135,-20.8489,-41.1128,"gass84",22985734,244,103,62,1884,328,162,166,260,221,267,220,1063,173,27,54,480,102,320,121
"34",37,"Dalbergia nigra",1089106183,-22.4853,-47.0402,"gass84,iddatunl",23322552,198,119,65,2262,275,92,183,222,166,222,166,1340,247,22,71,676,88,676,88
"35",38,"Dalbergia nigra",1077244229,-12.966667,-38.5,"gass84,iddatunl",21352837,251,66,66,1118,303,204,99,245,251,264,235,1782,285,75,45,741,276,332,531
"36",39,"Dalbergia nigra",1424451122,-20.410833,-41.781111,"cdround,gass84,muluriiv",22890678,139,115,65,1748,222,46,176,154,119,158,114,1595,260,33,60,744,127,591,141
"37",40,"Dalbergia nigra",1094885292,-14.931667,-39.711111,"gass84",21758887,230,77,65,1222,287,170,117,240,218,244,213,1060,133,47,28,360,186,299,220
"38",41,"Dalbergia nigra",1090876155,-19.3911,-40.0722,"gass84",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"39",42,"Dalbergia nigra",1424355112,-14.211111,-39.068889,"cdround,gass84",21612023,242,63,64,1007,291,194,97,236,237,254,228,2160,226,129,19,657,416,530,595
"40",43,"Dalbergia nigra",1424375726,-21.692778,-42.184444,"cdround,gass84",23158508,229,118,60,2343,317,123,194,248,196,256,196,1243,229,18,68,601,77,483,77
"41",44,"Dalbergia nigra",1087538147,-13.8875,-40.751556,"gass84",21542862,235,96,70,1369,299,163,136,246,214,249,214,530,115,3,84,295,14,213,14
