"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Micropholis gardneriana",1801097153,-18.903889,-43.426389,"gass84",22579598,206,125,65,1995,292,100,192,224,180,227,177,1606,380,8,87,900,33,621,58
"2",2,"Micropholis gardneriana",1291012869,-20.166111,-43.406111,"gass84",22838799,195,115,63,2039,275,93,182,213,166,218,166,1413,294,12,83,776,40,593,40
"3",3,"Micropholis gardneriana",1087695456,-10.998333,-37.310278,"gass84",20938145,253,70,67,1213,304,201,103,250,257,266,235,1413,267,48,61,658,150,237,495
"4",4,"Micropholis gardneriana",1423913622,-11.966944,-60.699722,"cdround,gass84",21144944,230,129,69,507,319,134,185,230,224,234,221,1931,322,7,71,907,49,273,91
"5",5,"Micropholis gardneriana",1587292077,-19.338828,-43.299728,"gass84,iddatunl",22674641,204,120,65,2020,286,104,182,221,176,226,175,1568,360,10,85,869,35,614,55
"6",6,"Micropholis gardneriana",1213669599,-15.906389,-48.012778,"gass84,iddatunl",21957408,207,111,71,1051,276,121,155,212,195,216,190,1639,278,7,76,795,35,461,52
"7",7,"Micropholis gardneriana",1324593410,-17.998889,-49.605,"gass84",22389370,237,125,69,1392,315,135,180,245,226,249,216,1378,256,8,78,696,26,361,136
"8",8,"Micropholis gardneriana",1424454611,-14.361667,-39.059167,"cdround,gass84",21637943,240,63,65,983,288,192,96,243,236,252,226,2049,212,123,18,607,396,510,560
"9",9,"Micropholis gardneriana",1090516720,-14.780556,-39.071389,"gass84",21724343,246,63,61,945,295,193,102,254,245,257,232,1906,201,128,14,558,392,508,503
"10",10,"Micropholis gardneriana",1087083517,-14.780556,-39.702778,"cdround,gass84",21724328,218,75,65,1202,274,159,115,227,213,231,200,1127,143,54,28,365,203,300,256
"11",11,"Micropholis gardneriana",1090666433,-10.895278,-55.797222,"gass84",20920421,254,141,70,698,352,153,199,252,247,262,245,1918,316,3,72,913,29,483,63
"12",12,"Micropholis gardneriana",1094905787,-13.237222,-38.978333,"gass84",21404665,247,67,65,1213,300,197,103,243,245,261,229,1953,238,104,29,679,360,408,592
"13",14,"Micropholis gardneriana",1094176373,-15.197778,-39.060278,"gass84",21810743,242,68,62,1048,294,186,108,250,235,254,227,1619,154,103,10,437,359,423,400
"14",16,"Micropholis gardneriana",1087079080,-15.197778,-39.569444,"cdround,gass84",21810731,223,77,65,1225,280,162,118,233,219,237,206,1108,130,60,25,362,198,322,235
"15",19,"Micropholis gardneriana",1802594079,-14,-39,"gass84",21568825,247,63,64,1046,296,199,97,242,241,260,232,2395,244,142,19,726,462,584,650
