"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Ixora gardneriana",1423930086,-22.963056,-43.270556,"cdround,gass84",23426322,212,89,57,2047,288,134,154,237,187,240,187,1529,206,56,41,586,183,557,183
"2",2,"Ixora gardneriana",1316183509,-24.0351,-47.5924,"gass84",23642218,179,99,56,2541,261,86,175,209,145,210,145,1723,260,64,46,703,199,674,199
"3",3,"Ixora gardneriana",1264694169,-4.005,-38.654992,"gass84",19495233,242,78,79,551,290,192,98,241,245,249,234,1281,290,16,91,747,49,161,163
"4",4,"Ixora gardneriana",1135818536,-3.670278,-40.966944,"gass84,iddatunl",19426057,221,114,79,732,297,153,144,215,225,229,212,1320,318,5,101,839,17,69,787
"5",5,"Ixora gardneriana",1423897353,-21.560833,-41.540555,"cdround,gass84,rdatm",23132604,231,102,59,2081,314,143,171,248,203,258,203,1081,195,23,59,494,79,368,79
"6",6,"Ixora gardneriana",1087386980,-23.641667,-46.613889,"gass84",23564482,181,96,59,2191,256,94,162,207,152,208,152,1402,228,37,57,634,129,606,129
"7",7,"Ixora gardneriana",1424499760,-3.845,-40.91,"gass84",19460619,224,114,79,743,300,157,143,218,228,233,215,1338,325,6,102,852,20,67,814
"8",8,"Ixora gardneriana",1089259805,-3.884722,-40.895,"gass84,iddatunl",19469259,215,114,80,736,291,149,142,210,219,224,206,1469,351,9,100,921,29,77,882
"9",9,"Ixora gardneriana",1135818987,-3.791889,-40.97725,"gass84",19451977,216,114,79,761,292,149,143,210,221,225,207,1295,308,6,102,820,20,67,785
"10",10,"Ixora gardneriana",1089259237,-3.838333,-40.942222,"gass84",19460618,216,114,79,761,292,149,143,210,220,225,207,1360,324,7,101,859,23,69,824
"11",11,"Ixora gardneriana",1077302554,-9.819417,-58.258639,"gass84",20695722,251,127,67,550,342,154,188,250,245,257,244,1980,358,5,74,967,48,243,83
"12",12,"Ixora gardneriana",1090578927,-22.4361,-46.8217,"gass84",23313917,201,120,64,2218,279,94,185,224,170,224,170,1388,256,23,72,705,91,650,91
"13",13,"Ixora gardneriana",1123827305,-20.411111,-41.095278,"gass84",22890694,182,111,64,1780,265,92,173,197,161,202,157,1368,219,34,55,628,127,467,144
"14",15,"Ixora gardneriana",1089106841,-22.833228,-46.926084,"gass84",23391674,191,116,63,2358,269,87,182,216,158,216,158,1338,240,28,67,660,104,660,104
