"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Psychotria brevicollis",1837800950,-21.974444,-41.948611,"cdround,gass84",23218994,202,102,60,2125,281,111,170,219,174,230,174,1364,226,30,57,610,111,506,111
"2",2,"Psychotria brevicollis",1086914250,-23.094444,-48.893889,"gass84",23452107,201,128,66,2231,290,97,193,227,172,228,172,1293,205,36,53,574,138,531,138
"3",3,"Psychotria brevicollis",1096932373,-20.182075,-40.320997,"gass84",22847513,240,81,60,1662,310,175,135,254,219,262,219,1128,185,47,45,479,164,297,164
"4",5,"Psychotria brevicollis",1086911261,-24.056111,-49.069167,"gass84",23650823,190,114,58,2697,280,86,194,221,155,221,152,1279,182,49,42,514,176,514,197
"5",6,"Psychotria brevicollis",1424234982,-20.048611,-40.537778,"cdround,gass84",22821588,232,93,62,1685,307,159,148,247,211,254,211,1191,197,40,51,533,142,351,142
"6",7,"Psychotria brevicollis",1086906773,-23.514444,-48.746667,"gass84",23538511,203,119,62,2387,291,101,190,231,172,231,171,1203,195,34,55,540,124,540,145
"7",8,"Psychotria brevicollis",1089105542,-22.5,-46.55,"gass84",23331203,190,119,65,2163,265,83,182,213,159,213,159,1483,270,26,68,737,104,668,104
"8",9,"Psychotria brevicollis",1086906840,-23.514444,-48.773056,"gass84",23538510,201,120,63,2376,289,100,189,229,170,229,169,1198,192,34,54,531,125,531,147
"9",10,"Psychotria brevicollis",1086904670,-24.643333,-48.400278,"gass84",23771799,190,96,51,3058,278,93,185,227,150,227,150,1540,213,56,39,590,222,590,222
"10",11,"Psychotria brevicollis",1090579603,-24.52,-48.1081,"gass84",23745886,225,96,52,2901,313,130,183,261,188,261,188,1520,223,50,46,628,196,628,196
"11",12,"Psychotria brevicollis",1208844770,-24.3836,-48.2401,"gass84",23719963,205,99,53,2943,293,107,186,241,167,241,167,1496,213,50,45,601,198,601,198
"12",13,"Psychotria brevicollis",1087180590,-20.892222,-46.712778,"gass84",22994239,196,116,68,1870,264,94,170,213,170,213,167,1498,274,16,75,748,57,653,83
"13",14,"Psychotria brevicollis",1424104581,-22.216944,-42.095,"cdround,gass84,rdatm",23270830,206,98,60,2017,284,122,162,223,180,232,180,1400,229,27,59,621,106,548,106
"14",15,"Psychotria brevicollis",1098335108,-14.4303,-39.0536,"gass84,iddatunl",21655223,241,63,64,976,289,192,97,243,238,253,227,1994,210,121,18,585,387,502,562
"15",16,"Psychotria brevicollis",1087381146,-20.393056,-45.646389,"gass84",22890585,210,134,66,2094,293,92,201,227,184,230,178,1405,274,15,78,744,48,589,71
"16",18,"Psychotria brevicollis",1259201642,-24.13388,-55.5275,"gass84,iddatunl",23667948,225,114,55,3127,321,114,207,246,184,261,183,1612,187,78,26,542,269,485,303
"17",20,"Psychotria brevicollis",1424177145,-22.318889,-42.017222,"cdround,gass84",23288112,218,92,59,1957,292,137,155,234,193,244,193,1257,202,33,52,535,113,452,113
"18",21,"Psychotria brevicollis",1259525355,-27.15,-53.9,"gass84,iddatunl",24290067,202,127,56,3410,317,93,224,213,174,243,157,1755,178,117,10,464,387,454,427
"19",23,"Psychotria brevicollis",1259525370,-26.88333,-53.9,"gass84,iddatunl",24238227,191,129,57,3348,304,80,224,231,161,231,147,1820,182,123,10,479,405,479,445
"20",24,"Psychotria brevicollis",1258647200,-26.2875,-55.770556,"cdround,gass84,iddatunl",24108582,213,123,54,3688,325,101,224,235,165,259,165,1598,191,88,24,475,277,396,277
"21",26,"Psychotria brevicollis",1259740784,-27.28333,-55.58333,"gass84,iddatunl",24315947,210,127,54,3648,329,98,231,211,173,256,163,1731,216,102,19,509,352,430,359
"22",28,"Psychotria brevicollis",1258521887,-25.53888,-55.48361,"gass84,iddatunl",23953069,217,117,54,3540,322,109,213,251,170,260,170,1570,181,93,20,464,301,391,301
"23",29,"Psychotria brevicollis",1258522956,-25.68305,-55.53,"gass84,iddatunl",23987628,212,120,55,3516,319,104,215,246,166,255,166,1614,195,90,23,487,297,397,297
"24",30,"Psychotria brevicollis",1259596691,-27.0375,-55.033611,"cdround,gass84,iddatunl",24264120,204,123,55,3493,317,97,220,174,169,247,159,1543,163,98,15,427,313,376,327
"25",31,"Psychotria brevicollis",1259596011,-26.51666,-53.93333,"gass84,iddatunl",24160466,180,133,58,3294,291,65,226,220,148,220,137,1884,187,126,11,512,424,512,456
"26",32,"Psychotria brevicollis",1259595952,-26.01666,-53.78333,"gass84,iddatunl",24056790,185,135,58,3431,296,66,230,227,151,227,141,1895,213,112,20,569,410,569,435
"27",33,"Psychotria brevicollis",1258475586,-26.097778,-55.443055,"cdround,gass84,iddatunl",24074030,206,128,56,3584,318,93,225,227,160,250,160,1644,196,92,22,485,296,404,296
"28",34,"Psychotria brevicollis",1087354247,-23.190014,-48.244722,"gass84,iddatunl",23469403,200,117,62,2355,284,98,186,227,168,227,168,1230,209,28,61,579,109,579,109
"29",35,"Psychotria brevicollis",1258282178,-23.79583,-56.11555,"gass84,iddatunl",23598814,225,113,56,3017,320,119,201,246,186,261,185,1463,176,63,29,492,216,442,268
"30",36,"Psychotria brevicollis",1259741062,-26.51666,-53.98333,"gass84,iddatunl",24160465,182,133,58,3348,294,66,228,223,149,223,138,1860,185,124,12,507,412,507,450
"31",37,"Psychotria brevicollis",1424100501,-25.748333,-54.996667,"cdround,gass84,iddatunl",23996281,208,129,56,3571,321,92,229,244,162,252,162,1569,177,95,18,461,301,407,301
"32",39,"Psychotria brevicollis",1259717820,-27.05,-54.81666,"gass84,iddatunl",24272765,190,127,56,3433,304,81,223,161,157,233,147,1682,174,111,13,467,351,410,366
"33",40,"Psychotria brevicollis",1259525375,-25.690555,-54.477778,"cdround,gass84,iddatunl",23987653,209,134,56,3473,322,84,238,228,176,252,163,1730,198,100,17,497,343,456,403
"34",41,"Psychotria brevicollis",1702750468,-14.1769,-47.7878,"gass84",21603174,223,102,69,760,294,147,147,222,218,231,212,1780,334,4,81,896,19,249,43
"35",42,"Psychotria brevicollis",1261913020,-23.80055,-56.07916,"gass84,iddatunl",23598815,225,113,56,2982,320,119,201,246,186,260,185,1471,177,64,28,496,217,445,269
"36",43,"Psychotria brevicollis",1261915861,-25.63027,-54.81388,"gass84,iddatunl",23979005,210,128,57,3483,321,97,224,245,165,253,165,1607,171,98,15,465,318,426,318
"37",46,"Psychotria brevicollis",1087354266,-23.009447,-49.356944,"gass84,iddatunl",23434816,198,127,65,2388,287,92,195,225,167,225,165,1259,193,33,53,544,125,544,151
"38",47,"Psychotria brevicollis",1087354317,-23.844167,-49.137233,"gass84,iddatunl",23607621,198,117,61,2538,286,95,191,227,165,227,162,1203,167,42,41,477,157,477,190
"39",48,"Psychotria brevicollis",1208844311,-23.50398,-49.08144,"gass84,iddatunl",23538503,199,121,63,2390,287,96,191,227,168,227,166,1181,179,35,48,488,133,488,159
"40",49,"Psychotria brevicollis",1257710644,-23.77111,-55.99361,"gass84,iddatunl",23590177,228,114,56,2975,322,120,202,248,189,263,188,1485,178,65,29,503,220,452,269
"41",50,"Psychotria brevicollis",1208844306,-23.00341,-49.2125,"gass84,iddatunl",23434819,198,128,65,2318,287,93,194,225,167,225,167,1212,190,30,54,525,117,525,143
"42",53,"Psychotria brevicollis",1090580422,-21.620833,-48.558056,"gass84,iddatunl",23141075,216,122,66,2072,294,110,184,237,187,237,186,1312,250,18,74,677,71,677,94
"43",55,"Psychotria brevicollis",1090557157,-22.694886,-46.668492,"gass84",23365760,186,116,64,2237,262,81,181,210,154,210,154,1460,270,30,68,727,114,662,114
"44",56,"Psychotria brevicollis",1261553380,-25.65,-54.6,"gass84,iddatunl",23979010,212,130,56,3494,324,92,232,234,167,255,167,1710,186,99,16,489,331,449,383
"45",61,"Psychotria brevicollis",1259596730,-25.7,-54.25,"gass84,iddatunl",23987659,201,134,57,3461,313,78,235,221,168,244,156,1768,211,86,24,545,342,544,347
"46",62,"Psychotria brevicollis",1208844434,-23.3126,-47.0645,"gass84,iddatunl",23495351,173,108,61,2262,252,77,175,198,142,199,142,1344,228,32,63,643,111,592,111
"47",63,"Psychotria brevicollis",1259597042,-28.23333,-56.1,"gass84,iddatunl",24514654,209,120,51,3899,330,97,233,208,160,259,160,1587,168,89,16,466,318,378,318
"48",64,"Psychotria brevicollis",1259597005,-27.605833,-55.969444,"cdround,gass84,iddatunl",24385057,208,121,53,3700,325,100,225,230,170,256,161,1663,181,94,16,460,332,428,336
"49",65,"Psychotria brevicollis",1090556715,-25.5478,-54.5881,"gass84,iddatunl",23961730,215,127,55,3459,325,97,228,237,170,257,170,1726,189,96,17,503,330,463,375
"50",66,"Psychotria brevicollis",1260586858,-25.7,-54.433333,"cdround,gass84,iddatunl",23987654,211,134,55,3547,325,84,241,230,178,256,165,1716,210,91,20,506,329,468,385
"51",68,"Psychotria brevicollis",1261236008,-26.05,-56.83333,"gass84,iddatunl",24065357,212,112,53,3501,316,107,209,234,176,255,167,1474,158,64,21,434,254,395,273
"52",69,"Psychotria brevicollis",1702841363,-16.6,-48.58,"gass84",22104275,226,119,69,1233,300,129,171,232,212,236,205,1376,243,7,75,669,28,400,44
"53",70,"Psychotria brevicollis",1260581563,-26.16666,-55.33333,"gass84,iddatunl",24082673,203,130,57,3601,317,89,228,224,157,248,157,1654,190,96,21,478,304,407,304
"54",71,"Psychotria brevicollis",1260582897,-26.16666,-55.28333,"gass84,iddatunl",24082674,202,132,57,3620,316,87,229,203,156,247,156,1658,188,97,20,476,307,408,307
"55",72,"Psychotria brevicollis",1261225170,-26.1,-56.78333,"gass84,iddatunl",24073998,214,112,53,3529,318,108,210,237,178,258,168,1441,156,65,20,432,251,393,264
"56",74,"Psychotria brevicollis",1090557806,-22.9056,-47.0608,"gass84,iddatunl",23408951,193,116,63,2379,272,89,183,218,160,218,160,1315,223,26,64,632,102,574,102
"57",75,"Psychotria brevicollis",1260582623,-26.16666,-55.83333,"gass84,iddatunl",24082661,213,121,54,3635,324,103,221,235,166,259,166,1582,193,82,26,481,267,399,267
"58",76,"Psychotria brevicollis",1261222351,-25.9,-57.15,"gass84,iddatunl",24030789,216,112,53,3474,320,112,208,216,180,259,171,1501,168,71,25,444,236,400,254
"59",77,"Psychotria brevicollis",1261226404,-26.9,-57.15,"gass84,iddatunl",24238149,221,113,50,3821,334,111,223,246,172,269,172,1439,163,56,29,438,201,421,201
"60",78,"Psychotria brevicollis",1261226184,-26.16666,-55.45,"gass84,iddatunl",24082670,207,128,56,3599,320,94,226,228,161,252,161,1641,195,93,22,484,295,404,295
"61",79,"Psychotria brevicollis",1261225883,-26.166667,-55.45,"cdround,gass84,iddatunl",24091310,208,128,56,3630,321,94,227,229,161,253,161,1637,193,93,22,483,294,404,294
"62",80,"Psychotria brevicollis",1260579158,-25.097222,-56.25,"cdround,gass84,iddatunl",23866651,222,107,53,3392,319,119,200,243,177,262,177,1525,187,64,29,518,234,411,234
"63",81,"Psychotria brevicollis",1260583337,-25.91666,-56.25,"gass84,iddatunl",24030811,210,114,54,3469,314,106,208,232,165,253,165,1533,171,78,23,457,260,401,260
"64",82,"Psychotria brevicollis",1424104589,-20.766667,-42.033333,"cdround,gass84",22968432,210,129,65,2045,303,105,198,228,182,234,182,1241,228,20,71,630,64,485,83
"65",83,"Psychotria brevicollis",1261224577,-26,-56.83333,"gass84,iddatunl",24056717,210,112,53,3471,314,106,208,233,175,254,166,1493,159,63,21,436,255,399,277
"66",84,"Psychotria brevicollis",1098097885,-21.3305285052384,-46.3678821061022,"cdrep,iddatunl",23080648,199,124,67,2110,275,90,185,219,170,220,167,1489,267,19,72,737,66,642,92
"67",85,"Psychotria brevicollis",1090556661,-23.76,-45.4097,"gass84,iddatunl",23590431,232,75,51,2251,296,151,145,260,202,260,202,1678,227,61,43,663,198,663,198
"68",86,"Psychotria brevicollis",1090556670,-23.0986,-48.9258,"gass84,iddatunl",23452106,203,129,66,2220,292,98,194,229,174,230,174,1278,200,36,53,565,136,522,160
"69",87,"Psychotria brevicollis",1260578335,-27.31666,-55.53333,"gass84,iddatunl",24324588,209,128,54,3647,329,96,233,210,173,255,163,1733,226,99,21,516,353,428,363
"70",88,"Psychotria brevicollis",1090556760,-22.5647,-47.4017,"gass84,iddatunl",23339823,204,117,63,2392,284,99,185,230,170,230,170,1285,240,22,70,648,85,594,85
"71",89,"Psychotria brevicollis",1090537152,-22.801017,-47.042331,"gass84",23391671,197,117,63,2358,276,92,184,222,164,222,164,1315,233,28,65,639,103,639,103
"72",90,"Psychotria brevicollis",1097479449,-20.758024038568,-42.8818438826343,"cdrep",22968411,201,117,62,2156,289,101,188,220,173,226,172,1259,248,19,76,661,62,488,74
"73",91,"Psychotria brevicollis",1228255180,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
