"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Maytenus ardisiaefolia",1095182612,-24.562306,-48.106861,"gass84,iddatunl",23754526,222,95,51,2926,309,126,183,257,184,257,184,1539,225,50,45,635,198,635,198
"2",2,"Maytenus ardisiaefolia",1499617375,-24.33443,-48.06247,"gass84,iddatunl",23711327,224,98,53,2868,311,127,184,258,186,259,186,1586,237,53,47,656,199,654,199
"3",3,"Maytenus ardisiaefolia",1090697163,-22.494833,-43.002639,"gass84,iddatunl",23322648,168,98,59,2027,247,82,165,193,142,195,142,1785,299,45,59,802,150,721,150
"4",4,"Maytenus ardisiaefolia",1089105259,-22.29414,-43.00095,"gass84,iddatunl",23288088,175,98,58,2073,255,88,167,199,148,201,148,1707,299,38,63,794,128,705,149
"5",5,"Maytenus ardisiaefolia",1090520587,-16.333333,-39.133333,"gass84",22044021,239,76,66,1223,294,180,114,224,253,253,221,1483,164,81,20,450,288,288,404
"6",6,"Maytenus ardisiaefolia",1098403826,-22.4160520953129,-42.9657513034783,"cdrep,iddatunl",23305369,184,100,57,2222,266,93,173,211,155,213,155,1709,303,39,63,794,133,703,133
"7",7,"Maytenus ardisiaefolia",1086917076,-23.335833,-44.833333,"gass84",23504045,222,98,57,2204,302,132,170,248,193,250,193,2317,298,91,42,891,280,878,280
"8",8,"Maytenus ardisiaefolia",1090699436,-22.495583,-42.911889,"gass84,iddatunl",23322651,210,101,58,2232,294,121,173,237,181,239,181,1595,265,38,59,712,127,649,127
"9",9,"Maytenus ardisiaefolia",1796297388,-22.55,-43.266667,"gass84",23339922,222,101,59,2182,307,136,171,249,194,250,194,1995,294,54,53,835,182,798,182
"10",10,"Maytenus ardisiaefolia",1097551616,-22.35833,-44.65833,"gass84",23296689,116,124,67,1789,192,9,183,136,92,137,92,2211,373,37,68,1066,128,977,145
"11",11,"Maytenus ardisiaefolia",1097269742,-15.2970177652254,-39.0751882637406,"cdrep,iddatunl",21836663,243,70,64,1106,295,186,109,248,234,255,227,1624,158,102,10,445,358,414,400
"12",12,"Maytenus ardisiaefolia",1090518689,-22.533333,-42.933333,"gass84",23331290,227,96,57,2258,309,141,168,254,197,256,197,1503,229,40,54,635,130,601,130
"13",13,"Maytenus ardisiaefolia",1090517926,-22.466667,-44.75,"gass84",23322607,198,122,62,2273,282,88,194,224,166,224,166,1499,271,22,72,744,80,708,80
