"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Eugenia candolleana",1499618245,-11.783333,-37.933333,"gass84,iddatunl,txmatfuz",21102290,237,90,68,1483,305,174,131,233,234,253,216,1204,182,52,41,478,186,233,382
"2",2,"Eugenia candolleana",1324589661,-10.5521,-37.0607,"gass84",20851751,247,76,66,1391,305,190,115,233,257,262,227,1309,237,36,63,615,113,191,502
"3",3,"Eugenia candolleana",1275056570,-14.797222,-39.170833,"gass84",21732980,243,65,62,979,293,189,104,251,241,255,228,1573,182,91,19,466,302,441,387
"4",4,"Eugenia candolleana",1423917416,-9.108889,-37.726389,"cdround,gass84",20549335,223,93,65,1920,296,154,142,202,226,241,194,846,124,17,52,361,71,215,306
"5",5,"Eugenia candolleana",1213517481,-11.0053,-37.1223,"gass84",20946790,256,60,68,972,300,212,88,252,263,267,242,1418,257,43,59,660,138,256,475
"6",6,"Eugenia candolleana",1265916266,-11.8,-37.6,"gass84",21110938,250,87,67,1437,317,189,128,247,261,266,230,1492,246,59,50,644,187,275,491
"7",7,"Eugenia candolleana",1264714290,-5.283333,-45.283333,"gass84,iddatunl",19754274,261,109,72,743,337,187,150,256,267,271,252,1290,268,11,83,704,43,67,320
"8",8,"Eugenia candolleana",1087693133,-10.718167,-37.131417,"gass84",20886309,253,67,66,1209,302,201,101,241,261,266,235,1424,254,40,62,667,126,210,541
"9",9,"Eugenia candolleana",1087693131,-10.863611,-37.628611,"gass84,iddatunl",20912217,237,85,68,1460,301,176,125,223,244,253,217,1113,181,39,54,487,123,200,409
"10",10,"Eugenia candolleana",1087695090,-10.5034,-37.083,"gass84",20843111,244,78,66,1461,304,186,118,229,255,260,223,1257,221,36,62,588,112,188,488
"11",11,"Eugenia candolleana",1087694304,-10.728611,-37.186944,"gass84",20886308,254,68,66,1224,304,202,102,242,262,267,236,1396,247,41,61,654,127,208,533
"12",12,"Eugenia candolleana",1423897277,-21.466944,-41.565278,"cdround,gass84,rdatm",23115323,233,103,59,2061,316,144,172,250,205,259,205,1077,199,22,61,499,76,371,76
"13",13,"Eugenia candolleana",1095811251,-10.688611,-37.148333,"gass84",20877669,249,69,65,1268,301,196,105,237,259,263,231,1385,246,38,62,648,119,201,535
"14",14,"Eugenia candolleana",1095811250,-10.1035,-37.419861,"gass84",20756702,245,85,65,1705,311,181,130,227,254,263,220,721,116,20,56,324,76,134,269
"15",15,"Eugenia candolleana",1264707741,-12.593056,-39.007222,"gass84,iddatunl",21275064,233,76,64,1483,294,176,118,218,221,249,212,1189,155,58,31,422,214,229,363
"16",16,"Eugenia candolleana",1658216768,-11.512222,-37.579722,"gass84",21050459,249,89,68,1448,317,187,130,246,261,265,229,1526,253,56,50,655,179,271,524
"17",17,"Eugenia candolleana",1087695955,-10.4823,-37.1011,"gass84",20834470,243,80,66,1497,304,183,121,228,254,259,221,1161,199,34,61,542,107,177,455
"18",18,"Eugenia candolleana",1087695315,-11.304369,-37.344713,"gass84",21007264,254,80,68,1309,314,197,117,250,263,268,235,1585,273,56,55,701,175,274,555
"19",19,"Eugenia candolleana",1423897219,-21.361111,-41.615833,"cdround,gass84",23089402,225,107,61,2017,309,136,173,242,198,250,198,1139,212,22,63,535,77,402,77
"20",20,"Eugenia candolleana",1077411157,-27.099167,-48.895833,"cdround,gass84",24281547,197,92,49,3041,286,101,185,235,162,235,157,1680,205,88,26,572,293,572,296
"21",21,"Eugenia candolleana",1213671765,-21.761111,-41.036389,"gass84,iddatunl",23175816,231,85,58,1859,301,155,146,244,207,255,207,1024,148,28,44,390,105,323,105
"22",22,"Eugenia candolleana",1077245308,-11.55,-37.783333,"gass84,iddatunl",21059094,243,93,68,1525,314,178,136,240,256,260,222,1255,200,49,46,519,167,237,418
"23",23,"Eugenia candolleana",1456395513,-10.2044,-38.5356,"gass84",20773956,221,104,69,1746,297,148,149,201,223,239,195,736,90,27,36,259,91,197,230
"24",26,"Eugenia candolleana",1423915035,-22.975556,-43.013611,"cdround,gass84",23426328,230,81,56,2034,302,158,144,255,205,258,205,1272,155,55,35,450,168,441,168
"25",27,"Eugenia candolleana",1089186617,-9.254444,-36.430556,"gass84,iddatunl",20583926,221,89,68,1477,290,160,130,204,230,235,199,1413,232,28,63,683,117,215,615
"26",28,"Eugenia candolleana",1097718303,-8.3272,-35.7533,"gass84,iddatunl",20385222,206,87,71,1283,271,149,122,192,213,220,187,787,130,16,59,353,58,173,311
"27",31,"Eugenia candolleana",1090146355,-6.65,-47.683889,"gass84,iddatunl,txmatfuz",20039336,254,117,73,362,333,173,160,252,252,259,250,1638,277,16,68,781,61,192,127
"28",32,"Eugenia candolleana",1090146365,-6.602222,-47.586389,"gass84,iddatunl,txmatfuz",20030698,255,118,72,363,334,171,163,253,252,259,250,1613,270,15,69,776,58,183,126
"29",34,"Eugenia candolleana",1087686125,-11.373889,-37.657778,"gass84,iddatunl",21015897,245,92,67,1543,315,179,136,241,257,261,223,1285,203,47,49,540,156,226,445
"30",35,"Eugenia candolleana",1213648099,-18.980556,-40.6625,"gass84,iddatunl",22596945,238,107,68,1506,315,159,156,250,218,258,218,1153,188,28,60,550,101,387,101
"31",36,"Eugenia candolleana",1213648127,-18.85,-40.661389,"gass84,iddatunl",22571025,237,106,68,1497,314,159,155,250,218,257,218,1143,186,29,60,542,103,381,103
"32",37,"Eugenia candolleana",1077411175,-27.08,-49.019444,"cdround,gass84",24272904,195,92,50,2998,286,103,183,233,160,233,156,1645,197,89,24,547,291,547,301
"33",38,"Eugenia candolleana",1213648171,-12.315556,-37.8375,"gass84,iddatunl",21214612,246,77,66,1345,305,190,115,242,257,260,227,1795,304,69,49,783,248,321,569
"34",39,"Eugenia candolleana",1587318974,-10.225833,-36.285278,"gass84",20782650,246,79,69,1278,305,191,114,243,252,260,228,1394,245,32,64,673,110,238,499
"35",40,"Eugenia candolleana",1090905338,-8.534167,-37.201361,"cdround,gass84",20428388,221,92,68,1603,293,159,134,231,226,236,197,666,117,14,58,299,54,164,155
"36",41,"Eugenia candolleana",1587316083,-9.559167,-36.809167,"gass84",20644397,247,94,68,1685,320,182,138,229,258,265,223,604,108,14,67,303,45,68,247
"37",42,"Eugenia candolleana",1424409182,-7.115,-34.863056,"cdround,gass84,iddatunl",20134684,254,76,66,970,306,192,114,249,260,262,238,1956,335,40,64,897,134,424,779
"38",43,"Eugenia candolleana",1090905411,-9.076056,-38.142806,"cdround,gass84",20540685,219,101,67,1869,294,145,149,224,222,236,190,735,108,15,47,282,69,170,214
"39",44,"Eugenia candolleana",1424512820,-5.701111,-35.208056,"cdround,gass84,rdatm",19840916,260,81,72,1062,312,201,111,256,266,271,244,1495,251,17,71,698,61,357,577
