"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Enterolobium glaziovii",1423940387,-22.576944,-43.435,"cdround,gass84,rdatm",23339918,201,101,60,2068,283,115,168,226,175,228,175,1804,282,47,56,789,159,729,159
"2",2,"Enterolobium glaziovii",1424214970,-22.4825,-43.476389,"cdround,gass84",23322637,200,103,60,2054,283,113,170,225,174,227,174,1645,271,37,60,748,126,683,126
"3",3,"Enterolobium glaziovii",1090873198,-19.122463,-39.916871,"gass84",22622882,241,91,64,1615,312,170,142,254,219,261,219,1224,181,43,46,513,158,359,158
"4",4,"Enterolobium glaziovii",1424176404,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"5",5,"Enterolobium glaziovii",1090874240,-20.8489,-41.1128,"gass84,iddatunl",22985734,244,103,62,1884,328,162,166,260,221,267,220,1063,173,27,54,480,102,320,121
"6",6,"Enterolobium glaziovii",1097354790,1.62,-64.55,"gass84",18328211,242,103,91,379,300,187,113,237,244,245,236,2443,351,116,33,909,385,506,777
"7",7,"Enterolobium glaziovii",1098424311,2.8,-65.08,"gass84",18077639,268,104,89,373,328,212,116,262,270,271,262,2383,337,106,37,903,351,365,803
"8",8,"Enterolobium glaziovii",1098135865,3.33,-65.23,"gass84",17973955,266,108,90,409,330,210,120,261,268,270,260,2619,362,107,42,1036,337,359,973
"9",9,"Enterolobium glaziovii",1098280577,3.77,-65.75,"gass84",17878903,266,112,86,460,335,206,129,260,268,270,259,3089,450,83,48,1290,315,346,1192
"10",10,"Enterolobium glaziovii",1097734207,5.38,-63.42,"gass84",17541998,256,102,85,368,316,197,119,252,254,259,252,3817,607,70,58,1690,257,796,322
"11",11,"Enterolobium glaziovii",1097583224,-11.75,-66.03,"gass84",21101616,264,115,70,810,344,182,162,266,253,273,252,1534,266,18,65,720,82,356,131
"12",12,"Enterolobium glaziovii",1097636350,5.03,-67.77,"gass84",17619654,280,102,76,912,357,224,133,267,287,291,267,2611,432,43,60,1194,194,196,1194
"13",13,"Enterolobium glaziovii",1123785540,-12.653056,-39.121944,"gass84",21283702,231,72,63,1466,289,176,113,226,219,247,210,1121,134,58,26,376,204,243,327
"14",14,"Enterolobium glaziovii",1228233453,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
