"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Erythroxylum pulchrum",1440665408,-22.946111,-43.099167,"cdround,gass84,rdatm",23417686,232,78,56,1991,302,163,139,256,208,259,208,1261,151,54,35,443,167,441,167
"2",2,"Erythroxylum pulchrum",1455752605,-13.602222,-39.750833,"gass84,iddatunl",21482406,204,74,65,1283,262,149,113,214,198,218,185,1100,113,61,16,312,220,298,296
"3",3,"Erythroxylum pulchrum",1571706994,-22.920556,-43.083056,"cdround,gass84",23417687,231,81,55,2035,304,159,145,256,206,259,206,1272,154,54,36,451,167,445,167
"4",4,"Erythroxylum pulchrum",1095854405,-13.946306,-40.111889,"gass84",21551518,212,77,65,1330,270,153,117,223,204,227,193,861,118,40,32,302,140,256,163
"5",7,"Erythroxylum pulchrum",1316181612,-20.263333,-43.376111,"gass84,preneglat,preneglon",22864719,202,115,62,2073,283,98,185,219,172,225,172,1340,269,11,83,738,36,558,36
"6",9,"Erythroxylum pulchrum",1316181618,-20.275278,-43.373056,"gass84,preneglat,preneglon",22864720,204,116,62,2098,286,101,185,222,174,227,174,1309,259,10,82,721,35,539,35
"7",11,"Erythroxylum pulchrum",1423943228,-22.530556,-41.928056,"cdround,gass84,rdatm",23331314,230,80,58,1809,296,159,137,243,207,254,207,1059,160,41,41,413,124,327,124
"8",13,"Erythroxylum pulchrum",1424488545,-22.975556,-43.013889,"cdround,gass84,rdatm",23426328,230,81,56,2034,302,158,144,255,205,258,205,1272,155,55,35,450,168,441,168
"9",14,"Erythroxylum pulchrum",1424498400,-22.583056,-43.423611,"cdround,gass84",23339918,201,101,60,2068,283,115,168,226,175,228,175,1804,282,47,56,789,159,729,159
"10",16,"Erythroxylum pulchrum",1424454453,-13.898055,-39.457222,"cdround,gass84",21542894,220,65,63,1177,272,170,102,205,214,234,203,1592,162,99,15,454,317,403,437
"11",17,"Erythroxylum pulchrum",1144974814,-3.896111,-38.721944,"gass84",19469311,229,78,79,536,277,179,98,228,231,235,220,1314,292,17,89,760,53,167,171
"12",18,"Erythroxylum pulchrum",1424477784,-22.985833,-43.057778,"cdround,gass84,rdatm",23426327,235,79,56,2036,306,165,141,259,210,263,210,1228,144,55,33,422,168,420,168
"13",19,"Erythroxylum pulchrum",1257984722,-13.644444,48.673889,"cdround,gass84",21493169,242,107,69,1419,310,157,153,254,222,254,221,1817,420,17,98,1123,57,785,60
"14",20,"Erythroxylum pulchrum",1424474804,-21.552222,-41.554444,"cdround,gass84",23132603,222,103,60,2063,304,133,171,239,194,248,194,1143,202,25,59,521,86,397,86
"15",21,"Erythroxylum pulchrum",1424485325,-22.891944,-43.116111,"cdround,gass84",23409046,233,80,56,2003,305,163,142,261,209,261,209,1230,149,51,37,440,157,440,157
"16",22,"Erythroxylum pulchrum",1257816685,-19.134722,48.554722,"cdround,gass84,iddatunl",22633646,202,102,64,2465,279,120,159,230,179,230,169,2399,396,64,59,1137,267,1137,336
"17",23,"Erythroxylum pulchrum",1257803683,-18.389444,48.805833,"cdround,gass84,iddatunl",22478132,207,102,63,2516,284,124,160,235,183,235,172,1991,337,57,64,997,203,997,244
"18",24,"Erythroxylum pulchrum",1143429190,-9.244167,-36.424722,"gass84,iddatunl",20575286,206,87,69,1435,273,147,126,188,216,219,184,1263,221,24,63,609,99,143,543
"19",25,"Erythroxylum pulchrum",1144974808,-22.764444,-43.104167,"gass84",23383126,231,83,54,2184,306,155,151,260,204,260,204,1300,172,45,45,498,136,498,136
