"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Inga flagelliformis",1676486048,-9.131389,-68.951111,"cdround,gass84",20557226,248,124,78,787,317,160,157,253,236,254,235,2123,323,33,55,880,139,671,209
"2",2,"Inga flagelliformis",1819183974,-19.155,-40.043611,"cdround,gass84,rdatm",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"3",4,"Inga flagelliformis",1094928370,-15.158333,-39.535,"gass84",21802092,231,75,64,1197,287,171,116,241,228,245,214,1156,128,61,25,373,204,347,243
"4",6,"Inga flagelliformis",1424448986,-19.105833,-40.013056,"cdround,gass84",22622880,240,93,64,1605,313,168,145,253,219,261,219,1213,182,40,48,519,150,363,150
"5",7,"Inga flagelliformis",1424448923,-19.149722,-39.928611,"cdround,gass84",22631522,241,90,63,1590,312,170,142,254,222,261,220,1224,182,43,46,515,159,358,159
"6",8,"Inga flagelliformis",1094924359,-15.183333,-39.075278,"gass84",21810743,242,68,62,1048,294,186,108,250,235,254,227,1619,154,103,10,437,359,423,400
"7",9,"Inga flagelliformis",1094925029,-13.668333,-39.080556,"gass84",21499703,244,64,64,1136,295,196,99,249,237,258,228,2170,236,119,19,659,418,539,581
"8",10,"Inga flagelliformis",1094924966,-13.807778,-39.203889,"gass84",21525620,239,63,63,1123,289,190,99,243,232,252,223,2049,204,118,16,580,393,527,540
"9",11,"Inga flagelliformis",1094924850,-12.251389,-37.974444,"gass84",21205969,240,78,66,1374,301,183,118,236,251,255,220,1804,311,71,49,779,253,319,579
"10",12,"Inga flagelliformis",1077244232,-12.966667,-38.5,"gass84,iddatunl,txmatfuz",21352837,251,66,66,1118,303,204,99,245,251,264,235,1782,285,75,45,741,276,332,531
"11",13,"Inga flagelliformis",1090851952,-19.412778,-43.137222,"gass84",22683285,202,118,64,2045,284,101,183,220,173,225,173,1537,346,12,83,845,39,601,39
"12",14,"Inga flagelliformis",1089188664,-11.2,-37.233333,"gass84",20981347,254,70,67,1162,307,203,104,250,262,267,237,1487,268,51,59,682,158,257,512
"13",15,"Inga flagelliformis",1094905627,-15.338889,-39.002778,"gass84",21845304,242,70,64,1121,294,186,108,248,233,255,226,1671,158,106,10,447,373,422,422
"14",16,"Inga flagelliformis",1094877876,-10.564444,-63.671111,"gass84",20851112,252,116,73,531,331,174,157,251,248,259,245,2178,341,24,62,970,96,318,166
"15",17,"Inga flagelliformis",1090520631,-16.333333,-39.133333,"gass84",22044021,239,76,66,1223,294,180,114,224,253,253,221,1483,164,81,20,450,288,288,404
"16",18,"Inga flagelliformis",1090884682,-20.883333,-41.7,"gass84",22994360,202,123,65,1941,291,103,188,218,177,224,175,1271,225,25,65,617,82,470,104
"17",19,"Inga flagelliformis",1077233268,-14.167222,-39.711111,"gass84,iddatunl",21603367,234,69,64,1213,287,180,107,243,226,248,216,1265,152,70,24,404,235,335,271
"18",20,"Inga flagelliformis",1090850874,-18.025194,-42.673361,"gass84",22398176,206,119,67,1834,288,111,177,222,182,226,180,1183,248,11,83,661,36,452,46
"19",21,"Inga flagelliformis",1042681985,-7.798608,-35.19,"gass84,gdativ,iddatunl",20281556,245,92,73,1209,310,184,126,233,250,258,227,1214,201,22,62,563,84,264,480
"20",22,"Inga flagelliformis",1077606253,-8.65,-36.15,"gass84",20454333,218,90,68,1517,288,157,131,200,227,233,195,716,109,12,60,307,56,167,264
"21",23,"Inga flagelliformis",1090900210,-7.798608,-35.020192,"cdround,gass84",20281560,250,84,73,1077,308,193,115,239,256,261,234,1656,258,33,61,761,115,363,642
"22",25,"Inga flagelliformis",1087074964,-7.8375,-35.002778,"cdround,gass84",20290200,248,81,72,1080,304,192,112,236,253,259,232,1613,259,31,62,749,114,345,637
"23",26,"Inga flagelliformis",1077578418,-7.771944,-34.936667,"gass84",20272922,252,83,73,1032,308,195,113,241,257,263,236,1919,304,40,60,865,133,436,721
"24",27,"Inga flagelliformis",1424235841,-22.921389,-42.999167,"cdround,gass84,rdatm,txmatfuz",23417689,231,82,55,2086,305,157,148,256,205,259,205,1250,155,53,36,446,162,437,162
"25",28,"Inga flagelliformis",1090885680,-19.3597,-41.38,"gass84",22674687,225,120,66,1753,310,129,181,240,204,245,200,1220,217,22,71,631,71,455,86
"26",29,"Inga flagelliformis",1090864034,-21.009167,-41.203889,"gass84",23020292,225,102,62,1854,305,143,162,241,202,249,201,1108,187,31,55,501,98,350,121
"27",30,"Inga flagelliformis",1424297187,-20.107778,-40.442222,"cdround,gass84",22830230,241,88,61,1689,314,172,142,256,220,263,220,1148,191,42,49,505,148,322,148
"28",31,"Inga flagelliformis",1260887633,3.28333,-53.06666,"gass84,iddatunl",17982887,247,92,74,507,316,192,124,245,253,253,240,2443,365,66,45,942,239,266,751
"29",32,"Inga flagelliformis",1424286762,-18.978333,-40.734167,"cdround,gass84",22596943,239,108,68,1507,316,159,157,251,219,259,219,1147,190,27,62,555,95,389,95
"30",33,"Inga flagelliformis",1135942778,-22.576583,-43.409133,"gass84",23339919,208,101,59,2093,291,122,169,234,182,236,182,1884,288,51,54,809,172,757,172
"31",35,"Inga flagelliformis",1090958985,-7.619722,-35.469722,"gass84",20238349,231,91,70,1320,299,170,129,215,237,245,211,1067,175,22,58,463,80,232,414
"32",36,"Inga flagelliformis",1424287102,-20.059167,-40.470556,"cdround,gass84,rdatm",22821589,238,91,62,1683,311,166,145,252,217,260,217,1165,194,40,51,520,143,336,143
"33",38,"Inga flagelliformis",1090892751,-8.399444,-35.064167,"gass84",20402519,249,61,67,989,292,202,90,239,253,259,235,2127,323,54,54,923,188,448,833
"34",39,"Inga flagelliformis",1090885712,-19.4128,-40.5417,"gass84",22683347,239,104,66,1593,317,161,156,252,218,260,218,1182,198,28,60,566,107,388,107
"35",41,"Inga flagelliformis",1090866030,-19.122463,-39.916871,"gass84,iddatunl",22622882,241,91,64,1615,312,170,142,254,219,261,219,1224,181,43,46,513,158,359,158
"36",42,"Inga flagelliformis",1077219121,-13.816667,-39.133333,"gass84,iddatunl,txmatfuz",21525621,244,64,64,1117,295,196,99,249,237,258,228,2155,215,121,16,615,411,552,561
"37",43,"Inga flagelliformis",1090892816,-1.517778,-48.619444,"gass84",18976594,269,94,88,269,324,218,106,266,271,271,264,2551,389,81,54,1114,269,269,1083
"38",45,"Inga flagelliformis",1090845442,-7.583333,-35.5,"gass84",20229709,233,92,70,1303,302,172,130,218,240,247,214,1037,169,22,58,445,79,228,396
"39",46,"Inga flagelliformis",1094768798,-11.8,-37.6,"gass84,iddatunl",21110938,250,87,67,1437,317,189,128,247,261,266,230,1492,246,59,50,644,187,275,491
"40",47,"Inga flagelliformis",1123795606,-19.971389,-40.530278,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"41",48,"Inga flagelliformis",1423974406,-22.175833,-42.888055,"cdround,gass84,rdatm",23262171,189,105,59,2192,273,97,176,214,160,216,160,1571,290,28,69,761,97,667,116
"42",49,"Inga flagelliformis",1090862861,-18.752829,-40.892929,"gass84",22553739,237,111,68,1525,317,154,163,250,217,256,217,1131,189,26,64,555,88,390,96
"43",51,"Inga flagelliformis",1077209858,-16.266667,-39.016667,"gass84,iddatunl,txmatfuz",22035384,242,74,66,1217,296,184,112,227,254,256,224,1615,206,69,31,582,263,270,516
"44",52,"Inga flagelliformis",1424248294,-22.583333,-42.233333,"cdround,gass84",23339947,232,82,58,1894,301,160,141,247,208,257,208,1076,164,35,45,428,112,367,112
"45",54,"Inga flagelliformis",1260262040,-15.15,-39.08333,"gass84,iddatunl",21802103,242,68,63,1045,293,186,107,250,240,254,226,1626,153,104,10,442,358,428,404
"46",59,"Inga flagelliformis",1090885846,-18.496111,-39.956111,"gass84",22493282,240,90,64,1499,310,171,139,252,219,259,219,1223,174,55,40,479,179,346,179
"47",60,"Inga flagelliformis",1097894607,-9.25,-36.42,"gass84,iddatunl",20583926,221,89,68,1477,290,160,130,204,230,235,199,1413,232,28,63,683,117,215,615
"48",61,"Inga flagelliformis",437534109,4.05,-52.7,"gass84",17818736,251,88,75,440,316,199,117,250,257,257,245,3299,499,77,47,1233,299,299,1050
"49",62,"Inga flagelliformis",1090656287,-1.75,-48.833056,"gass84",19028429,269,96,89,296,325,218,107,266,272,272,264,2569,416,62,60,1192,221,255,1128
"50",63,"Inga flagelliformis",1563274176,6.35,-76.43,"gass84",17342966,252,105,86,379,317,195,122,249,257,257,248,4611,471,216,25,1360,687,896,1310
"51",64,"Inga flagelliformis",1423974382,-23.05,-44.683333,"cdround,gass84,rdatm",23443568,229,96,58,2107,309,144,165,253,202,256,202,2043,286,74,46,812,225,792,225
"52",65,"Inga flagelliformis",1228371820,-4,-75,"gass84,iddatunl",19494361,261,100,84,431,319,201,118,260,255,265,254,2360,252,128,17,699,446,609,541
"53",66,"Inga flagelliformis",1098226846,-3.20672144229959,-52.2071248775715,"cdrep,iddatunl",19322108,261,93,80,442,320,205,115,257,267,267,256,1857,335,35,68,878,111,111,872
"54",67,"Inga flagelliformis",1089285749,0.166667,-51.616667,"gass84",18622282,269,81,79,599,328,226,102,264,276,276,261,2300,338,44,55,956,171,187,866
"55",69,"Inga flagelliformis",1260271235,0.16666,-51.61666,"gass84,iddatunl",18630922,268,81,79,603,327,225,102,264,276,276,261,2298,338,42,55,956,168,183,864
"56",70,"Inga flagelliformis",1228274720,-4,-53,"gass84,iddatunl",19494889,251,98,80,442,313,192,121,246,253,257,246,1525,266,27,69,748,90,156,748
"57",71,"Inga flagelliformis",912655414,-5.75,-49.83,"gass84",19857845,263,104,81,333,330,202,128,261,265,267,259,1894,328,20,70,898,83,201,801
"58",72,"Inga flagelliformis",1097410787,-6.07,-49.92,"gass84",19918322,257,108,80,306,327,193,134,255,259,261,253,1844,308,19,66,841,85,221,763
"59",74,"Inga flagelliformis",1097640668,-5.78,-50.57,"gass84",19857827,253,110,82,325,321,188,133,251,253,257,248,1905,308,19,65,871,97,228,783
"60",75,"Inga flagelliformis",1097409825,-9.06930077461925,-68.6584285371974,"cdrep",20539953,248,125,79,809,318,160,158,254,236,255,236,2010,292,35,53,822,140,757,219
"61",76,"Inga flagelliformis",1097417075,-1.915556,-59.473414,"cdround,iddatunl",19054093,273,87,82,457,330,225,105,270,280,280,269,2410,391,81,48,1001,312,312,859
"62",77,"Inga flagelliformis",1097808725,-0.53,-52.85,"gass84,iddatunl",18769132,250,90,81,616,313,202,111,245,258,258,243,2286,330,53,49,924,196,236,776
"63",78,"Inga flagelliformis",1098263577,-16.420636,-39.138794,"cdround",22069941,243,76,66,1274,299,184,115,228,258,258,225,1530,161,89,18,442,302,302,391
"64",79,"Inga flagelliformis",1098376149,-22.971675,-43.257166,"iddatunl",23426322,212,89,57,2047,288,134,154,237,187,240,187,1529,206,56,41,586,183,557,183
"65",80,"Inga flagelliformis",1213570217,-19.766667,-42.6,"gass84,iddatunl",22761058,234,119,63,2015,321,134,187,251,206,257,206,1140,212,12,79,628,41,451,41
"66",82,"Inga flagelliformis",1228458888,-18,-44,"gass84,iddatunl",22398145,196,114,65,1706,280,105,175,210,176,214,171,1361,316,5,88,770,21,544,42
"67",83,"Inga flagelliformis",1090567984,-19.3911,-40.0722,"gass84,iddatunl,txmatfuz",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"68",85,"Inga flagelliformis",1077572225,-9.796667,-36.16,"gass84",20696253,243,75,67,1300,300,189,111,230,253,256,224,1272,212,25,63,599,96,201,501
"69",86,"Inga flagelliformis",1097796177,-1.60536,-47.612407,"cdround,iddatunl",18993898,265,96,84,357,326,213,113,261,269,270,261,2310,424,46,63,1087,173,200,1024
"70",87,"Inga flagelliformis",1097163581,16.67906,-95.00931,"gass84",15199800,251,99,62,1686,332,174,158,260,250,271,228,968,231,7,100,572,25,247,33
"71",88,"Inga flagelliformis",995134636,-22.480556,-42.204167,"cdround,iddatunl",23322668,230,86,58,1901,301,155,146,245,205,255,205,1128,177,34,48,460,111,393,111
"72",89,"Inga flagelliformis",1090518031,-7.7775,-35.016111,"gass84,txmatfuz",20272920,247,87,73,1094,306,188,118,235,252,258,230,1615,251,34,60,741,115,355,625
"73",91,"Inga flagelliformis",1228563694,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
