"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Astronium concinnum",1503028903,-13.838333,-40.231389,"gass84",21534235,225,78,66,1355,283,165,118,235,208,240,205,658,110,22,49,275,81,210,92
"2",2,"Astronium concinnum",1500373984,-12.567778,-38.037222,"gass84,iddatunl",21266448,246,74,66,1246,303,192,111,241,247,260,228,1748,312,73,49,762,248,333,504
"3",3,"Astronium concinnum",1423897425,-21.518333,-41.622778,"cdround,gass84",23123962,230,104,59,2091,314,140,174,247,202,256,202,1097,201,22,61,508,77,383,77
"4",4,"Astronium concinnum",1563894751,-14.940278,-39.780556,"cdround,gass84",21758886,228,78,66,1222,285,167,118,237,216,242,210,1023,135,44,31,357,178,285,197
"5",5,"Astronium concinnum",1275092334,-20.767005,-41.261603,"gass84",22968450,241,109,63,1902,327,155,172,258,218,265,217,1081,186,24,59,509,88,349,107
"6",6,"Astronium concinnum",1563167616,-12.729194,-39.707694,"gass84",21300968,228,74,64,1441,286,171,115,239,216,243,207,567,87,19,46,226,70,201,84
"7",8,"Astronium concinnum",1226940686,-12.7275,-39.776389,"gass84",21300966,226,77,65,1452,286,169,117,238,207,242,205,534,86,16,51,222,60,194,72
"8",9,"Astronium concinnum",1094906717,-12.932222,-39.899722,"gass84",21344163,213,78,66,1390,274,157,117,227,196,229,193,597,94,18,50,243,67,222,85
"9",10,"Astronium concinnum",1087538610,-13.956806,-40.111222,"gass84",21551518,212,77,65,1330,270,153,117,223,204,227,193,861,118,40,32,302,140,256,163
"10",11,"Astronium concinnum",1090883303,-19.038333,-40.198333,"gass84",22605596,239,97,65,1552,312,165,147,251,218,259,218,1188,182,37,51,522,136,368,136
"11",12,"Astronium concinnum",1094907107,-13.223333,-39.936667,"gass84",21404642,211,80,67,1341,273,154,119,226,206,226,192,673,86,25,35,232,99,232,124
"12",13,"Astronium concinnum",1096932468,-19.420826,-40.067273,"gass84",22691999,243,91,62,1702,315,169,146,258,222,264,221,1201,189,36,51,534,140,358,145
"13",14,"Astronium concinnum",1077230688,-14.172222,-39.722222,"gass84,iddatunl",21603367,234,69,64,1213,287,180,107,243,226,248,216,1265,152,70,24,404,235,335,271
"14",19,"Astronium concinnum",1094840950,-13.164722,-39.658611,"gass84,iddatunl",21387369,206,72,65,1343,263,153,110,221,198,221,186,996,111,51,19,289,177,289,253
"15",20,"Astronium concinnum",1090624709,-18.9035,-40.7355,"gass84,iddatunl",22579663,238,108,68,1504,315,158,157,250,218,257,218,1142,188,27,62,550,96,386,96
"16",22,"Astronium concinnum",1796036603,-19.1483,-40.4575,"gass84",22631510,238,102,67,1538,313,162,151,249,217,258,217,1175,188,31,57,546,116,380,116
"17",25,"Astronium concinnum",1094810736,-12.231389,-39.076944,"gass84,iddatunl",21197303,235,81,64,1572,299,174,125,230,223,252,212,830,100,34,28,265,124,202,211
"18",28,"Astronium concinnum",1090622941,-15.150278,-39.8325,"gass84,iddatunl",21802085,237,81,65,1301,296,173,123,247,223,251,218,920,144,35,42,364,126,261,133
"19",29,"Astronium concinnum",1087630216,-16.067806,-40.053611,"gass84",21992159,247,99,64,1748,318,164,154,260,221,266,221,801,129,25,53,344,91,252,91
"20",30,"Astronium concinnum",1094792234,-11.716667,-40.933333,"gass84,iddatunl",21093578,206,104,72,1551,277,133,144,218,200,221,182,780,99,27,34,264,102,245,152
"21",31,"Astronium concinnum",1094826528,-15.160278,-39.516667,"gass84,iddatunl",21802092,231,75,64,1197,287,171,116,241,228,245,214,1156,128,61,25,373,204,347,243
"22",32,"Astronium concinnum",1090623652,-16.569444,-39.537222,"gass84,iddatunl",22095852,243,85,67,1406,304,178,126,254,222,259,222,1272,148,58,24,418,227,354,227
"23",33,"Astronium concinnum",1123814505,-15.189167,-39.494722,"gass84",21810733,234,74,64,1165,289,174,115,243,231,247,217,1208,132,63,23,382,215,355,260
"24",34,"Astronium concinnum",1095614546,-16.5,-39.516667,"gass84,txmatfuz",22087212,241,85,67,1389,302,176,126,252,220,257,220,1262,151,56,26,421,223,353,223
"25",35,"Astronium concinnum",1090623656,-13.947833,-40.196333,"gass84,iddatunl",21551516,217,78,65,1356,275,156,119,227,200,232,197,740,113,30,40,286,106,230,121
"26",38,"Astronium concinnum",1042677718,-11.876389,-40.45,"elmms,gass84,gdativ",21128150,224,102,70,1570,298,154,144,239,215,239,200,832,98,23,30,254,112,254,216
"27",41,"Astronium concinnum",1123789809,-19.0175,-40.535556,"gass84",22605588,239,104,67,1512,315,162,153,250,219,259,219,1158,186,30,58,543,109,380,109
"28",42,"Astronium concinnum",1098940266,-13.366667,-44.633333,"gass84",21430449,237,129,72,1128,319,140,179,242,228,250,220,942,212,1,91,525,3,257,10
"29",43,"Astronium concinnum",1096921820,-19.14204,-40.064527,"gass84",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"30",44,"Astronium concinnum",1213604331,-10.55,-37.53,"gass84",20851740,238,79,65,1483,298,178,120,223,245,253,216,807,134,29,54,358,90,136,302
"31",45,"Astronium concinnum",1094726756,-11.466667,-40.3,"gass84,iddatunl",21041753,231,104,70,1563,307,160,147,247,224,247,208,755,104,22,41,269,86,269,135
"32",47,"Astronium concinnum",1094719543,-12.533333,-39.083333,"gass84,iddatunl",21257783,238,83,65,1534,303,176,127,223,225,255,216,1078,137,45,32,372,181,209,323
"33",48,"Astronium concinnum",1077199204,-17.033333,-39.516667,"gass84,iddatunl",22190892,245,85,67,1412,307,181,126,250,224,262,224,1147,136,60,20,366,228,290,228
"34",50,"Astronium concinnum",1228491509,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
"35",51,"Astronium concinnum",1090484853,-11.133333,-40.833333,"gass84",20972621,219,103,71,1460,290,146,144,231,203,233,197,584,99,11,65,261,41,238,53
