"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Trichilia casaretti",1632926528,-20.594096,-40.420617,"gass84",22933910,245,79,58,1694,315,181,134,260,224,268,224,1099,172,46,43,453,154,286,154
"2",2,"Trichilia casaretti",1563408556,-28.6525,-49.631944,"gass84",24601209,172,102,53,2835,267,78,189,207,137,207,136,1525,173,98,18,477,304,477,332
"3",3,"Trichilia casaretti",1827467621,-18.997778,-40.124722,"cdround,gass84,rdatm",22596958,240,96,65,1539,313,167,146,252,219,260,219,1194,180,39,49,514,142,364,142
"4",4,"Trichilia casaretti",1819183132,-22.753889,-41.996944,"cdround,gass84,rdatm",23383153,229,68,56,1735,290,169,121,241,208,252,208,908,124,39,34,326,121,262,121
"5",5,"Trichilia casaretti",1563170141,-26.943055,-49.378889,"cdround,gass84",24246975,204,97,51,2983,301,114,187,239,166,240,166,1567,181,90,22,507,292,496,292
"6",6,"Trichilia casaretti",1585333878,-23.912778,-51.957222,"cdround,gass84",23616194,210,124,61,2907,304,101,203,244,183,244,170,1480,205,66,38,533,244,533,289
"7",7,"Trichilia casaretti",1077410166,-28.710833,-49.499444,"cdround,gass84",24618493,194,107,53,3079,290,90,200,233,159,233,155,1331,158,78,23,439,250,439,268
"8",8,"Trichilia casaretti",1095182492,-24.554361,-48.106333,"gass84,iddatunl",23754526,222,95,51,2926,309,126,183,257,184,257,184,1539,225,50,45,635,198,635,198
"9",9,"Trichilia casaretti",1676476840,-23.99,-52.226389,"gass84",23633467,208,117,60,2841,299,105,194,241,182,241,170,1467,186,71,30,508,255,508,295
"10",10,"Trichilia casaretti",1316167931,-25.431179,-53.055018,"gass84,iddatunl,txmatfuz",23935847,185,134,59,3245,294,68,226,224,143,224,143,1803,218,98,25,564,350,564,350
"11",11,"Trichilia casaretti",1837385576,-28.104722,-48.680833,"gass84",24488912,199,67,44,2893,277,125,152,236,167,236,162,1440,183,77,27,508,250,508,261
"12",12,"Trichilia casaretti",1086916593,-24.366389,-48.13,"gass84",23711325,219,99,53,2913,307,122,185,254,181,254,181,1544,226,51,46,634,197,627,197
