"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Qualea gestasiana",1424514248,-22.539167,-43.421667,"cdround,gass84,rdatm",23331278,186,98,59,2051,266,100,166,211,160,213,160,1723,279,41,59,776,140,708,140
"2",2,"Qualea gestasiana",1098129590,-22.49836,-43.22981,"gass84",23322643,178,93,58,2050,255,95,160,203,152,205,152,1848,302,49,56,817,165,742,165
"3",3,"Qualea gestasiana",1424231796,-22.633611,-43.348056,"cdround,gass84,rdatm",23357200,231,95,57,2163,314,149,165,260,204,260,204,1641,231,47,48,656,159,656,159
"4",5,"Qualea gestasiana",1089097292,-22.29541,-43.13473,"gass84",23288085,195,102,58,2189,278,105,173,222,167,224,167,1692,293,37,63,785,124,702,124
"5",6,"Qualea gestasiana",1806554209,-19.968333,-40.533333,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"6",7,"Qualea gestasiana",1090867927,-19.935833,-40.6,"gass84",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
"7",8,"Qualea gestasiana",1089092213,-20.2,-40.41,"gass84,iddatunl",22847511,248,82,60,1690,319,183,136,262,227,270,227,1111,186,45,47,479,155,295,155
"8",9,"Qualea gestasiana",1123798003,-19.9075,-40.553056,"gass84",22787027,200,100,64,1637,277,121,156,214,180,221,179,1320,207,41,51,589,149,416,157
"9",10,"Qualea gestasiana",1098054598,-20.343517551792,-41.1344248783044,"cdrep,iddatunl",22882053,191,113,64,1778,275,100,175,206,170,211,166,1330,217,31,58,620,118,457,135
"10",11,"Qualea gestasiana",1571775560,-22.25,-44.566667,"gass84",23279411,147,124,65,2018,226,36,190,169,119,170,119,1856,327,25,73,936,93,842,93
"11",12,"Qualea gestasiana",1257928471,2.2,-52.866667,"cdround,gass84,iddatunl",18207532,255,93,75,537,324,201,123,251,261,262,248,2389,359,58,48,957,203,257,790
"12",14,"Qualea gestasiana",1228150170,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
"13",15,"Qualea gestasiana",1090513463,-22.490833,-43.296944,"gass84",23322641,167,95,58,2005,245,83,162,192,142,194,142,1806,298,44,59,815,148,738,148
