"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Psychotria stenocalyx",1586074077,-22.890278,-42.857778,"cdround,gass84,rdatm",23409052,228,83,56,2082,302,154,148,253,202,256,202,1253,166,49,39,462,152,443,152
"2",2,"Psychotria stenocalyx",1440665726,-22.6975,-42.704167,"cdround,gass84",23365856,226,88,57,2087,302,148,154,251,199,253,199,1284,190,40,48,514,129,480,129
"3",3,"Psychotria stenocalyx",1500100222,-22.919444,-42.903056,"cdround,gass84",23417691,231,82,56,2073,305,159,146,256,206,260,206,1220,154,51,37,435,156,423,156
"4",4,"Psychotria stenocalyx",1837458553,-22.968611,-43.229722,"cdround,gass84",23426323,225,79,56,2000,296,155,141,250,201,252,201,1405,170,60,33,487,194,479,194
"5",5,"Psychotria stenocalyx",1423896469,-22.956944,-43.212778,"cdround,gass84",23417683,218,84,57,2015,291,144,147,243,193,245,193,1460,189,56,39,543,180,525,180
"6",6,"Psychotria stenocalyx",1424246031,-20.300833,-40.546667,"cdround,gass84",22873427,222,92,61,1699,298,149,149,237,201,244,201,1218,195,43,49,532,148,357,163
"7",7,"Psychotria stenocalyx",1086665651,-25.435278,-48.710556,"gass84",23935951,211,81,45,3335,299,122,177,250,168,252,168,2104,301,73,45,879,264,828,264
"8",9,"Psychotria stenocalyx",1098206267,-22.9069598238154,-43.2076685470805,"cdrep,iddatunl",23409044,233,73,55,1932,300,169,131,259,209,259,209,1246,146,53,35,437,165,437,165
"9",10,"Psychotria stenocalyx",1702764928,-26.8,-48.95,"gass84",24221066,190,91,50,2894,279,100,179,226,156,226,153,1644,208,85,26,571,292,571,297
"10",11,"Psychotria stenocalyx",1099615256,-27.516667,-48.5,"gass84",24367957,195,72,47,2702,275,122,153,229,162,229,162,1534,203,77,33,573,248,573,248
"11",13,"Psychotria stenocalyx",1424294284,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"12",14,"Psychotria stenocalyx",1098412989,-22.6569559555097,-43.0407567361808,"cdrep,iddatunl",23357208,230,90,55,2253,310,149,161,258,202,260,202,1409,197,43,49,564,135,555,135
"13",15,"Psychotria stenocalyx",1097943264,-25.3107843549497,-48.3294308539011,"cdrep,iddatunl",23910041,218,79,48,2867,301,139,162,254,182,254,182,2219,318,80,43,921,292,921,292
"14",16,"Psychotria stenocalyx",1097785030,-29.1181277655949,-49.6173420675454,"cdrep,iddatunl",24696250,190,87,50,2870,276,103,173,227,156,227,154,1341,141,83,15,389,276,389,302
"15",17,"Psychotria stenocalyx",1098199900,-26.9120047872851,-48.6622616743931,"cdrep,iddatunl",24238353,202,93,51,2903,289,107,182,240,165,240,165,1600,215,78,30,579,261,579,261
"16",18,"Psychotria stenocalyx",1097910033,-27.834087,-48.62515,"iddatunl",24437073,195,67,44,2859,273,121,152,230,161,230,158,1472,213,74,34,555,239,555,248
"17",19,"Psychotria stenocalyx",1702788223,-27.1,-48.9,"gass84",24281547,197,92,49,3041,286,101,185,235,162,235,157,1680,205,88,26,572,293,572,296
"18",20,"Psychotria stenocalyx",1228534241,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
