"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Eugenia pisiformis",1090883498,-19.676526,-39.91643,"gass84",22743843,244,83,59,1735,313,173,140,257,224,266,221,1202,183,44,46,508,163,335,167
"2",2,"Eugenia pisiformis",1275092538,-20.336659,-41.039428,"gass84,preswcd",22882056,183,110,64,1739,266,96,170,199,163,204,160,1360,216,35,55,620,131,458,147
"3",3,"Eugenia pisiformis",1423903805,-12.593055,-39.007222,"cdround,gass84",21275064,233,76,64,1483,294,176,118,218,221,249,212,1189,155,58,31,422,214,229,363
"4",5,"Eugenia pisiformis",1440665637,-23.543611,-45.073611,"cdround,gass84",23547239,226,91,54,2277,302,136,166,252,196,255,196,2384,309,86,43,918,273,900,273
"5",6,"Eugenia pisiformis",1096933567,-19.125278,-40.016389,"gass84",22631520,240,93,64,1623,313,168,145,253,220,261,219,1213,183,40,48,521,149,363,150
"6",7,"Eugenia pisiformis",1096933587,-19.149722,-40.065,"gass84",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"7",8,"Eugenia pisiformis",1123828281,-20.308778,-40.48725,"gass84",22873429,230,87,60,1684,303,160,143,244,209,252,209,1195,191,46,47,513,156,336,171
"8",9,"Eugenia pisiformis",1123830320,-19.765361,-40.111056,"gass84",22761118,245,87,60,1748,316,172,144,259,225,268,222,1171,187,39,50,515,147,335,151
"9",10,"Eugenia pisiformis",1424450158,-18.95,-40.133333,"cdround,gass84",22588317,240,97,65,1522,314,167,147,252,220,260,220,1184,179,38,50,512,139,364,139
"10",12,"Eugenia pisiformis",1424437509,-19.066667,-39.95,"cdround,gass84,preswcd,rdatm",22614242,241,91,64,1586,313,171,142,254,220,261,220,1224,180,44,45,510,159,359,159
"11",13,"Eugenia pisiformis",1089279341,-22.604806,-52.893583,"gass84,iddatunl",23348331,225,127,64,2448,314,117,197,251,205,251,190,1236,159,35,40,441,153,441,205
"12",14,"Eugenia pisiformis",1096933447,-19.074194,-39.963917,"gass84",22614241,241,92,64,1580,313,170,143,254,220,261,220,1216,181,42,47,513,154,360,154
"13",15,"Eugenia pisiformis",1213640196,-19.95,-40.533333,"gass84,iddatunl",22795668,207,98,63,1646,283,129,154,221,186,228,185,1297,205,41,51,578,149,403,157
"14",16,"Eugenia pisiformis",1213655548,-22.721111,-42.583611,"gass84,iddatunl",23374498,228,85,57,2009,301,153,148,252,202,255,202,1203,175,40,45,468,128,435,128
"15",17,"Eugenia pisiformis",1090888182,-20.6036,-41.1847,"gass84",22933892,235,110,63,1862,321,148,173,252,213,258,211,1124,191,26,59,530,96,364,114
"16",18,"Eugenia pisiformis",1096934407,-19.131528,-40.085028,"gass84",22631518,240,95,65,1573,313,167,146,253,221,260,219,1203,183,38,50,526,142,366,143
"17",19,"Eugenia pisiformis",1090147300,-20.220556,-41.050556,"gass84",22856135,188,112,64,1772,272,99,173,204,168,209,164,1346,218,33,56,624,124,459,140
"18",21,"Eugenia pisiformis",1424489702,-22.716667,-42.583333,"cdround,gass84,rdatm",23374499,229,83,56,2006,302,156,146,253,204,256,204,1165,169,39,44,449,125,416,125
"19",22,"Eugenia pisiformis",1090882222,-18.733694,-39.859111,"gass84,iddatunl",22545124,241,93,64,1542,315,170,145,253,221,261,221,1239,172,51,40,486,173,358,173
"20",23,"Eugenia pisiformis",1090879037,-18.5933,-39.7322,"gass84",22519207,240,81,61,1562,306,175,131,245,219,260,219,1329,184,59,38,501,203,357,203
"21",24,"Eugenia pisiformis",1424369517,-22.974167,-43.255,"cdround,gass84",23426322,212,89,57,2047,288,134,154,237,187,240,187,1529,206,56,41,586,183,557,183
"22",25,"Eugenia pisiformis",1090880441,-19.433333,-39.741667,"gass84,iddatunl",22692007,242,82,60,1678,310,174,136,255,222,264,220,1245,182,50,42,506,181,340,182
"23",26,"Eugenia pisiformis",1424391409,-19.433333,-39.817778,"cdround,gass84,rdatm",22692005,242,84,61,1692,311,174,137,257,222,264,220,1232,183,46,45,512,170,344,172
"24",27,"Eugenia pisiformis",1424398575,-15.195278,-39.386944,"cdround,gass84,iddatunl,rdatm",21810735,212,74,64,1182,267,153,114,221,208,225,195,1227,142,76,19,368,239,334,298
"25",28,"Eugenia pisiformis",1424391365,-18.693333,-39.783056,"cdround,gass84,rdatm",22536486,241,86,62,1559,311,173,138,253,220,261,220,1290,178,57,38,493,191,356,191
"26",30,"Eugenia pisiformis",1123825982,-22.286389,-41.730556,"gass84",23279479,229,88,59,1935,299,150,149,243,204,254,204,1133,175,41,44,457,125,349,125
"27",31,"Eugenia pisiformis",1424369819,-22.655556,-42.8275,"cdround,gass84,iddatunl",23357213,232,89,56,2168,310,153,157,258,204,261,204,1294,187,40,48,516,127,492,127
"28",32,"Eugenia pisiformis",1424409290,-22.4575,-42.993889,"cdround,gass84,iddatunl",23314009,179,98,57,2177,260,90,170,205,151,207,151,1728,302,41,61,794,139,705,139
"29",33,"Eugenia pisiformis",1090516415,-14.416667,-39.083333,"gass84",21655223,241,63,64,976,289,192,97,243,238,253,227,1994,210,121,18,585,387,502,562
"30",34,"Eugenia pisiformis",1090878342,-19.612361,-39.807056,"gass84,iddatunl",22726565,242,82,59,1706,311,174,137,257,223,265,220,1218,182,46,44,506,171,334,174
"31",36,"Eugenia pisiformis",1077411343,-22.419722,-42.609444,"cdround,gass84",23314018,200,100,59,2097,282,114,168,224,173,227,173,1461,252,29,63,671,104,603,129
