"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Rudgea interrupta",1423908895,-22.972778,-43.025278,"cdround,gass84,rdatm",23426328,230,81,56,2034,302,158,144,255,205,258,205,1272,155,55,35,450,168,441,168
"2",2,"Rudgea interrupta",1585334541,-22.920556,-43.083056,"cdround,gass84",23417687,231,81,55,2035,304,159,145,256,206,259,206,1272,154,54,36,451,167,445,167
"3",4,"Rudgea interrupta",1423913444,-22.930278,-42.908611,"cdround,gass84",23417691,231,82,56,2073,305,159,146,256,206,260,206,1220,154,51,37,435,156,423,156
"4",5,"Rudgea interrupta",1585194470,-15.25,-39.418056,"gass84",21828014,235,75,65,1168,290,175,115,244,231,248,218,1246,141,66,22,384,232,347,272
"5",6,"Rudgea interrupta",1087705629,-14.4125,-40.119722,"gass84",21646558,201,82,66,1350,260,136,124,211,185,216,181,823,119,33,41,319,118,263,135
"6",7,"Rudgea interrupta",1424463689,-22.929722,-43.001389,"cdround,gass84",23417688,230,82,56,2066,304,158,146,256,205,259,205,1263,155,53,36,449,164,441,164
"7",8,"Rudgea interrupta",1087706530,-12.690278,-38.958611,"gass84",21292345,237,75,64,1437,296,180,116,232,251,252,216,1300,177,69,34,478,232,234,406
"8",11,"Rudgea interrupta",1087708302,-13.586944,-39.719722,"gass84",21482407,209,73,65,1272,266,155,111,190,203,223,190,1199,122,69,16,337,245,312,337
"9",13,"Rudgea interrupta",1087705233,-14.41,-40.128611,"gass84",21646557,192,84,66,1343,252,126,126,202,176,207,172,773,112,32,41,305,112,244,129
"10",14,"Rudgea interrupta",1455890627,-14.405,-39.053611,"cdround,gass84,iddatunl",21646583,240,63,64,971,289,192,97,243,237,252,227,2021,211,121,18,597,390,506,580
"11",15,"Rudgea interrupta",1094867079,-13.802222,-39.1675,"gass84,iddatunl",21525620,239,63,63,1123,289,190,99,243,232,252,223,2049,204,118,16,580,393,527,540
"12",16,"Rudgea interrupta",1094833946,-13.162222,-39.665,"gass84",21387369,206,72,65,1343,263,153,110,221,198,221,186,996,111,51,19,289,177,289,253
"13",17,"Rudgea interrupta",1094844650,-13.588611,-38.919722,"gass84,iddatunl",21482426,247,64,64,1123,298,198,100,242,245,260,231,2233,258,127,24,729,427,523,628
"14",20,"Rudgea interrupta",1123814782,-18.975556,-40.769444,"gass84",22596942,237,109,68,1513,315,155,160,249,217,256,217,1159,192,27,63,562,95,395,102
"15",21,"Rudgea interrupta",1094826612,-15.173611,-39.341667,"gass84,iddatunl",21810736,218,73,64,1169,273,159,114,227,215,232,201,1240,143,77,18,371,243,342,297
"16",23,"Rudgea interrupta",1123811069,-18.892222,-40.73,"gass84",22579663,238,108,68,1504,315,158,157,250,218,257,218,1142,188,27,62,550,96,386,96
"17",24,"Rudgea interrupta",1087381377,-15.391667,-39.565278,"gass84,iddatunl",21853931,215,79,65,1269,273,153,120,225,211,229,197,1105,137,65,23,353,217,293,244
"18",25,"Rudgea interrupta",1260630086,-15.202778,-39.408056,"cdround,gass84,iddatunl",21810735,212,74,64,1182,267,153,114,221,208,225,195,1227,142,76,19,368,239,334,298
"19",27,"Rudgea interrupta",1087381143,-13.443333,-39.511111,"gass84,iddatunl",21447852,213,68,64,1263,268,162,106,198,206,228,195,1301,137,75,17,372,255,341,368
"20",28,"Rudgea interrupta",1094826627,-14.770278,-39.202778,"gass84,iddatunl",21724340,244,65,62,955,294,190,104,252,242,255,230,1604,185,92,19,475,308,446,398
"21",29,"Rudgea interrupta",1094821555,-15.191111,-39.029722,"gass84,iddatunl",21810744,244,68,63,1047,295,188,107,252,242,256,228,1684,155,109,9,454,377,433,425
"22",30,"Rudgea interrupta",1094803897,-12.869444,-39.471667,"gass84,iddatunl",21326893,211,68,63,1390,266,159,107,222,201,226,191,933,97,45,21,273,157,268,234
"23",31,"Rudgea interrupta",1097362276,-12.83,-39.47,"gass84,iddatunl",21318253,215,68,62,1415,271,163,108,227,205,231,195,851,91,38,24,263,138,251,203
"24",32,"Rudgea interrupta",1260630510,-15.383333,-39.2,"cdround,gass84,iddatunl",21853940,239,73,65,1129,292,181,111,248,229,252,223,1374,155,77,18,405,271,377,305
"25",35,"Rudgea interrupta",1094767220,-12.915278,-40.215556,"gass84,iddatunl",21335515,229,85,68,1421,292,167,125,243,211,244,208,612,104,13,61,272,45,251,55
"26",36,"Rudgea interrupta",912242190,-14.78,-39.09,"gass84",21724342,245,63,61,938,294,191,103,252,244,256,230,1814,196,117,15,533,366,490,470
"27",39,"Rudgea interrupta",1087377301,-15.15,-39.083333,"gass84",21802103,242,68,63,1045,293,186,107,250,240,254,226,1626,153,104,10,442,358,428,404
"28",40,"Rudgea interrupta",912467965,-22.5,-42.88,"gass84",23331291,230,95,56,2246,312,145,167,257,201,259,201,1429,216,38,53,599,124,568,124
"29",42,"Rudgea interrupta",912467767,-22.35,-42.45,"gass84",23296742,173,99,58,2064,256,88,168,191,148,199,146,1452,253,31,62,666,107,586,132
"30",43,"Rudgea interrupta",1097535729,-22.8871596133232,-43.1037613491219,"cdrep,iddatunl",23409046,233,80,56,2003,305,163,142,261,209,261,209,1230,149,51,37,440,157,440,157
"31",45,"Rudgea interrupta",1057083741,-10.773109,-53.08982,"gass84",20894566,256,143,69,674,358,152,206,256,247,262,246,2243,376,3,75,1081,28,590,52
"32",46,"Rudgea interrupta",912081815,-22.78,-43.25,"gass84",23383123,231,83,56,2108,305,157,148,259,205,259,205,1297,170,45,42,496,143,496,143
"33",47,"Rudgea interrupta",1228263520,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
