"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Cryptocarya moschata",1801097117,-18.904722,-43.426667,"gass84",22579598,206,125,65,1995,292,100,192,224,180,227,177,1606,380,8,87,900,33,621,58
"2",2,"Cryptocarya moschata",1423909939,-22.539167,-43.421667,"cdround,gass84",23331278,186,98,59,2051,266,100,166,211,160,213,160,1723,279,41,59,776,140,708,140
"3",3,"Cryptocarya moschata",1135945807,-24.02021,-47.31605,"gass84,iddatunl",23642225,186,95,56,2460,265,96,169,215,154,217,154,1822,277,66,47,746,205,728,205
"4",4,"Cryptocarya moschata",1090698888,-22.49825,-47.914639,"gass84",23322531,196,114,62,2305,276,95,181,221,164,221,164,1341,254,25,70,675,89,623,89
"5",5,"Cryptocarya moschata",1090902168,-7.443972,-39.069028,"cdround,gass84",20203703,226,103,71,1203,300,155,145,228,226,240,209,1003,234,8,91,602,38,253,63
"6",6,"Cryptocarya moschata",1272062072,-15.866667,-47.85,"gass84,iddatunl",21948772,211,113,71,1062,280,123,157,216,198,220,193,1715,300,7,79,863,32,478,49
"7",7,"Cryptocarya moschata",1424420731,-22.58,-43.128889,"cdround,gass84,iddatunl",23339925,199,97,58,2155,280,113,167,225,171,227,171,1847,293,51,55,798,171,734,171
"8",8,"Cryptocarya moschata",1089099462,-23.2348,-45.0534,"gass84,iddatunl",23478119,144,110,60,2200,221,40,181,169,114,171,114,1828,291,40,61,849,151,795,151
"9",9,"Cryptocarya moschata",1094899332,-13.263889,-41.917778,"gass84",21413234,180,118,72,1148,259,96,163,188,170,190,162,984,155,26,55,432,87,388,102
"10",10,"Cryptocarya moschata",1089103659,-23.1932,-45.0404,"gass84,iddatunl",23469480,153,111,60,2211,231,49,182,178,122,180,122,1691,269,34,63,795,132,744,132
"11",12,"Cryptocarya moschata",1424235892,-22.922222,-42.999444,"cdround,gass84",23417689,231,82,55,2086,305,157,148,256,205,259,205,1250,155,53,36,446,162,437,162
"12",14,"Cryptocarya moschata",1077469948,-21.116111,-45.473333,"gass84,iddatunl",23037469,205,130,66,2139,289,94,195,226,176,227,173,1388,259,18,75,698,59,590,81
"13",15,"Cryptocarya moschata",1090720481,-18.041611,-47.702528,"gass84",22398056,230,121,69,1337,305,132,173,238,218,240,209,1425,281,9,81,743,33,627,51
"14",16,"Cryptocarya moschata",1086903465,-23.420833,-46.633333,"gass84",23521281,175,102,61,2172,254,87,167,201,147,202,147,1409,238,34,60,661,121,612,121
"15",17,"Cryptocarya moschata",1094882222,-19.105,-40.013333,"gass84",22622880,240,93,64,1605,313,168,145,253,219,261,219,1213,182,40,48,519,150,363,150
"16",18,"Cryptocarya moschata",1094899316,-13.538333,-41.903889,"gass84",21465075,192,117,71,1184,271,107,164,200,182,202,174,938,157,21,62,438,73,388,83
"17",19,"Cryptocarya moschata",1272059852,-15.846667,-42.057778,"gass84,iddatunl",21948911,210,119,69,1679,290,118,172,222,185,226,185,877,188,5,85,496,22,303,22
"18",20,"Cryptocarya moschata",1090690353,-24.235556,-48.080556,"gass84",23685407,216,100,54,2836,303,118,185,250,179,250,179,1602,240,54,47,664,196,653,196
"19",21,"Cryptocarya moschata",1089073916,-22.1554,-48.0232,"gass84,iddatunl",23253408,200,112,64,2188,277,102,175,223,169,223,169,1363,251,24,70,683,88,615,112
"20",22,"Cryptocarya moschata",1098299146,-22.763257238817,-43.4509851508395,"cdrep",23383118,231,95,58,2084,313,150,163,260,206,260,206,1440,204,44,46,569,147,569,147
"21",23,"Cryptocarya moschata",1423951441,-22.580556,-46.824444,"cdround,gass84",23339837,195,119,65,2264,272,89,183,219,164,219,164,1412,266,27,70,714,103,656,103
"22",24,"Cryptocarya moschata",1097884452,-22.48025,-46.9819,"gass84,iddatunl",23322553,197,119,64,2258,275,91,184,221,166,221,166,1351,250,22,71,684,89,684,89
"23",25,"Cryptocarya moschata",1259096189,-22.88666,-47.07388,"gass84,iddatunl",23408951,193,116,63,2379,272,89,183,218,160,218,160,1315,223,26,64,632,102,574,102
"24",26,"Cryptocarya moschata",1098286849,-22.4503,-46.9383,"gass84,iddatunl",23313914,200,120,64,2267,278,93,185,224,168,224,168,1357,250,22,71,686,88,686,88
"25",28,"Cryptocarya moschata",1089073808,-22.34496,-46.49283,"gass84,iddatunl",23296645,186,121,66,2085,260,77,183,208,157,208,157,1544,279,24,68,762,96,683,113
"26",31,"Cryptocarya moschata",1260768743,-23.58222,-46.82583,"gass84,iddatunl",23547197,183,100,60,2188,260,94,166,208,154,210,154,1432,236,39,57,652,135,617,135
"27",34,"Cryptocarya moschata",1259096207,-22.35888,-47.48166,"gass84,iddatunl",23296621,201,116,63,2316,279,96,183,225,168,225,168,1322,250,21,71,669,82,614,82
"28",39,"Cryptocarya moschata",1259096190,-22.8325,-47.105,"gass84,iddatunl",23391670,197,117,63,2402,277,93,184,223,164,223,164,1311,232,28,65,637,102,637,102
"29",40,"Cryptocarya moschata",1259096197,-22.58638,-46.79,"gass84,iddatunl",23348478,189,118,64,2234,265,83,182,213,158,213,158,1457,274,27,70,739,105,739,105
"30",42,"Cryptocarya moschata",1259096322,-21.94888,-48.00138,"gass84,iddatunl",23210208,197,110,64,2051,272,102,170,219,169,219,168,1400,250,24,70,694,86,623,110
"31",47,"Cryptocarya moschata",1260768804,-21.93972,-47.99166,"gass84,iddatunl",23210209,198,110,64,2045,273,103,170,219,170,220,168,1408,250,25,69,697,87,622,111
"32",48,"Cryptocarya moschata",1090580661,-23.3186,-46.5867,"gass84",23495362,175,104,61,2239,253,83,170,201,145,202,145,1426,247,33,63,681,116,630,116
"33",49,"Cryptocarya moschata",1087376773,-24.547794,-47.241119,"gass84",23754547,210,84,51,2585,288,125,163,243,177,243,177,2036,281,77,42,812,250,812,250
"34",50,"Cryptocarya moschata",1087376784,-24.386953,-47.017503,"gass84",23719992,215,82,52,2475,289,132,157,246,183,246,183,2138,298,74,43,851,239,851,239
"35",51,"Cryptocarya moschata",1090570082,-23.76789,-47.045723,"gass84",23590391,167,99,58,2327,244,76,168,194,135,195,135,1875,288,62,49,788,202,748,202
"36",52,"Cryptocarya moschata",1086916673,-23.435278,-47.629444,"gass84",23521257,183,109,61,2330,264,86,178,210,151,210,151,1211,211,32,60,565,113,527,113
"37",53,"Cryptocarya moschata",1090582411,-23.3503,-47.6886,"gass84",23503976,198,110,61,2329,278,99,179,224,165,224,165,1180,201,34,58,547,113,515,113
"38",57,"Cryptocarya moschata",1424468264,-23.433333,-47.616667,"cdround,gass84,iddatunl",23521258,190,108,61,2335,270,93,177,216,158,217,158,1202,210,32,59,558,115,523,115
"39",58,"Cryptocarya moschata",1089112391,-23.26072,-47.37462,"gass84,iddatunl",23486704,196,109,61,2307,276,99,177,223,165,223,165,1258,224,32,59,583,131,545,131
"40",59,"Cryptocarya moschata",1423951583,-22.090833,-46.3525,"cdround,gass84",23244808,184,122,65,2157,260,74,186,206,153,206,152,1630,294,25,70,802,92,714,114
"41",60,"Cryptocarya moschata",1097616012,-22.01539,-46.66394,"gass84,iddatunl",23227521,178,119,64,2222,255,71,184,201,147,201,146,1671,302,25,70,824,90,755,114
"42",61,"Cryptocarya moschata",1089107787,-22.00596,-46.39151,"gass84,iddatunl",23227527,171,119,65,2172,246,64,182,193,141,193,139,1717,312,27,70,849,92,769,118
"43",62,"Cryptocarya moschata",1098051428,-22.03453,-46.51686,"gass84,iddatunl",23227524,172,119,65,2196,247,65,182,194,141,195,140,1714,314,27,71,850,91,777,118
"44",63,"Cryptocarya moschata",1423951540,-22.015278,-46.613889,"cdround,gass84,rdatm",23227522,174,118,64,2228,249,67,182,197,143,197,141,1698,310,26,71,841,90,772,116
"45",67,"Cryptocarya moschata",1089073781,-22.0526,-46.21094,"gass84,iddatunl",23236171,183,123,66,2152,260,74,186,204,153,205,151,1622,293,25,69,798,91,706,112
"46",70,"Cryptocarya moschata",1089073852,-22.02043,-46.31007,"gass84,iddatunl",23227529,187,124,66,2177,265,78,187,210,157,210,156,1618,291,25,70,795,90,702,112
"47",71,"Cryptocarya moschata",1097934079,-21.98014,-44.93678,"gass84,iddatunl",23218922,189,139,66,2280,273,65,208,212,158,212,156,1461,276,16,74,741,68,637,78
"48",72,"Cryptocarya moschata",1089073797,-20.50205,-47.033,"gass84,iddatunl",22916472,184,101,66,1505,249,98,151,196,167,197,160,1571,292,15,75,790,52,769,81
"49",73,"Cryptocarya moschata",1097300105,-20.83903,-47.05833,"gass84,iddatunl",22985591,194,105,67,1635,260,104,156,209,173,209,168,1526,275,15,75,761,54,677,82
"50",77,"Cryptocarya moschata",1089073788,-12.58485,-44.56124,"gass84,iddatunl",21274931,230,139,72,1001,323,131,192,233,219,243,216,1074,176,0,81,508,6,298,16
"51",78,"Cryptocarya moschata",1089073779,-22.4343,-47.3115,"gass84,iddatunl",23313905,200,117,63,2317,278,95,183,224,167,224,167,1310,244,21,71,662,83,607,83
"52",79,"Cryptocarya moschata",1423951525,-22.728611,-47.520833,"cdround,gass84",23374380,207,117,62,2435,288,101,187,233,172,233,172,1285,245,25,68,644,92,589,92
"53",82,"Cryptocarya moschata",1098222251,-22.7841474557569,-48.120206244393,"cdrep,iddatunl",23383006,208,118,63,2366,291,105,186,234,175,234,175,1236,225,28,64,599,100,599,100
"54",83,"Cryptocarya moschata",1260767991,-22.66833,-48.13972,"gass84",23365725,209,118,63,2354,292,105,187,235,176,235,176,1248,229,29,65,612,101,612,101
"55",85,"Cryptocarya moschata",1260768015,-22.665,-48.14722,"gass84",23357085,211,118,63,2360,294,107,187,237,178,237,178,1250,230,28,65,615,100,615,100
"56",87,"Cryptocarya moschata",1097892798,-22.455,-47.92569,"gass84",23313890,187,112,63,2199,266,90,176,211,157,211,157,1365,256,26,69,685,92,631,113
"57",89,"Cryptocarya moschata",1097903094,-22.6597,-48.1819,"gass84",23357084,208,118,63,2375,291,105,186,234,175,234,175,1257,230,28,66,619,100,573,100
"58",92,"Cryptocarya moschata",1097008937,-22,-46,"gass84",23227537,175,124,66,2135,253,67,186,197,147,197,143,1637,297,25,71,816,89,719,109
"59",95,"Cryptocarya moschata",1098290022,-22.1683,-48.1397,"gass84",23262045,200,114,63,2221,279,100,179,224,169,224,169,1345,248,24,69,675,91,608,91
"60",98,"Cryptocarya moschata",1097234905,-22.2458,-47.1719,"gass84",23270708,204,119,64,2275,282,97,185,227,171,227,171,1289,238,20,72,654,78,597,78
"61",111,"Cryptocarya moschata",1098365236,-22.2575,-47.1878,"gass84,iddatunl",23279348,205,119,63,2289,283,97,186,229,172,229,172,1289,239,20,72,655,78,655,78
"62",113,"Cryptocarya moschata",1252619336,-22.863639,-47.086278,"gass84,iddatunl",23400310,197,116,63,2402,277,93,184,223,164,223,164,1317,229,28,64,634,104,575,104
