"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Licaria guianensis",1324204524,7.108583,-73.407417,"cdround",17187519,261,98,93,230,315,210,105,258,261,263,257,1964,291,83,35,696,300,482,615
"2",2,"Licaria guianensis",1424514373,-22.386111,-43.414722,"cdround,gass84,rdatm",23305359,199,103,60,2112,282,111,171,225,172,227,172,1633,271,36,62,750,121,679,121
"3",3,"Licaria guianensis",1142238326,7.915222,-74.779694,"iddatunl",17023326,285,100,86,421,348,232,116,282,290,291,280,4254,549,79,50,1561,274,492,1485
"4",4,"Licaria guianensis",1269525145,5.256667,-67.896306,"preneglon",17567811,282,102,76,952,359,225,134,269,289,294,269,2454,408,32,63,1142,153,160,1142
"5",5,"Licaria guianensis",1063863153,5.246378,-67.8557,"cdround,gass84",17576452,282,102,76,947,359,225,134,269,289,294,269,2448,411,33,63,1142,156,162,1142
"6",6,"Licaria guianensis",1806876335,-19.0765,-39.953667,"gass84",22614242,241,91,64,1586,313,171,142,254,220,261,220,1224,180,44,45,510,159,359,159
"7",7,"Licaria guianensis",1213691637,-19.225778,-39.966472,"gass84",22648801,241,91,63,1653,312,169,143,255,221,262,219,1219,184,41,48,523,153,359,154
"8",9,"Licaria guianensis",1213691619,-19.081833,-39.887,"gass84",22614243,241,90,63,1577,312,171,141,254,220,262,220,1234,180,46,45,509,164,358,164
"9",10,"Licaria guianensis",1213691575,-19.097361,-39.969056,"gass84",22622881,240,92,63,1595,313,169,144,253,219,261,219,1218,182,42,47,516,154,360,154
"10",11,"Licaria guianensis",1095271162,-0.790222,-61.556917,"gass84",18820763,271,94,87,348,326,218,108,266,274,275,266,2154,299,126,33,817,386,389,817
"11",12,"Licaria guianensis",1257996454,-10.354167,-75.285,"cdround,gass84",20807634,237,117,83,423,305,165,140,239,231,241,231,2554,352,91,45,1004,283,629,283
"12",13,"Licaria guianensis",1077299287,-15.654483,-57.207678,"gass84",21905348,244,122,68,1440,319,141,178,254,226,256,220,1397,235,17,65,633,65,608,98
"13",16,"Licaria guianensis",1257987025,-10.421944,-75.315556,"cdround,gass84",20824913,199,136,83,560,274,112,162,202,190,204,190,1895,259,53,49,775,180,465,180
"14",17,"Licaria guianensis",1094905588,-15.309722,-39.005,"gass84",21836664,244,70,64,1103,296,187,109,249,235,256,228,1695,159,108,9,454,381,424,430
"15",18,"Licaria guianensis",1258188707,-4.932222,-60.270278,"cdround,gass84",19684794,269,90,79,375,327,214,113,264,271,273,264,2361,310,73,42,896,257,353,896
"16",20,"Licaria guianensis",1095267406,-2.294194,-56.841444,"gass84",19140556,277,83,80,610,336,233,103,271,286,286,270,2243,385,41,59,1001,162,162,971
"17",21,"Licaria guianensis",1252620271,-19.396361,-43.402056,"gass84,iddatunl",22683279,207,120,65,1978,289,107,182,224,180,229,179,1534,351,9,86,854,34,605,54
"18",26,"Licaria guianensis",1090513048,-14.416667,-39.083333,"gass84",21655223,241,63,64,976,289,192,97,243,238,253,227,1994,210,121,18,585,387,502,562
"19",27,"Licaria guianensis",1258188583,-9.751513,-61.0102,"gass84,iddatunl",20687016,247,121,68,461,334,158,176,246,244,253,241,1921,326,2,75,931,34,217,79
"20",28,"Licaria guianensis",1258188505,-1,-59,"gass84,iddatunl",18872665,269,90,83,470,327,219,108,265,275,275,264,2321,389,91,48,1005,284,297,891
