"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Mouriri arborea",1096933803,-19.09775,-39.968917,"gass84",22622881,240,92,63,1595,313,169,144,253,219,261,219,1218,182,42,47,516,154,360,154
"2",2,"Mouriri arborea",1090876077,-19.3911,-40.0722,"gass84",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"3",3,"Mouriri arborea",1090864143,-20.303281,-40.520558,"gass84",22873428,213,92,61,1676,288,139,149,227,192,234,191,1254,196,45,47,541,156,369,170
"4",4,"Mouriri arborea",1090877951,-18.5933,-39.7322,"gass84",22519207,240,81,61,1562,306,175,131,245,219,260,219,1329,184,59,38,501,203,357,203
"5",5,"Mouriri arborea",1090884694,-20.883333,-41.7,"gass84",22994360,202,123,65,1941,291,103,188,218,177,224,175,1271,225,25,65,617,82,470,104
"6",6,"Mouriri arborea",1123812905,-20.107778,-40.442222,"gass84",22830230,241,88,61,1689,314,172,142,256,220,263,220,1148,191,42,49,505,148,322,148
"7",7,"Mouriri arborea",1087532231,-13.944722,-41.058333,"gass84,iddatunl",21551495,241,103,71,1376,306,162,144,251,225,254,219,613,132,4,79,321,22,229,24
"8",8,"Mouriri arborea",1087532221,-13.947222,-41.158333,"gass84,iddatunl",21551493,235,105,72,1338,302,157,145,245,221,249,215,627,130,6,76,320,26,230,28
"9",9,"Mouriri arborea",1123797419,-19.922222,-40.589167,"gass84",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
"10",10,"Mouriri arborea",1123797570,-19.936111,-40.506944,"gass84",22795668,207,98,63,1646,283,129,154,221,186,228,185,1297,205,41,51,578,149,403,157
"11",11,"Mouriri arborea",1123798454,-19.9075,-40.553056,"gass84",22787027,200,100,64,1637,277,121,156,214,180,221,179,1320,207,41,51,589,149,416,157
"12",12,"Mouriri arborea",1090865635,-20.600278,-40.466667,"gass84",22933909,245,80,59,1701,315,180,135,260,224,267,224,1099,173,46,44,455,152,289,152
"13",13,"Mouriri arborea",1090870628,-20.406944,-40.326667,"gass84,iddatunl",22890713,247,75,58,1669,316,187,129,261,227,270,227,1128,180,51,42,463,171,287,171
"14",14,"Mouriri arborea",1123794467,-19.971389,-40.530278,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"15",15,"Mouriri arborea",1123795660,-20.339722,-41.134722,"gass84",22882053,191,113,64,1778,275,100,175,206,170,211,166,1330,217,31,58,620,118,457,135
"16",16,"Mouriri arborea",1097955776,-20.87,-40.77,"gass84,iddatunl",22985742,243,89,61,1760,316,171,145,258,221,266,221,1045,167,38,48,447,122,287,122
"17",17,"Mouriri arborea",1098158520,-22.496706,-43.073169,"",23322647,131,98,61,1820,207,48,159,153,108,155,108,1872,304,48,58,832,157,750,175
"18",18,"Mouriri arborea",1090431897,-12.45,-41.466667,"gass84",21240445,213,116,73,1260,290,132,158,222,200,224,194,910,140,17,55,384,78,325,97
"19",19,"Mouriri arborea",1144634614,-22.48222,-42.9125,"gass84,rdativ",23322651,210,101,58,2232,294,121,173,237,181,239,181,1595,265,38,59,712,127,649,127
