"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Rudgea erythrocarpa",1455890664,-22.583333,-43.416667,"cdround,gass84",23339918,201,101,60,2068,283,115,168,226,175,228,175,1804,282,47,56,789,159,729,159
"2",2,"Rudgea erythrocarpa",1424223151,-22.498055,-43.025,"cdround,gass84",23322648,168,98,59,2027,247,82,165,193,142,195,142,1785,299,45,59,802,150,721,150
"3",3,"Rudgea erythrocarpa",1424157655,-22.404722,-42.738889,"cdround,gass84,iddatunl",23305375,201,103,59,2177,285,112,173,227,173,229,173,1520,266,30,64,706,107,632,129
"4",4,"Rudgea erythrocarpa",912067309,-21.92,-41.94,"gass84",23210354,189,102,60,2098,268,98,170,206,161,217,161,1424,236,32,58,640,117,531,117
"5",5,"Rudgea erythrocarpa",1424426754,-22.516667,-43.233333,"cdround,gass84",23331283,188,94,58,2088,267,105,162,214,162,216,162,1870,300,52,55,813,174,743,174
"6",6,"Rudgea erythrocarpa",912087697,-7.58,-35.5,"gass84",20229709,233,92,70,1303,302,172,130,218,240,247,214,1037,169,22,58,445,79,228,396
"7",8,"Rudgea erythrocarpa",1323870076,-15.933333,-47.916667,"gass84,iddatunl",21966050,208,115,71,1084,279,119,160,214,194,217,191,1736,305,7,78,871,34,483,50
"8",9,"Rudgea erythrocarpa",1097567278,-15.7834208090807,-47.9298726661488,"cdrep,iddatunl",21931490,211,108,70,1021,280,127,153,216,201,219,195,1580,264,7,75,756,31,447,51
"9",10,"Rudgea erythrocarpa",1097226331,-15.75885,-47.7274,"iddatunl",21931495,215,113,71,1072,285,126,159,220,203,223,197,1523,262,5,78,753,25,420,43
"10",11,"Rudgea erythrocarpa",1097598440,-15.68745,-47.81771,"iddatunl",21914213,211,109,70,1035,281,127,154,216,202,219,195,1493,248,6,75,712,26,421,48
"11",12,"Rudgea erythrocarpa",1228192054,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
"12",13,"Rudgea erythrocarpa",912138965,-22.65,-43.03,"gass84,rdativ",23357208,230,90,55,2253,310,149,161,258,202,260,202,1409,197,43,49,564,135,555,135
