"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Solanum swartzianum",1423918209,-23.044167,-43.509444,"cdround,gass84,rdatm",23443596,232,87,57,2063,307,155,152,260,207,260,207,1264,161,45,40,462,146,462,146
"2",2,"Solanum swartzianum",1423926880,-22.436111,-42.521944,"cdround,gass84,rdatm",23314020,170,98,59,2031,251,87,164,194,145,196,144,1509,259,35,61,683,119,604,143
"3",3,"Solanum swartzianum",1316183574,-24.0404,-47.5959,"gass84",23642218,179,99,56,2541,261,86,175,209,145,210,145,1723,260,64,46,703,199,674,199
"4",4,"Solanum swartzianum",1316167883,-25.431179,-53.055018,"gass84,iddatunl",23935847,185,134,59,3245,294,68,226,224,143,224,143,1803,218,98,25,564,350,564,350
"5",5,"Solanum swartzianum",1135948243,-23.0657,-47.0488,"gass84,iddatunl,preswcd",23443511,190,112,62,2346,269,90,179,216,158,216,158,1303,214,25,62,614,105,564,105
"6",6,"Solanum swartzianum",1424485413,-22.92,-42.850833,"cdround,gass84",23417692,233,81,55,2053,306,161,145,258,207,261,207,1186,150,50,36,421,152,408,152
"7",7,"Solanum swartzianum",1090883887,-20.643187,-41.838789,"gass84,iddatunl",22942516,185,131,66,1930,277,79,198,202,162,206,158,1357,235,20,66,670,85,519,105
"8",8,"Solanum swartzianum",1086912866,-24.354444,-47.005833,"gass84",23711352,212,83,52,2482,287,130,157,244,180,244,180,2146,300,74,44,854,239,854,239
"9",10,"Solanum swartzianum",1424433344,-22.416667,-42.983333,"cdround,gass84",23314009,179,98,57,2177,260,90,170,205,151,207,151,1728,302,41,61,794,139,705,139
"10",11,"Solanum swartzianum",1090886597,-20.6503,-41.9072,"gass84,iddatunl",22942515,187,131,66,1926,279,81,198,204,164,208,160,1348,234,20,67,668,83,517,103
"11",12,"Solanum swartzianum",1087654573,-22.773889,-44.604444,"gass84,iddatunl",23383090,152,119,62,2177,232,42,190,177,122,178,122,1686,286,28,69,833,104,758,104
"12",13,"Solanum swartzianum",1090163045,-23.759722,-49.9725,"gass84",23590321,201,120,61,2734,290,94,196,232,176,232,163,1281,168,47,36,471,184,471,204
"13",14,"Solanum swartzianum",1087654558,-22.364722,-47.4725,"gass84",23296621,201,116,63,2316,279,96,183,225,168,225,168,1322,250,21,71,669,82,614,82
"14",15,"Solanum swartzianum",1087654564,-23.227222,-46.955556,"gass84,iddatunl",23478074,171,108,61,2281,249,74,175,197,139,197,139,1368,233,31,64,657,108,604,108
"15",16,"Solanum swartzianum",1796540807,-22.981944,-43.051667,"gass84",23426327,235,79,56,2036,306,165,141,259,210,263,210,1228,144,55,33,422,168,420,168
"16",17,"Solanum swartzianum",1087654938,-21.979722,-46.369778,"gass84",23218888,175,121,65,2156,251,67,184,197,145,197,143,1697,308,26,70,839,89,756,115
"17",18,"Solanum swartzianum",1087649836,-21.816667,-47.416667,"gass84",23184302,209,120,64,2191,289,103,186,232,178,232,178,1319,248,19,73,673,70,607,91
"18",19,"Solanum swartzianum",1087653893,-22.372778,-42.497222,"gass84",23296741,166,99,59,2023,248,82,166,184,142,192,140,1509,260,34,62,686,116,604,140
"19",21,"Solanum swartzianum",1087478983,-20.438528,-43.519556,"gass84",22899276,169,112,65,1879,246,74,172,186,143,190,142,1633,332,18,78,855,66,697,71
"20",22,"Solanum swartzianum",1086963295,-23.210833,-51.203333,"gass84,iddatunl",23477972,211,121,63,2565,299,107,192,239,177,239,175,1401,204,47,41,550,171,550,219
"21",23,"Solanum swartzianum",1087653509,-22.970278,-43.022222,"gass84",23426328,230,81,56,2034,302,158,144,255,205,258,205,1272,155,55,35,450,168,441,168
"22",24,"Solanum swartzianum",1424313956,-23.006111,-43.302778,"cdround,gass84",23434961,230,80,55,2065,301,158,143,258,204,258,204,1312,158,55,32,448,179,448,179
"23",25,"Solanum swartzianum",1086960894,-23.4,-51.35,"gass84",23512528,200,124,65,2432,288,98,190,227,169,227,165,1492,199,53,36,551,203,508,258
"24",26,"Solanum swartzianum",1087652766,-22.374444,-42.502222,"gass84,iddatunl",23296740,171,100,59,2068,253,85,168,194,146,197,143,1488,261,32,63,684,110,601,134
"25",27,"Solanum swartzianum",1426802975,-24.286111,-50.594444,"cdround,gass84",23693986,181,130,62,2816,278,69,209,215,144,215,143,1388,160,70,24,453,248,453,264
"26",28,"Solanum swartzianum",1089091786,-22.5724,-46.5555,"gass84,iddatunl",23339843,191,119,65,2189,266,84,182,214,160,214,160,1467,268,27,68,727,107,661,107
"27",29,"Solanum swartzianum",1089095722,-22.5015,-46.304,"gass84",23331209,161,116,64,2193,235,56,179,184,131,184,130,1679,299,29,68,822,112,749,132
"28",30,"Solanum swartzianum",1086968343,-22.8375,-46.511111,"gass84",23400324,180,113,63,2223,256,78,178,205,149,205,149,1442,253,31,63,688,119,634,119
"29",31,"Solanum swartzianum",1424289379,-22.921667,-45.02,"cdround,gass84,rdatm",23417640,173,117,61,2248,254,65,189,199,142,200,142,1489,254,22,70,735,90,690,90
"30",32,"Solanum swartzianum",1086911228,-24.056111,-49.069167,"gass84",23650823,190,114,58,2697,280,86,194,221,155,221,152,1279,182,49,42,514,176,514,197
"31",33,"Solanum swartzianum",1086961569,-23.896389,-51.167639,"gass84",23616212,173,127,64,2499,264,68,196,202,140,202,138,1558,199,72,27,533,278,533,312
"32",36,"Solanum swartzianum",1424224232,-22.497778,-43.025278,"cdround,gass84,iddatunl",23322648,168,98,59,2027,247,82,165,193,142,195,142,1785,299,45,59,802,150,721,150
"33",37,"Solanum swartzianum",1087640425,-23.547222,-48.751111,"gass84,iddatunl",23547150,201,119,62,2379,289,100,189,228,170,228,168,1196,190,35,53,527,128,527,150
"34",38,"Solanum swartzianum",1087653939,-26.250556,-49.378611,"gass84,iddatunl",24108735,166,106,54,2958,260,67,193,202,129,202,127,1463,177,82,24,485,281,482,292
"35",39,"Solanum swartzianum",1424154696,-19.251944,-40.652222,"cdround,gass84,rdatm",22657425,238,106,67,1549,315,158,157,250,217,258,217,1177,197,27,62,568,100,394,100
"36",40,"Solanum swartzianum",1424155821,-22.448055,-43.000278,"cdround,gass84",23314008,149,97,60,1919,226,65,161,172,124,174,124,1795,299,44,59,809,146,726,166
"37",41,"Solanum swartzianum",1087632504,-16.405194,-40.056083,"gass84",22061279,211,96,67,1548,280,138,142,223,195,229,188,1052,126,59,26,363,197,303,199
"38",42,"Solanum swartzianum",1424301472,-22.871111,-43.336944,"cdround,gass84,iddatunl",23400400,232,87,56,2098,309,155,154,261,207,261,207,1164,151,39,40,438,129,438,129
"39",43,"Solanum swartzianum",1086902822,-22.616667,-45.26,"gass84",23348514,141,118,62,2263,218,29,189,165,109,166,109,1915,348,28,71,960,115,896,115
"40",44,"Solanum swartzianum",1090573697,-22.77659,-47.093644,"gass84",23383030,198,117,63,2396,278,94,184,224,165,224,165,1303,234,27,66,638,100,638,100
"41",45,"Solanum swartzianum",1090573717,-22.79533,-47.017656,"gass84",23391672,195,117,64,2349,273,91,182,220,162,220,162,1318,234,28,66,643,102,643,102
"42",46,"Solanum swartzianum",1090573153,-22.831211,-47.051473,"gass84",23391671,197,117,63,2358,276,92,184,222,164,222,164,1315,233,28,65,639,103,639,103
"43",47,"Solanum swartzianum",1086955466,-23.366667,-51.233333,"gass84",23503891,210,120,63,2498,298,108,190,237,179,238,174,1486,207,52,39,574,193,508,242
"44",48,"Solanum swartzianum",1095339906,-23.383333,-51.233333,"gass84",23512531,210,120,62,2512,298,107,191,237,179,237,174,1488,205,53,38,572,198,506,245
"45",49,"Solanum swartzianum",1123898339,4.72901,-75.588988,"cdround",17679946,169,93,89,333,222,118,104,164,170,172,164,2736,369,116,32,941,425,757,941
"46",50,"Solanum swartzianum",1086951975,-23.540833,-50.975556,"gass84,iddatunl",23538457,208,123,63,2617,298,103,195,237,174,237,171,1378,196,54,37,528,201,528,233
"47",51,"Solanum swartzianum",1090569738,-22.87025,-47.07717,"gass84",23400311,194,116,63,2374,273,90,183,219,161,219,161,1317,228,28,65,637,102,578,102
"48",52,"Solanum swartzianum",1135901390,-24.194444,-47.918889,"gass84",23676770,203,99,54,2761,289,107,182,236,167,237,167,1622,241,55,47,668,193,656,193
"49",53,"Solanum swartzianum",1089112622,-22.55,-46.52,"gass84",23339844,192,118,65,2169,267,86,181,215,161,215,161,1460,265,27,67,720,107,654,107
"50",54,"Solanum swartzianum",1090574780,-21.170624,-47.801994,"gass84",23054693,217,125,67,1944,292,107,185,236,189,236,188,1504,271,26,69,744,95,744,116
"51",55,"Solanum swartzianum",1090574806,-21.298689,-47.899658,"gass84",23080611,212,122,67,1943,286,105,181,230,184,230,183,1452,257,23,72,732,81,640,101
"52",56,"Solanum swartzianum",1424403075,-22.369444,-42.369167,"cdround,gass84,rdatm",23296744,184,99,58,2048,266,98,168,201,159,209,156,1417,244,27,63,650,99,578,126
"53",57,"Solanum swartzianum",1123897457,4.87971,-73.27396,"iddatunl",17645442,191,98,80,514,254,132,122,184,192,198,184,3004,491,33,60,1350,207,495,1350
"54",58,"Solanum swartzianum",1424403148,-22.348889,-42.331111,"cdround,gass84",23296745,188,99,59,2033,270,103,167,206,163,214,161,1428,242,26,63,651,100,585,126
"55",59,"Solanum swartzianum",1090566907,-22.8583,-47.22,"gass84",23400307,199,116,63,2387,279,96,183,225,166,225,166,1275,228,28,65,626,98,626,98
"56",60,"Solanum swartzianum",1098401881,-22.9635596953721,-44.040826146567,"cdrep,iddatunl",23426304,232,85,59,1923,305,162,143,255,208,258,208,1488,210,54,43,575,164,540,164
"57",61,"Solanum swartzianum",1089112634,-22.54,-46.54,"gass84",23331204,192,119,65,2161,267,85,182,215,162,215,162,1468,267,27,68,725,105,657,105
"58",62,"Solanum swartzianum",1097537951,-23.6241676892264,-45.4100221657427,"cdrep",23555871,226,84,54,2250,295,141,154,252,196,254,196,2091,277,70,43,798,241,790,241
"59",63,"Solanum swartzianum",1424403258,-22.277778,-44.69,"cdround,gass84",23279408,151,126,65,2070,230,37,193,174,122,174,122,1818,324,23,74,928,89,833,89
"60",64,"Solanum swartzianum",1090574763,-21.276351,-47.763167,"gass84",23071974,206,122,68,1912,279,100,179,225,179,225,178,1498,265,23,72,750,82,750,104
"61",65,"Solanum swartzianum",1090574688,-21.235878,-47.813596,"gass84",23063333,213,124,67,1944,288,103,185,232,185,232,184,1497,268,25,70,743,92,743,113
"62",66,"Solanum swartzianum",1576185460,5.560624,-74.885718,"cdround",17507163,254,99,88,328,313,201,112,250,256,256,248,2810,440,112,41,1053,455,455,999
"63",67,"Solanum swartzianum",1061297373,4.17,-76.35,"preneglon",17792248,210,107,93,256,269,154,115,206,210,212,206,1466,214,69,38,526,236,362,526
"64",68,"Solanum swartzianum",1061297404,4.15,-76.35,"",17800888,214,108,91,275,274,156,118,209,214,216,209,1448,209,69,38,521,234,357,521
"65",69,"Solanum swartzianum",1089058469,-22.4945,-47.0633,"gass84",23322551,198,119,64,2295,275,91,184,222,165,222,165,1332,246,22,71,673,87,673,87
"66",70,"Solanum swartzianum",1097331571,-23.3144438072578,-51.1635166326257,"cdrep,iddatunl",23495253,211,120,62,2532,299,108,191,238,178,239,175,1399,209,47,41,552,170,494,219
"67",71,"Solanum swartzianum",1097719948,-23.4,-52.45,"gass84,iddatunl",23512502,213,123,62,2704,303,106,197,244,189,244,175,1317,162,54,30,440,211,440,270
"68",72,"Solanum swartzianum",1802484891,-18.125,-63.1972,"gass84,iddatunl",22423604,240,113,64,2266,321,145,176,262,222,262,207,1006,153,29,50,422,102,422,131
"69",73,"Solanum swartzianum",1259766203,-3.91666,-78.42333,"gass84",19468358,194,109,83,534,266,135,131,189,196,201,187,2798,310,178,17,855,577,585,830
