"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Moldenhawera polysperma",1424730098,-21.298889,-41.090555,"cdround,gass84",23080774,231,89,60,1800,301,153,148,246,207,255,207,990,170,26,52,429,91,294,91
"2",2,"Moldenhawera polysperma",1424475952,-22.569722,-43.400833,"cdround,gass84",23339919,208,101,59,2093,291,122,169,234,182,236,182,1884,288,51,54,809,172,757,172
"3",3,"Moldenhawera polysperma",1264703184,-22.449167,-42.054167,"gass84",23314031,226,86,58,1890,296,150,146,241,201,251,201,1150,181,35,48,471,115,393,115
"4",5,"Moldenhawera polysperma",1424448895,-22.447222,-43.055,"cdround,gass84",23314007,157,96,59,1980,235,73,162,181,132,183,132,1791,300,44,59,809,147,726,168
"5",6,"Moldenhawera polysperma",1424375691,-21.727778,-42.281667,"cdround,gass84",23167146,227,118,61,2278,316,124,192,246,196,255,196,1259,240,18,70,613,74,492,74
"6",7,"Moldenhawera polysperma",1424183717,-22.546944,-43.467778,"cdround,gass84",23339917,189,100,59,2049,269,102,167,214,163,216,163,1689,272,40,59,761,137,695,137
"7",8,"Moldenhawera polysperma",1087378557,-22.56,-44.087778,"gass84",23339902,205,114,60,2267,291,104,187,231,174,233,174,1380,244,19,70,685,74,637,74
"8",10,"Moldenhawera polysperma",1424098464,-22.576111,-43.431111,"cdround,gass84,rdatm",23339918,201,101,60,2068,283,115,168,226,175,228,175,1804,282,47,56,789,159,729,159
"9",11,"Moldenhawera polysperma",1424087309,-22.594722,-43.452222,"cdround,gass84,rdatm",23348558,224,102,60,2070,309,139,170,250,198,252,198,1871,276,55,51,771,183,745,183
"10",12,"Moldenhawera polysperma",1098212940,-22.763257238817,-43.4509851508395,"cdrep",23383118,231,95,58,2084,313,150,163,260,206,260,206,1440,204,44,46,569,147,569,147
"11",13,"Moldenhawera polysperma",1424175771,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"12",14,"Moldenhawera polysperma",1098123783,-22.525,-42.28333,"gass84",23331306,231,85,58,1917,302,157,145,246,206,256,206,1119,173,34,48,452,111,394,111
"13",15,"Moldenhawera polysperma",1802957452,-22.433333,-42.833333,"gass84",23314013,220,101,59,2218,303,132,171,246,191,248,191,1499,246,34,59,665,116,610,116
"14",16,"Moldenhawera polysperma",1123822058,-22.433333,-42.85,"gass84",23314012,192,101,58,2201,275,103,172,219,164,221,164,1618,282,36,62,745,123,665,123
"15",17,"Moldenhawera polysperma",1098051372,-22.483,-42.883,"gass84,iddatunl",23322651,210,101,58,2232,294,121,173,237,181,239,181,1595,265,38,59,712,127,649,127
"16",19,"Moldenhawera polysperma",1090863947,-22.725925,-43.392592,"gass84",23374479,233,94,57,2124,315,152,163,262,207,262,207,1451,202,44,46,575,147,575,147
"17",20,"Moldenhawera polysperma",1097605029,-22.6569559555097,-43.0407567361808,"cdrep,iddatunl",23357208,230,90,55,2253,310,149,161,258,202,260,202,1409,197,43,49,564,135,555,135
"18",21,"Moldenhawera polysperma",1228174695,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
"19",22,"Moldenhawera polysperma",1090516906,-22.533333,-42.933333,"gass84",23331290,227,96,57,2258,309,141,168,254,197,256,197,1503,229,40,54,635,130,601,130
