"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Myroxylon peruiferum",1658342802,-22.515833,-47.180556,"cdround,gass84",23331188,199,118,64,2331,277,93,184,223,166,223,166,1303,240,22,70,656,86,656,86
"2",2,"Myroxylon peruiferum",1438022408,-6.963975,-35.749564,"gass84",20108743,218,89,71,1272,284,159,125,213,225,231,199,1267,181,26,55,506,93,324,459
"3",3,"Myroxylon peruiferum",1258046767,-14.333472,-68.572389,"cdround,gass84,iddatunl",21637235,222,95,71,1262,285,153,132,232,204,234,203,1846,273,56,51,778,189,582,205
"4",4,"Myroxylon peruiferum",1423906464,-14.536111,-68.498055,"cdround,gass84,iddatunl",21671797,202,93,71,1238,264,134,130,210,184,213,182,1558,234,35,55,672,130,511,140
"5",5,"Myroxylon peruiferum",1423894497,-18.306389,-64.131389,"cdround,gass84",22458141,187,120,69,1770,265,93,172,206,161,206,161,570,104,9,74,302,36,302,36
"6",6,"Myroxylon peruiferum",1090660987,-22.388944,-49.699528,"gass84",23305208,202,128,64,2495,290,93,197,230,169,230,167,1298,212,31,59,605,124,605,147
"7",10,"Myroxylon peruiferum",1257963600,-14.155192,-68.724217,"cdround,gass84,iddatunl",21594031,204,98,71,1189,270,133,137,212,187,216,186,1960,296,53,53,840,184,630,190
"8",11,"Myroxylon peruiferum",1257826076,-14.540833,-68.690278,"cdround,gass84,iddatunl",21671792,213,93,72,1243,274,146,128,222,195,225,194,1703,253,44,53,725,160,550,172
"9",12,"Myroxylon peruiferum",1257894849,-14.546944,-68.693333,"cdround,gass84,iddatunl",21680432,210,92,72,1238,271,144,127,219,192,222,191,1657,247,41,53,709,151,538,162
"10",14,"Myroxylon peruiferum",1257861042,-18.453333,-63.703611,"cdround,gass84",22484072,201,120,68,1929,280,105,175,220,183,220,173,795,141,11,69,397,57,397,58
"11",15,"Myroxylon peruiferum",1797188071,-23.33,-47.43,"gass84",23495342,194,109,61,2327,274,97,177,221,162,221,162,1238,217,32,59,576,123,532,123
"12",16,"Myroxylon peruiferum",1086964448,-25.3,-48.916667,"gass84,iddatunl",23910026,175,95,53,2883,261,83,178,208,138,209,136,1709,227,81,32,615,270,615,294
"13",17,"Myroxylon peruiferum",1257752562,-18.982222,-64.03,"cdround,gass84",22596384,194,117,65,2133,275,97,178,216,163,216,163,1019,202,10,82,558,40,454,40
"14",18,"Myroxylon peruiferum",1257787753,-18.311111,-64.116667,"cdround,gass84",22458142,166,122,70,1731,245,72,173,185,141,185,141,608,116,10,78,330,36,330,36
"15",19,"Myroxylon peruiferum",1257790374,-18.869444,-63.9575,"cdround,gass84",22570466,202,119,66,2096,284,104,180,224,172,224,172,950,185,10,80,514,44,413,44
"16",20,"Myroxylon peruiferum",1135073857,-21.301944,-47.974444,"gass84,iddatunl",23080609,218,123,66,1984,293,109,184,237,189,237,188,1412,251,22,73,718,79,627,99
"17",21,"Myroxylon peruiferum",1135073836,-21.094167,-47.806389,"gass84,iddatunl",23037413,220,124,67,1907,294,109,185,237,192,238,191,1506,270,25,70,750,92,641,113
"18",23,"Myroxylon peruiferum",1135073817,-21.121667,-47.763056,"gass84,iddatunl",23037414,219,124,67,1915,294,109,185,237,192,238,191,1510,271,25,70,749,92,639,114
"19",24,"Myroxylon peruiferum",1135073825,-21.220833,-47.8425,"gass84,iddatunl",23063332,213,124,67,1937,288,105,183,232,185,232,184,1485,265,24,71,741,88,639,108
"20",25,"Myroxylon peruiferum",1077232123,-14.736111,-42.618611,"gass84,txmatfuz",21715618,215,110,73,1279,285,135,150,223,196,225,196,865,198,1,95,532,5,346,11
"21",26,"Myroxylon peruiferum",1087678473,-8.614225,-37.160825,"gass84,txmatfuz",20445669,211,93,67,1652,284,146,138,214,215,227,186,899,134,18,54,374,69,270,277
"22",27,"Myroxylon peruiferum",1077577340,-8.4,-37.158333,"gass84",20402469,229,92,69,1527,301,169,132,237,224,243,206,558,118,11,69,287,38,106,93
"23",28,"Myroxylon peruiferum",1257664610,-18.337778,-63.833056,"cdround,gass84",22466789,185,121,70,1813,263,91,172,204,160,204,158,690,128,8,77,370,34,370,38
"24",29,"Myroxylon peruiferum",1135073843,-6.223333,-37.033889,"gass84,iddatunl",19953192,262,98,77,930,328,201,127,266,259,272,248,691,185,2,111,479,10,85,56
"25",33,"Myroxylon peruiferum",1090705619,-18.705833,-50.468333,"cdround,gass84",22536229,242,123,72,1270,318,148,170,249,229,253,222,1518,279,14,74,745,47,394,73
"26",34,"Myroxylon peruiferum",1257533281,-14.578056,-68.776944,"cdround,gass84,iddatunl",21680430,201,95,73,1212,263,133,130,210,184,213,182,1651,252,37,55,720,141,537,147
"27",35,"Myroxylon peruiferum",1257870945,-19.730278,-63.915556,"cdround,gass84,iddatunl",22751907,201,125,62,2576,291,90,201,227,164,227,164,944,213,8,93,568,31,411,40
"28",36,"Myroxylon peruiferum",1089089122,-20,-46,"gass84",22812817,212,139,65,2230,297,85,212,231,188,232,179,1383,279,5,83,729,27,642,56
"29",37,"Myroxylon peruiferum",1257870766,-19.131389,-64.229444,"cdround,gass84,iddatunl",22630939,176,113,64,2110,255,81,174,198,146,198,146,776,167,5,85,437,24,372,27
"30",38,"Myroxylon peruiferum",1090886698,-20.75,-41.283333,"gass84",22968450,241,109,63,1902,327,155,172,258,218,265,217,1081,186,24,59,509,88,349,107
"31",39,"Myroxylon peruiferum",1260909312,-10.10416,-75.55027,"gass84,iddatunl",20755787,207,136,83,625,282,119,163,209,197,213,197,1538,214,41,50,615,138,504,138
"32",40,"Myroxylon peruiferum",1086907278,-23.549167,-48.746944,"gass84",23547151,201,118,62,2362,288,100,188,228,170,228,169,1198,192,35,54,532,127,498,148
"33",41,"Myroxylon peruiferum",1257866206,-20.242778,-64.4925,"cdround,gass84,iddatunl",22855573,169,140,64,2495,260,44,216,193,133,194,132,749,139,2,79,393,32,330,32
"34",42,"Myroxylon peruiferum",1086907917,-23.460556,-46.756944,"gass84",23529918,183,101,60,2175,261,95,166,209,154,210,154,1373,231,35,59,640,123,599,123
"35",43,"Myroxylon peruiferum",1260812663,-20.14166,-63.85305,"gass84",22838308,216,132,59,2952,314,92,222,247,174,247,174,811,154,8,82,444,30,372,44
"36",46,"Myroxylon peruiferum",1097153964,-22.1105479638211,-41.4722483881458,"cdrep",23244925,232,88,57,2007,306,152,154,246,206,258,206,1082,151,34,45,430,112,338,112
"37",47,"Myroxylon peruiferum",1086957987,-23.266667,-51.05,"gass84",23486615,213,122,62,2624,301,107,194,242,179,242,176,1335,199,44,42,531,164,531,203
"38",49,"Myroxylon peruiferum",1424152716,-20.354167,-45.673333,"cdround,gass84,muluriiv",22881944,211,135,66,2109,294,92,202,228,185,232,179,1392,273,14,78,736,46,589,70
"39",50,"Myroxylon peruiferum",1424157113,-22.038333,-41.481111,"cdround,gass84,rdatm",23227645,233,91,57,2032,309,152,157,248,206,259,206,1083,158,32,47,442,106,344,106
"40",52,"Myroxylon peruiferum",1077570195,-8.449444,-36.991389,"gass84",20411113,212,92,69,1555,283,150,133,213,219,227,188,805,130,15,58,352,61,101,229
"41",53,"Myroxylon peruiferum",1090574398,-21.423489,-46.998695,"gass84",23106553,211,122,65,2137,287,101,186,232,180,232,180,1403,261,17,75,713,65,647,91
"42",54,"Myroxylon peruiferum",1260849845,-19.81305,-64.08888,"gass84,iddatunl",22769182,204,124,61,2591,294,91,203,230,167,230,166,897,210,7,95,548,27,390,34
"43",57,"Myroxylon peruiferum",1260601659,-22.1575,-64.41194,"gass84,iddatunl",23253015,195,144,56,3594,305,51,254,235,162,235,143,925,176,4,86,509,18,509,25
"44",63,"Myroxylon peruiferum",148170445,-21.089,-64.249,"gass84",23037019,208,141,57,3284,313,67,246,244,178,244,161,803,155,3,86,439,15,439,24
"45",64,"Myroxylon peruiferum",1260045809,-14.31527,-68.58166,"gass84,iddatunl",21628595,228,96,71,1272,291,157,134,238,209,239,209,1912,283,61,51,805,203,596,221
"46",65,"Myroxylon peruiferum",148170447,-21.073,-64.364,"gass84",23028376,175,155,62,3026,280,30,250,207,131,207,131,656,129,2,91,379,15,379,15
"47",66,"Myroxylon peruiferum",148170448,-20.85,-64.316,"gass84",22985177,210,139,57,3179,313,73,240,245,182,245,165,778,150,4,87,432,18,432,22
"48",67,"Myroxylon peruiferum",1260241587,-14.232778,-68.526389,"cdround,gass84,iddatunl",21611316,218,97,71,1242,283,148,135,227,200,230,199,1877,280,56,52,794,186,594,201
"49",68,"Myroxylon peruiferum",1098153973,-19.5393888041218,-49.4869867573534,"cdrep,iddatunl",22709053,239,130,69,1674,319,132,187,251,216,252,212,1336,255,11,77,689,39,517,63
"50",69,"Myroxylon peruiferum",1089171479,-7.470556,-36.898222,"gass84,iddatunl",20212395,221,90,70,1354,288,161,127,230,223,234,200,601,154,2,99,383,9,138,97
"51",70,"Myroxylon peruiferum",1260187006,-14.206111,-68.661944,"cdround,gass84,iddatunl",21602673,215,97,72,1222,279,145,134,223,197,226,196,1942,291,57,52,824,191,618,203
"52",71,"Myroxylon peruiferum",1260735504,-21.015,-64.24055,"gass84,iddatunl",23019739,206,141,57,3237,310,66,244,242,177,242,160,784,152,3,86,432,16,432,23
"53",72,"Myroxylon peruiferum",1260768647,-19.81444,-63.71944,"gass84",22769191,203,128,61,2650,295,88,207,230,165,230,165,906,183,9,88,525,33,407,45
"54",74,"Myroxylon peruiferum",1260224021,-14.2525,-68.52527,"gass84,iddatunl",21619956,220,96,71,1243,284,150,134,229,202,231,201,1862,277,56,52,787,187,588,203
"55",75,"Myroxylon peruiferum",1260229432,-14.31722,-68.51916,"gass84,iddatunl",21628596,224,96,71,1257,288,154,134,234,206,236,205,1869,277,58,51,787,194,586,211
"56",76,"Myroxylon peruiferum",1260715003,-20.3225,-64.03333,"gass84,iddatunl",22872864,203,134,60,2895,301,78,223,234,162,234,162,801,153,7,85,448,27,448,27
"57",77,"Myroxylon peruiferum",1090736536,-21.4,-56.366667,"gass84",23097688,238,117,61,2477,324,134,190,262,203,263,203,1366,178,42,40,512,151,491,151
"58",78,"Myroxylon peruiferum",1090632924,-15.52,-47.51,"gass84,iddatunl",21879660,209,109,69,1065,281,125,156,213,201,218,193,1433,237,5,75,685,23,198,45
"59",79,"Myroxylon peruiferum",1291821055,-15.866667,-47.85,"gass84,iddatunl",21948772,211,113,71,1062,280,123,157,216,198,220,193,1715,300,7,79,863,32,478,49
"60",80,"Myroxylon peruiferum",1090735983,-18.666861,-52.86275,"gass84",22536172,224,122,70,1426,301,129,172,233,207,237,201,1612,272,23,64,722,77,422,119
"61",81,"Myroxylon peruiferum",1260714994,-19.57583,-63.885,"gass84,iddatunl",22717347,198,122,62,2467,286,91,195,223,163,224,163,988,230,8,94,601,31,427,41
"62",82,"Myroxylon peruiferum",1426768213,-23.55,-46.716667,"gass84",23547199,185,99,60,2172,262,99,163,211,157,212,157,1403,230,37,57,639,132,602,132
"63",83,"Myroxylon peruiferum",1260780030,-17.68138,-64.68472,"gass84",22328528,177,135,70,1729,260,69,191,194,154,194,152,985,177,24,67,489,79,489,92
"64",84,"Myroxylon peruiferum",1090573324,-22.801017,-47.042331,"gass84",23391671,197,117,63,2358,276,92,184,222,164,222,164,1315,233,28,65,639,103,639,103
"65",85,"Myroxylon peruiferum",1259191837,-14.614722,-68.696111,"cdround,gass84,iddatunl",21689072,211,91,72,1254,271,145,126,220,193,222,191,1621,241,39,53,693,146,528,158
"66",86,"Myroxylon peruiferum",1259226838,-14.45388,-67.9575,"gass84,iddatunl",21654530,245,106,70,1403,315,164,151,257,233,257,224,1883,278,69,49,789,222,697,265
