"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Myrcia laxiflora",1440665657,-22.593889,-43.033889,"cdround,gass84",23348568,230,92,56,2257,310,148,162,257,201,260,201,1448,206,43,51,587,136,574,136
"2",2,"Myrcia laxiflora",1087386976,-23.641944,-46.614167,"gass84",23564482,181,96,59,2191,256,94,162,207,152,208,152,1402,228,37,57,634,129,606,129
"3",3,"Myrcia laxiflora",1424280246,-20.383889,-40.608055,"cdround,gass84,iddatunl,rdatm",22890706,223,93,62,1705,299,149,150,238,202,245,201,1210,193,43,48,526,147,353,164
"4",4,"Myrcia laxiflora",1097487709,-22.5088534048423,-43.1787660708117,"cdrep",23331284,186,92,57,2091,264,103,161,212,159,214,159,1906,305,55,54,822,184,751,184
"5",5,"Myrcia laxiflora",1424269907,-22.548333,-43.421944,"cdround,gass84",23339918,201,101,60,2068,283,115,168,226,175,228,175,1804,282,47,56,789,159,729,159
"6",6,"Myrcia laxiflora",1424237925,-20.291389,-40.519444,"cdround,gass84,iddatunl",22864788,217,93,62,1677,292,143,149,231,196,238,195,1242,197,44,48,540,153,365,167
"7",7,"Myrcia laxiflora",1424269950,-22.541667,-43.414722,"cdround,gass84",23339919,208,101,59,2093,291,122,169,234,182,236,182,1884,288,51,54,809,172,757,172
"8",8,"Myrcia laxiflora",1424245845,-20.300833,-40.546667,"cdround,gass84,iddatunl,rdatm",22873427,222,92,61,1699,298,149,149,237,201,244,201,1218,195,43,49,532,148,357,163
"9",10,"Myrcia laxiflora",1424250011,-22.497778,-43.025278,"cdround,gass84",23322648,168,98,59,2027,247,82,165,193,142,195,142,1785,299,45,59,802,150,721,150
"10",11,"Myrcia laxiflora",1424076607,-22.207222,-42.093333,"cdround,gass84,iddatunl,rdatm",23262190,187,99,60,2030,267,102,165,204,161,214,161,1443,239,29,60,650,109,567,138
"11",12,"Myrcia laxiflora",1424073740,-22.570833,-43.468889,"cdround,gass84",23339917,189,100,59,2049,269,102,167,214,163,216,163,1689,272,40,59,761,137,695,137
"12",13,"Myrcia laxiflora",1123792788,-19.931389,-40.6075,"gass84",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
"13",14,"Myrcia laxiflora",1424205315,-22.25,-44.566667,"cdround,gass84,iddatunl,rdatm",23279411,147,124,65,2018,226,36,190,169,119,170,119,1856,327,25,73,936,93,842,93
"14",16,"Myrcia laxiflora",1089094589,-22.28,-44.45,"gass84,iddatunl",23279414,173,123,63,2188,255,61,194,198,143,198,143,1600,287,19,74,819,73,733,73
"15",17,"Myrcia laxiflora",1087359999,-23.366667,-44.8,"gass84,iddatunl",23504045,222,98,57,2204,302,132,170,248,193,250,193,2317,298,91,42,891,280,878,280
"16",18,"Myrcia laxiflora",1424272783,-22.433333,-42.833333,"cdround,gass84",23314013,220,101,59,2218,303,132,171,246,191,248,191,1499,246,34,59,665,116,610,116
"17",19,"Myrcia laxiflora",1097170180,-22.96306,-43.257781,"iddatunl",23426322,212,89,57,2047,288,134,154,237,187,240,187,1529,206,56,41,586,183,557,183
"18",21,"Myrcia laxiflora",1087361186,-22.583333,-43.033333,"gass84",23339928,227,95,57,2253,309,143,166,255,198,257,198,1536,226,43,53,638,138,615,138
"19",22,"Myrcia laxiflora",912293827,-22.93,-43.35,"gass84",23417680,231,84,56,2067,305,156,149,259,206,259,206,1229,154,46,36,441,151,441,151
"20",24,"Myrcia laxiflora",912293799,-22.63,-42.1,"gass84",23357230,230,76,58,1815,295,164,131,244,207,254,207,1004,147,38,40,382,118,318,118
"21",25,"Myrcia laxiflora",1228585341,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
