"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Paratecoma peroba",1676462802,-17.301944,-53.2175,"gass84",22251043,230,129,69,1480,312,126,186,239,210,243,206,1681,283,12,71,806,53,468,82
"2",2,"Paratecoma peroba",1096931118,-19.137616,-40.060705,"gass84",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"3",3,"Paratecoma peroba",1087695658,-11.304369,-37.344713,"gass84",21007264,254,80,68,1309,314,197,117,250,263,268,235,1585,273,56,55,701,175,274,555
"4",4,"Paratecoma peroba",1090886656,-20.75,-41.283333,"gass84",22968450,241,109,63,1902,327,155,172,258,218,265,217,1081,186,24,59,509,88,349,107
"5",5,"Paratecoma peroba",1424263450,-22.516667,-42.333333,"cdround,gass84,muluriiv",23331305,231,86,58,1925,303,156,147,246,206,256,206,1136,176,33,49,460,110,406,110
"6",6,"Paratecoma peroba",1424301048,-22.525833,-42.347778,"cdround,gass84",23331304,231,88,59,1952,304,155,149,246,205,256,205,1156,180,33,49,471,110,419,110
"7",7,"Paratecoma peroba",1123795171,-19.935833,-40.616667,"gass84",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
"8",8,"Paratecoma peroba",1123786978,-19.814167,-40.678056,"gass84",22769744,236,104,65,1672,314,155,159,250,214,257,214,1191,203,31,59,565,113,382,113
"9",9,"Paratecoma peroba",1123787019,-19.976944,-40.644167,"gass84",22804305,201,102,64,1655,279,121,158,215,181,222,179,1313,208,39,52,591,143,418,154
"10",10,"Paratecoma peroba",1097930212,-19.3949002236543,-40.071853011446,"cdrep",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"11",11,"Paratecoma peroba",1090534037,-19.9208,-43.9378,"gass84",22795586,203,124,66,1931,283,96,187,218,178,222,173,1453,317,12,87,824,39,623,55
"12",12,"Paratecoma peroba",1701743427,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
"13",13,"Paratecoma peroba",1228243565,-18,-44,"gass84",22398145,196,114,65,1706,280,105,175,210,176,214,171,1361,316,5,88,770,21,544,42
