"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Cariniana rubra",1806876325,-10.999167,-55.731944,"gass84",20937703,254,142,71,724,352,152,200,252,247,261,244,1885,314,3,72,901,26,276,61
"2",2,"Cariniana rubra",1801096778,-14.198611,-49.291944,"gass84,iddatunl",21603137,258,106,69,726,332,179,153,259,252,266,247,1658,324,2,84,871,15,198,30
"3",3,"Cariniana rubra",1213676870,-10.818056,-55.672778,"gass84",20903144,250,142,71,689,349,149,200,248,244,258,241,1927,319,3,72,917,28,288,64
"4",4,"Cariniana rubra",1796158362,-9.6067,-64.9103,"gass84,iddatunl",20652363,263,106,75,574,334,193,141,261,259,270,256,1838,274,27,58,768,96,271,162
"5",6,"Cariniana rubra",1423894543,-15.817222,-58.044167,"cdround,gass84",21939887,253,128,67,1673,336,147,189,262,234,267,226,1425,265,17,70,689,60,320,95
"6",7,"Cariniana rubra",1213657263,-11.786111,-47.713333,"gass84,iddatunl",21102055,258,125,68,734,348,166,182,257,254,268,249,1576,288,2,83,804,14,180,32
"7",8,"Cariniana rubra",1423916510,-1.555833,-56.218333,"cdround,gass84",18985051,273,90,81,621,336,225,111,267,281,281,266,2468,404,73,54,1079,253,253,954
"8",9,"Cariniana rubra",1585334151,-11.16,-58.8,"gass84",20972189,239,131,68,613,329,138,191,239,232,245,230,1861,335,3,76,898,25,417,63
"9",10,"Cariniana rubra",1424469837,-11.242778,-62.060278,"cdround,gass84",20989391,241,131,70,550,335,148,187,242,238,247,234,1966,330,12,67,906,64,296,106
"10",11,"Cariniana rubra",1090667722,-9.336667,-56.814722,"gass84",20600717,256,131,67,553,352,159,193,253,251,262,249,2250,376,11,69,1012,47,321,119
"11",12,"Cariniana rubra",1213647974,-7.275556,-48.330278,"gass84,iddatunl",20168921,260,115,75,373,339,186,153,257,263,265,256,1791,285,13,66,837,66,110,771
"12",13,"Cariniana rubra",1090668942,-9.954167,-55.8675,"gass84",20721700,255,139,69,615,358,157,201,251,251,262,249,2283,372,9,70,1066,50,336,85
"13",14,"Cariniana rubra",1424331092,-9.8225,-52.744444,"cdround,gass84,rdatm",20695855,258,138,71,530,355,161,194,257,251,263,250,2166,349,4,73,1023,32,566,60
"14",15,"Cariniana rubra",1090528315,-9.167778,-49.403333,"gass84,iddatunl",20566335,266,126,75,345,350,183,167,265,265,271,262,2183,352,5,74,1028,36,280,81
"15",16,"Cariniana rubra",1090529529,-7.108889,-48.229167,"gass84",20134363,258,114,75,348,335,184,151,255,260,262,254,1787,289,12,67,843,69,107,661
"16",17,"Cariniana rubra",1077302622,-9.81975,-58.258722,"gass84",20695722,251,127,67,550,342,154,188,250,245,257,244,1980,358,5,74,967,48,243,83
"17",18,"Cariniana rubra",1090530623,-10.413611,-48.198056,"gass84",20816924,264,121,68,626,349,173,176,264,258,272,257,1657,268,2,77,784,13,208,46
"18",19,"Cariniana rubra",1090528070,-10.426944,-48.239111,"gass84",20825563,262,121,68,624,348,172,176,261,256,270,255,1664,266,2,77,786,14,212,47
"19",20,"Cariniana rubra",1090703477,-11.789167,-52.771944,"cdround,gass84",21101934,254,143,69,811,353,146,207,256,242,261,241,1976,338,5,77,963,22,498,46
"20",21,"Cariniana rubra",1424387028,-11.303611,-48.155,"cdround,gass84",21007005,261,125,68,720,351,168,183,260,257,271,252,1553,276,1,80,763,13,188,35
"21",22,"Cariniana rubra",1424386971,-14.5675,-46.111944,"cdround,gass84",21680974,240,118,70,997,316,149,167,243,229,249,224,1232,243,3,82,636,13,384,29
"22",23,"Cariniana rubra",1090526616,-10.413611,-48.265278,"gass84",20816922,266,120,68,618,351,176,175,266,261,274,259,1674,267,2,77,791,14,215,46
"23",24,"Cariniana rubra",1087644584,-16.261111,-51.375833,"gass84",22035087,250,116,69,1011,326,159,167,255,239,259,234,1608,324,6,84,859,29,362,44
"24",25,"Cariniana rubra",1077303042,-14.363417,-57.010528,"gass84",21637512,255,133,71,875,335,150,185,258,246,262,241,1907,320,7,74,932,40,460,79
"25",26,"Cariniana rubra",1090526520,-10.357778,-48.230278,"gass84",20808283,262,121,69,584,345,172,173,260,257,269,255,1691,275,2,78,803,14,213,47
"26",27,"Cariniana rubra",1090525918,-10.379444,-48.144167,"gass84",20816925,251,122,70,603,336,162,174,248,246,259,244,1691,275,3,77,804,17,211,51
"27",29,"Cariniana rubra",1077304173,-6.579444,-47.469722,"gass84,preneglat",20022061,254,119,71,396,335,168,167,252,250,258,249,1578,261,15,70,766,56,172,126
"28",30,"Cariniana rubra",1090579678,-22.9056,-47.0608,"gass84",23408951,193,116,63,2379,272,89,183,218,160,218,160,1315,223,26,64,632,102,574,102
"29",32,"Cariniana rubra",1090527014,-8.820556,-49.514722,"gass84",20488572,264,128,76,317,348,180,168,261,262,268,261,2035,319,6,70,907,40,274,93
"30",33,"Cariniana rubra",1042466320,-15.466667,-58.58,"elmms,gass84,gdativ,iddatunl",21870755,253,130,70,1538,335,150,185,263,235,266,229,1508,280,14,71,727,58,327,93
"31",34,"Cariniana rubra",1213589356,-9.919167,-48.379167,"gass84",20721879,267,121,73,482,347,182,165,265,264,273,261,1787,294,2,78,856,16,223,49
"32",35,"Cariniana rubra",1252618136,-14.186944,-50.378611,"gass84,iddatunl",21603111,263,113,70,799,338,178,160,266,255,270,250,1510,314,4,87,820,20,163,31
"33",36,"Cariniana rubra",1213589381,-9.981111,-48.316944,"gass84",20730521,261,121,72,503,342,176,166,259,258,268,255,1774,292,2,78,856,16,219,49
"34",37,"Cariniana rubra",1213549390,-14.666667,-52.35,"gass84",21706744,250,136,70,1309,335,142,193,257,231,262,230,1498,275,4,81,744,15,392,41
"35",38,"Cariniana rubra",1272058042,-13.883333,-48.333333,"gass84,iddatunl",21542681,250,107,69,748,325,170,155,251,244,259,239,1798,322,3,82,913,18,236,32
"36",39,"Cariniana rubra",1213589367,-10.016667,-48.3,"gass84,iddatunl",20739161,267,121,72,509,347,181,166,265,263,273,261,1749,290,1,78,844,14,215,47
"37",41,"Cariniana rubra",1090718193,-11.683333,-47.55,"gass84",21084779,257,125,69,733,345,165,180,255,253,267,247,1583,288,3,84,810,15,177,35
"38",43,"Cariniana rubra",1097485939,-15.12,-56.73,"gass84,iddatunl",21793039,246,115,69,1309,315,150,165,259,228,259,226,1390,205,18,59,588,81,582,107
"39",44,"Cariniana rubra",1423957643,-15.5,-49.5,"gass84,iddatunl,rdatm",21879613,246,98,68,890,315,171,144,248,244,255,233,1582,275,6,79,783,25,218,142
"40",45,"Cariniana rubra",1090718280,-13.833333,-48.333333,"gass84",21525401,247,108,69,744,322,167,155,247,241,256,236,1825,326,3,82,927,18,238,32
"41",46,"Cariniana rubra",912261707,-16.37,-51.53,"gass84",22052364,246,118,70,1046,322,154,168,251,234,256,229,1633,325,7,84,870,32,370,47
"42",48,"Cariniana rubra",1097556802,-15.17,-56.88,"gass84,iddatunl",21810315,246,119,70,1277,314,146,168,257,228,257,225,1442,225,17,62,631,72,619,102
"43",49,"Cariniana rubra",1098259310,-14.9,-48.475,"gass84,iddatunl",21750037,229,100,69,783,299,155,144,229,224,237,217,1563,299,6,79,781,23,211,44
"44",50,"Cariniana rubra",1097090532,-14.45,-48.45,"gass84,iddatunl",21654998,235,102,69,769,306,159,147,235,230,243,223,1779,319,4,81,893,19,233,38
