"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Senegalia kallunkiae",1705511496,-12.4,-40.516667,"gass84,txmatfuz",21231828,218,99,71,1455,287,149,138,230,211,233,196,708,93,22,39,247,88,239,122
"2",3,"Senegalia kallunkiae",1094910178,-12.417222,-40.521111,"gass84,iddatunl",21240468,227,100,71,1451,297,157,140,239,210,242,205,689,96,19,45,257,79,246,102
"3",4,"Senegalia kallunkiae",1090870890,-20.761111,-41.264722,"gass84",22968450,241,109,63,1902,327,155,172,258,218,265,217,1081,186,24,59,509,88,349,107
"4",5,"Senegalia kallunkiae",1094866586,-15.872222,-39.527778,"gass84,iddatunl",21948972,231,80,66,1327,289,168,121,238,225,246,212,1082,144,61,26,365,224,266,230
"5",6,"Senegalia kallunkiae",1424238002,-18.776944,-40.443889,"cdround,gass84",22553750,236,103,68,1510,310,160,150,247,215,255,215,1147,181,34,55,519,120,369,120
"6",8,"Senegalia kallunkiae",912642710,-12.34,-40.48,"gass84",21223189,227,99,71,1479,296,157,139,239,220,242,205,740,104,21,45,278,85,266,114
"7",9,"Senegalia kallunkiae",1077208272,-13.4,-41.283333,"gass84,iddatunl",21439170,197,114,71,1269,272,113,159,206,183,207,177,988,151,33,46,390,115,321,138
"8",10,"Senegalia kallunkiae",1098098300,-22,-42.05,"gass84",23227631,192,103,60,2089,272,102,170,209,165,220,165,1439,242,29,60,654,109,555,109
"9",12,"Senegalia kallunkiae",1090444436,-12.433333,-40.7,"gass84",21240464,218,102,72,1431,286,146,140,229,211,231,196,651,87,19,41,232,79,219,108
"10",13,"Senegalia kallunkiae",1097103737,-15.2487171410569,-40.6241905069502,"cdrep",21819346,233,97,66,1518,302,156,146,245,218,249,211,766,128,20,56,339,80,257,85
"11",14,"Senegalia kallunkiae",912140279,-13.58,-40.13,"gass84",21473757,205,81,67,1348,266,146,120,216,190,220,185,761,109,31,36,269,110,247,130
"12",15,"Senegalia kallunkiae",1424236646,-13.584444,-40.141389,"cdround,gass84,rdatm",21482397,210,80,66,1332,271,151,120,221,195,225,190,767,114,31,38,280,109,247,128
"13",16,"Senegalia kallunkiae",1097081268,-23.242091,-44.639187,"iddatunl",23478129,233,94,58,2119,311,149,162,258,205,260,205,2171,282,89,40,815,274,810,274
"14",17,"Senegalia kallunkiae",1097054419,-14.7929067831182,-39.0490868076529,"cdrep,iddatunl",21732983,247,63,61,955,296,193,103,254,246,258,232,1886,199,126,14,553,388,505,495
