"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Cryptocarya riedeliana",1094882815,-12.870278,-39.476111,"gass84",21326893,211,68,63,1390,266,159,107,222,201,226,191,933,97,45,21,273,157,268,234
"2",2,"Cryptocarya riedeliana",1423909222,-22.541389,-43.434444,"cdround,gass84,rdatm",23331278,186,98,59,2051,266,100,166,211,160,213,160,1723,279,41,59,776,140,708,140
"3",3,"Cryptocarya riedeliana",1096730305,-22.55,-43.18,"gass84",23339924,211,98,58,2182,293,125,168,237,183,239,183,1876,286,52,53,796,173,748,173
"4",4,"Cryptocarya riedeliana",1098993352,-10,-55,"",20739001,254,144,69,632,362,154,208,249,250,261,248,2302,382,9,70,1060,48,355,85
"5",6,"Cryptocarya riedeliana",1702045735,-2.565667,-43.198028,"cdround,gass84,muluriiv",19192724,272,86,81,517,328,223,105,266,279,279,266,1657,354,6,92,955,21,21,955
"6",7,"Cryptocarya riedeliana",1123797765,-19.936111,-40.506944,"gass84",22795668,207,98,63,1646,283,129,154,221,186,228,185,1297,205,41,51,578,149,403,157
"7",8,"Cryptocarya riedeliana",1259096146,-15.15861,-39.52888,"gass84,iddatunl",21802092,231,75,64,1197,287,171,116,241,228,245,214,1156,128,61,25,373,204,347,243
"8",10,"Cryptocarya riedeliana",1424151260,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"9",11,"Cryptocarya riedeliana",1424045999,-22.55,-42.5,"gass84,rdatm",23339941,229,89,58,2013,304,153,151,253,203,256,203,1198,185,33,50,488,111,445,111
"10",12,"Cryptocarya riedeliana",1260508998,-22.96666,-43.26666,"gass84,iddatunl",23426322,212,89,57,2047,288,134,154,237,187,240,187,1529,206,56,41,586,183,557,183
"11",13,"Cryptocarya riedeliana",1090493666,-13.683333,-39.466667,"gass84",21499693,234,65,63,1224,286,183,103,245,226,248,216,1390,146,79,17,393,263,376,359
"12",15,"Cryptocarya riedeliana",1090450915,-14.416667,-39.016667,"gass84",21655224,245,62,63,985,293,196,97,247,241,256,231,2064,216,127,18,614,401,515,589
