"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Solanum pseudoquina",1587298443,-26.37,-48.87,"gass84",24126028,210,82,49,2802,293,127,166,246,174,246,174,1693,242,77,34,650,264,650,264
"2",2,"Solanum pseudoquina",1801099674,-28.08,-48.69,"gass84",24480272,191,68,44,2884,269,115,154,228,158,228,154,1495,198,79,28,536,258,536,272
"3",3,"Solanum pseudoquina",1801099885,-28.08,-48.78,"gass84",24480270,195,71,44,2956,275,117,158,233,162,233,157,1477,195,77,28,529,254,529,268
"4",4,"Solanum pseudoquina",1837380347,-27.628889,-48.780833,"cdround,gass84",24393870,195,73,45,2929,276,117,159,231,159,231,157,1548,222,78,33,580,249,580,259
"5",5,"Solanum pseudoquina",1829088545,-25.4898,-49.2611,"gass84",23944578,171,103,57,2584,258,79,179,199,141,199,135,1340,181,75,28,464,247,464,262
"6",6,"Solanum pseudoquina",1252590250,-24.376639,-51.95075,"gass84",23719874,194,120,60,2807,287,90,197,227,193,227,156,1480,194,76,28,490,295,490,328
"7",7,"Solanum pseudoquina",1423930243,-22.375,-42.495833,"cdround,gass84",23305381,174,99,59,2063,256,89,167,197,149,200,147,1455,254,31,62,667,108,588,133
"8",8,"Solanum pseudoquina",1563171471,-26.914167,-49.405278,"cdround,gass84",24238335,182,100,53,2946,278,92,186,218,145,218,145,1575,180,90,22,507,296,504,318
"9",9,"Solanum pseudoquina",1563170844,-26.46,-50.4,"gass84",24151911,168,122,56,3245,272,55,217,207,127,207,125,1498,164,86,17,447,317,447,320
"10",10,"Solanum pseudoquina",1837380023,-26.64,-52.38,"gass84",24186423,173,135,60,3113,282,57,225,160,170,212,133,2249,234,147,14,617,525,602,528
"11",11,"Solanum pseudoquina",1563171180,-26.459722,-52.2,"cdround,gass84",24151868,164,132,59,3109,270,49,221,150,186,203,124,2153,236,129,18,612,494,569,516
"12",12,"Solanum pseudoquina",1077423479,-27.540278,-50.039444,"cdround,gass84",24367920,164,106,53,3054,264,66,198,201,126,202,125,1515,166,92,17,444,305,443,336
"13",13,"Solanum pseudoquina",1077506559,-29.953117,-50.412689,"gass84",24869031,189,81,46,3285,278,102,176,166,201,232,148,1507,146,104,10,405,346,378,397
"14",14,"Solanum pseudoquina",1095854106,-25.356111,-53.996389,"gass84",23918545,197,131,57,3360,308,80,228,238,154,238,153,1828,228,109,23,559,356,559,360
"15",15,"Solanum pseudoquina",1095854101,-25.301667,-53.963889,"gass84",23909905,194,131,58,3272,304,79,225,234,152,234,152,1862,228,105,22,557,361,557,379
"16",16,"Solanum pseudoquina",1213523773,-26.283056,-49.358611,"cdround,gass84",24108736,165,105,54,2950,259,67,192,201,128,201,127,1484,180,83,24,493,284,491,294
"17",17,"Solanum pseudoquina",1563172240,-29.858889,-50.192778,"cdround,gass84",24851756,189,74,45,3134,270,107,163,166,195,230,149,1496,145,110,9,402,351,379,386
"18",20,"Solanum pseudoquina",1837385382,-28.104722,-48.680833,"gass84",24488912,199,67,44,2893,277,125,152,236,167,236,162,1440,183,77,27,508,250,508,261
"19",21,"Solanum pseudoquina",1090886281,-19.86364,-40.08501,"gass84",22778398,245,85,59,1731,316,174,142,259,226,268,222,1158,185,41,48,503,152,322,156
"20",22,"Solanum pseudoquina",1658341754,-22.322222,-42.720833,"cdround,gass84",23288095,145,98,60,1915,223,62,161,167,121,169,120,1717,287,42,59,771,139,687,159
"21",23,"Solanum pseudoquina",1585200531,-25.4481,-49.2404,"gass84",23935939,171,102,57,2581,258,80,178,200,142,200,136,1370,183,75,28,480,245,480,259
"22",24,"Solanum pseudoquina",1077423474,-27,-48.87,"gass84",24264268,200,93,50,3044,289,103,186,238,160,238,160,1638,205,83,27,565,284,565,284
"23",25,"Solanum pseudoquina",1424504522,-22.343889,-42.722778,"cdround,gass84",23296735,144,98,61,1914,222,62,160,166,120,169,119,1719,286,43,59,770,141,687,162
"24",27,"Solanum pseudoquina",1090885155,-20.5414,-41.6672,"gass84",22916600,193,128,65,1927,285,89,196,209,170,213,166,1317,226,21,66,650,85,496,105
"25",28,"Solanum pseudoquina",1086916053,-23.15,-45.816667,"gass84",23460821,196,102,59,2266,272,100,172,222,165,223,165,1277,219,25,64,601,96,579,96
"26",29,"Solanum pseudoquina",1135948229,-22.5971,-43.9871,"gass84,iddatunl,preswcd",23348545,205,115,61,2232,292,106,186,230,175,231,175,1369,238,22,67,667,82,607,97
"27",30,"Solanum pseudoquina",1135948255,-22.6908,-43.7211,"gass84,iddatunl,preswcd",23365831,233,100,61,1959,315,153,162,257,209,259,209,1407,207,39,51,582,131,564,131
"28",31,"Solanum pseudoquina",1077423434,-22.359167,-42.564167,"cdround,gass84",23296739,159,98,60,1985,239,76,163,181,134,184,132,1582,270,37,61,715,124,632,148
"29",32,"Solanum pseudoquina",1088034560,-25.413,-53.0604,"gass84",23927207,186,134,59,3215,294,70,224,225,144,225,144,1795,217,99,25,563,352,563,352
"30",33,"Solanum pseudoquina",1095631005,-25.452994,-49.010406,"gass84",23935944,166,96,54,2711,251,76,175,198,132,198,129,1725,226,87,31,611,278,611,300
"31",35,"Solanum pseudoquina",1077423469,-26.764722,-48.648333,"cdround,gass84",24212433,204,90,50,2883,290,113,177,242,167,242,167,1635,224,78,31,603,263,603,263
"32",36,"Solanum pseudoquina",1099613983,-30.370278,-52.436389,"gass84",24955382,190,94,48,3335,294,101,193,227,156,227,146,1399,134,98,9,393,314,393,333
"33",37,"Solanum pseudoquina",1234554668,-24.9455,-52.293167,"gass84",23832185,184,119,60,2873,277,80,197,218,156,218,145,1705,205,88,27,559,348,559,378
"34",38,"Solanum pseudoquina",1208835643,-22,-42,"gass84",23227633,205,101,59,2137,283,114,169,221,176,232,176,1383,230,29,58,620,110,519,110
"35",39,"Solanum pseudoquina",1077423495,-26.803056,-48.599444,"cdround,gass84",24221074,202,90,50,2880,287,110,177,239,165,239,165,1644,225,80,31,606,265,606,265
"36",40,"Solanum pseudoquina",1055926216,-23.268611,-44.671944,"gass84",23486768,226,98,58,2170,306,138,168,252,198,254,198,2168,284,87,42,831,265,819,265
"37",41,"Solanum pseudoquina",1086964851,-30.085833,-50.233611,"gass84,iddatunl",24903595,188,78,45,3267,275,103,172,164,198,231,147,1489,144,104,10,401,340,372,394
"38",42,"Solanum pseudoquina",1077382645,-27.061667,-49.059722,"cdround,gass84",24272903,180,92,51,2891,271,92,179,216,145,216,143,1660,199,92,24,557,299,557,316
"39",43,"Solanum pseudoquina",1090162933,-30.145556,-50.254444,"gass84,iddatunl",24912234,188,79,45,3288,276,102,174,164,198,231,146,1490,144,103,10,402,338,371,397
"40",45,"Solanum pseudoquina",1095634396,-24.100556,-50.706944,"gass84,iddatunl",23659424,189,129,62,2795,285,77,208,222,152,222,151,1399,176,68,26,471,256,471,273
"41",46,"Solanum pseudoquina",1213529215,-22.353,-42.587,"gass84,iddatunl",23296738,149,98,60,1948,227,66,161,171,125,174,123,1658,277,41,59,740,136,658,158
"42",49,"Solanum pseudoquina",1213675753,-25.674,-48.472639,"gass84,iddatunl",23987797,207,72,48,2645,287,137,150,242,174,242,174,2065,291,84,42,863,279,863,279
"43",56,"Solanum pseudoquina",1423911136,-22.696944,-43.937222,"cdround,gass84",23365826,204,116,61,2240,293,104,189,230,175,231,174,1388,237,24,65,666,90,603,106
"44",57,"Solanum pseudoquina",1829095206,-23.440069,-46.702889,"gass84",23521280,175,102,61,2195,253,86,167,201,146,202,146,1412,237,35,60,660,123,612,123
"45",58,"Solanum pseudoquina",1087658366,-20.0663,-42.088283,"gass84",22821550,169,121,65,1862,254,69,185,185,146,189,142,1439,255,22,69,724,85,560,98
"46",59,"Solanum pseudoquina",1424330467,-21,-41.203333,"cdround,gass84,iddatunl,rdatm",23020292,225,102,62,1854,305,143,162,241,202,249,201,1108,187,31,55,501,98,350,121
"47",60,"Solanum pseudoquina",1087654255,-20.504694,-41.719972,"gass84",22916599,184,128,65,1918,275,80,195,200,162,204,157,1361,234,21,65,668,90,515,109
"48",62,"Solanum pseudoquina",1077423473,-26.634444,-48.96,"cdround,gass84",24186505,195,90,50,2864,284,107,177,231,161,231,158,1632,212,83,28,575,288,575,290
"49",63,"Solanum pseudoquina",1087653300,-22.579389,-45.325333,"gass84",23339873,152,120,63,2256,229,40,189,176,120,176,120,1819,335,27,73,926,104,855,104
"50",65,"Solanum pseudoquina",1089104854,-22.22499,-44.49044,"gass84",23270773,166,124,64,2139,247,54,193,190,136,190,136,1657,299,20,74,849,77,757,77
"51",66,"Solanum pseudoquina",1098213791,-25.44203,-49.5086,"gass84,iddatunl",23935932,167,108,58,2743,257,71,186,200,143,200,130,1501,213,81,28,523,283,523,308
"52",67,"Solanum pseudoquina",1424445637,-22.366667,-44.816667,"cdround,gass84,rdatm",23296685,151,127,64,2107,231,35,196,174,121,175,121,1827,330,24,73,933,92,842,92
"53",68,"Solanum pseudoquina",1089103878,-23.3583,-45.3203,"gass84,iddatunl",23504033,167,104,59,2217,244,69,175,193,137,195,137,1670,269,39,59,765,146,733,146
"54",69,"Solanum pseudoquina",1077423468,-28.070278,-49.138333,"cdround,gass84",24480261,188,90,50,3040,278,98,180,226,153,226,149,1525,200,81,27,537,266,537,287
"55",72,"Solanum pseudoquina",1077423446,-30.258611,-50.479167,"cdround,gass84",24938149,188,85,46,3425,282,98,184,145,200,233,145,1483,145,97,11,403,330,365,403
"56",73,"Solanum pseudoquina",1090886543,-20.6503,-41.9072,"gass84,iddatunl",22942515,187,131,66,1926,279,81,198,204,164,208,160,1348,234,20,67,668,83,517,103
"57",74,"Solanum pseudoquina",1095634497,-24.111389,-50.723333,"gass84",23659423,190,129,61,2795,287,78,209,223,153,223,152,1410,178,69,26,476,261,476,278
"58",75,"Solanum pseudoquina",1087478728,-20.438667,-43.512667,"gass84",22899276,169,112,65,1879,246,74,172,186,143,190,142,1633,332,18,78,855,66,697,71
"59",76,"Solanum pseudoquina",1077423492,-27.092222,-50.038055,"cdround,gass84",24281520,188,109,53,3184,290,88,202,227,149,227,148,1492,166,84,19,453,294,453,316
"60",77,"Solanum pseudoquina",1077423424,-27.63,-48.87,"gass84",24393868,181,78,46,2987,264,98,166,218,145,218,142,1636,232,83,31,601,274,601,293
"61",78,"Solanum pseudoquina",1077423458,-26.368056,-49.139722,"cdround,gass84",24126021,187,94,51,2902,277,96,181,223,152,223,149,1588,203,82,28,558,283,558,286
"62",79,"Solanum pseudoquina",1094717582,-27.539444,-48.870278,"cdround,gass84",24367948,190,80,47,2965,275,107,168,227,155,227,152,1612,220,83,31,585,267,585,280
"63",81,"Solanum pseudoquina",1087478697,-20.431944,-43.488889,"gass84,iddatunl",22899277,170,112,64,1867,248,75,173,187,144,191,144,1613,323,18,78,844,64,686,70
"64",82,"Solanum pseudoquina",1087654821,-27.990556,-49.320556,"gass84",24462977,140,93,53,2628,231,58,173,173,108,173,108,1707,197,109,19,533,335,533,335
"65",84,"Solanum pseudoquina",1291011944,-27.540278,-48.689444,"gass84",24367952,188,76,47,2882,270,109,161,224,153,224,151,1606,221,83,32,594,263,594,271
"66",85,"Solanum pseudoquina",1077423455,-27.451389,-48.419722,"cdround,gass84",24350678,201,74,47,2674,282,127,155,235,168,235,168,1531,200,75,32,568,245,568,245
"67",86,"Solanum pseudoquina",1077423494,-28.2625,-48.959444,"cdround,gass84",24523465,189,84,48,2970,275,103,172,227,156,227,151,1498,181,83,25,512,270,512,288
"68",87,"Solanum pseudoquina",1087654841,-27,-49.230833,"gass84,iddatunl",24264259,189,95,52,2919,283,101,182,224,153,225,152,1621,189,92,23,527,298,526,318
"69",90,"Solanum pseudoquina",1089099565,-23.3791,-45.3015,"gass84,iddatunl",23512673,173,103,59,2223,249,76,173,199,143,200,143,1666,267,41,59,759,149,730,149
"70",91,"Solanum pseudoquina",1077382680,-26.100278,-49.049722,"cdround,gass84",24074183,151,98,54,2775,240,59,181,185,116,186,116,1677,211,92,26,575,311,568,311
"71",92,"Solanum pseudoquina",1090865197,-19.3911,-40.0722,"gass84",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"72",93,"Solanum pseudoquina",1424505791,-19.016389,-39.837222,"cdround,gass84",22605604,242,89,63,1605,313,172,141,255,221,262,221,1241,179,48,43,504,170,356,170
"73",94,"Solanum pseudoquina",1077423504,-26.64,-50.4,"gass84",24186471,161,120,56,3176,264,51,213,200,122,200,120,1544,165,92,15,449,334,449,338
"74",95,"Solanum pseudoquina",1090158604,-25.236806,-49.998722,"gass84,iddatunl",23892721,174,114,58,2738,267,73,194,207,139,207,138,1532,215,80,30,543,282,521,298
"75",96,"Solanum pseudoquina",1077423489,-26.1,-48.69,"gass84",24074192,211,75,48,2742,290,134,156,247,177,247,177,1847,273,81,39,748,263,748,263
"76",97,"Solanum pseudoquina",1077423498,-26.349722,-48.563333,"cdround,gass84",24126035,211,76,48,2737,288,132,156,247,177,247,177,1811,268,80,38,721,264,721,264
"77",98,"Solanum pseudoquina",1077423503,-27.902222,-48.584722,"cdround,gass84",24445714,199,66,44,2847,277,127,150,236,166,236,163,1424,201,73,33,532,233,532,238
"78",99,"Solanum pseudoquina",1086913174,-24.066111,-49.053333,"gass84",23650823,190,114,58,2697,280,86,194,221,155,221,152,1279,182,49,42,514,176,514,197
"79",100,"Solanum pseudoquina",1570758435,-29.335833,-49.727222,"cdround,gass84",24748087,188,71,45,2803,268,113,155,195,153,223,153,1404,137,88,12,386,303,374,303
"80",101,"Solanum pseudoquina",1077423452,-27.628333,-51.120556,"cdround,gass84,iddatunl",24393814,169,110,54,3132,270,68,202,153,168,208,129,1701,171,113,12,474,385,444,399
"81",102,"Solanum pseudoquina",1438029469,-27.63,-50.94,"gass84",24393818,166,110,54,3109,266,65,201,149,166,205,126,1677,167,116,11,466,381,440,394
"82",103,"Solanum pseudoquina",1427601041,-22.943611,-43.100833,"cdround,gass84",23417686,232,78,56,1991,302,163,139,256,208,259,208,1261,151,54,35,443,167,441,167
"83",104,"Solanum pseudoquina",1077473009,-24.208194,-52.318944,"gass84",23676665,197,114,60,2711,287,99,188,229,162,229,161,1571,196,80,27,531,286,531,324
"84",105,"Solanum pseudoquina",1077473047,-24.105,-52.325139,"gass84",23659385,201,113,59,2781,290,100,190,233,165,233,163,1553,194,79,27,527,279,527,318
"85",106,"Solanum pseudoquina",1077423527,-26.818056,-51.4825,"cdround,gass84",24221005,146,121,58,2993,245,39,206,131,168,183,107,1869,191,127,12,514,434,476,438
"86",107,"Solanum pseudoquina",1077473002,-24.237111,-52.4025,"gass84",23685303,196,116,61,2688,286,98,188,228,171,228,160,1604,197,82,27,539,293,539,337
"87",108,"Solanum pseudoquina",1123822272,-20.519444,-41.075,"gass84",22916615,181,109,64,1750,263,93,170,196,160,201,157,1365,216,36,54,618,131,460,150
"88",110,"Solanum pseudoquina",1090605229,-29.369444,-49.849722,"cdround,gass84",24748084,186,73,47,2797,265,110,155,189,152,222,151,1451,141,94,11,392,320,388,347
"89",111,"Solanum pseudoquina",1086961790,-23.938667,-51.1455,"gass84",23624853,173,127,64,2524,265,68,197,202,140,202,138,1554,199,73,27,531,281,531,313
"90",112,"Solanum pseudoquina",1802961093,-29.8675,-51.436111,"gass84",24851726,195,94,48,3360,297,104,193,233,162,233,151,1395,131,100,8,373,323,373,334
"91",113,"Solanum pseudoquina",1087646568,-23.772778,-46.293056,"gass84",23590409,166,90,56,2324,240,81,159,194,136,196,136,2849,351,118,37,1027,371,1005,371
"92",114,"Solanum pseudoquina",1077423478,-26.999722,-48.780278,"cdround,gass84",24255630,200,94,50,2992,289,104,185,238,162,238,162,1609,208,81,28,566,274,566,274
"93",115,"Solanum pseudoquina",1234550985,-23.896389,-51.167639,"gass84",23616212,173,127,64,2499,264,68,196,202,140,202,138,1558,199,72,27,533,278,533,312
"94",116,"Solanum pseudoquina",1077423502,-28.62,-49.59,"gass84",24592570,177,105,54,2885,274,81,193,214,143,214,141,1484,173,93,20,476,287,476,313
"95",117,"Solanum pseudoquina",1077423439,-25.768611,-49.722778,"cdround,gass84",24005047,166,115,56,2999,263,61,202,203,128,203,127,1316,159,69,25,439,258,439,263
"96",118,"Solanum pseudoquina",1423902607,-32.005833,-52.113056,"cdround,gass84,rdatm",25300990,183,76,40,3787,279,93,186,154,217,233,136,1212,127,63,18,354,227,305,341
"97",120,"Solanum pseudoquina",1087646779,-23.784883,-46.832689,"gass84",23590397,176,95,58,2266,252,89,163,203,146,204,146,1748,253,56,47,714,187,692,187
"98",122,"Solanum pseudoquina",1090659306,-26.312639,-48.644194,"gass84",24117393,211,75,48,2725,288,132,156,247,177,247,177,1800,268,79,38,719,262,719,262
"99",123,"Solanum pseudoquina",1077423485,-26.369722,-48.68,"cdround,gass84",24126032,212,77,48,2764,290,131,159,248,177,248,177,1763,260,78,37,696,262,696,262
"100",124,"Solanum pseudoquina",1077423516,-26.278056,-49.228333,"cdround,gass84",24108739,155,102,54,2862,247,60,187,190,119,191,119,1581,194,89,24,527,302,524,309
"101",126,"Solanum pseudoquina",1424274691,-22.448889,-42.984722,"cdround,gass84,rdatm",23314009,179,98,57,2177,260,90,170,205,151,207,151,1728,302,41,61,794,139,705,139
"102",127,"Solanum pseudoquina",1424256900,-18.776944,-40.443889,"cdround,gass84",22553750,236,103,68,1510,310,160,150,247,215,255,215,1147,181,34,55,519,120,369,120
"103",128,"Solanum pseudoquina",1086914957,-23.541667,-45.058333,"gass84",23547239,226,91,54,2277,302,136,166,252,196,255,196,2384,309,86,43,918,273,900,273
"104",129,"Solanum pseudoquina",1089092390,-23.11,-46.52,"gass84",23452164,183,107,61,2231,260,87,173,208,152,209,152,1372,239,30,62,645,111,602,111
"105",130,"Solanum pseudoquina",1077423463,-27.359167,-50.580833,"cdround,gass84",24333347,150,111,55,3010,248,48,200,132,152,187,111,1664,165,107,12,459,379,442,390
"106",131,"Solanum pseudoquina",1658213691,-24.937222,-53.420556,"gass84,iddatunl",23832158,180,131,61,2900,283,71,212,215,153,215,141,1827,212,92,22,551,363,551,405
"107",132,"Solanum pseudoquina",1086909231,-23.975556,-47.090278,"gass84",23633590,176,94,56,2373,253,88,165,204,145,206,145,1945,293,70,46,787,223,775,223
"108",133,"Solanum pseudoquina",1265932559,-23.230111,-46.918778,"gass84",23478074,171,108,61,2281,249,74,175,197,139,197,139,1368,233,31,64,657,108,604,108
"109",134,"Solanum pseudoquina",1248891148,-20.386278,-41.072583,"gass84",22890695,185,111,64,1748,268,96,172,200,164,205,161,1352,217,34,56,620,126,458,144
"110",135,"Solanum pseudoquina",1077423487,-28.260556,-49.861667,"cdround,gass84",24523444,137,96,55,2589,230,56,174,132,110,167,104,1696,172,109,15,483,342,474,366
"111",137,"Solanum pseudoquina",1077423465,-26.731667,-50.131944,"cdround,gass84",24203757,172,116,55,3175,275,66,209,211,133,211,131,1488,165,86,17,447,307,447,321
"112",138,"Solanum pseudoquina",1077472139,-27.185472,-48.546222,"gass84",24298835,190,85,49,2830,274,103,171,226,153,226,153,1645,213,86,30,596,274,596,274
"113",139,"Solanum pseudoquina",1077423483,-26.944444,-49.038889,"cdround,gass84",24246984,200,92,50,2984,290,108,182,237,165,237,161,1584,195,80,25,536,284,536,291
"114",141,"Solanum pseudoquina",1090881173,-21.0989,-41.0467,"gass84,iddatunl",23037575,235,93,61,1781,309,158,151,250,212,258,212,1016,174,30,53,447,98,294,98
"115",142,"Solanum pseudoquina",1077423505,-27.09,-51.435,"gass84",24281486,175,118,55,3229,277,66,211,159,174,214,133,1825,205,114,18,537,407,482,418
"116",143,"Solanum pseudoquina",1089089825,-24.542,-47.5445,"gass84,iddatunl",23754539,216,89,51,2668,299,127,172,250,182,250,182,1753,244,76,39,696,247,696,247
"117",144,"Solanum pseudoquina",1055926877,-26.767778,-54.248611,"gass84",24212299,187,131,57,3403,300,72,228,157,154,228,142,1775,177,116,12,474,376,464,442
"118",145,"Solanum pseudoquina",1089103649,-23.1931,-45.0405,"gass84,iddatunl",23469480,153,111,60,2211,231,49,182,178,122,180,122,1691,269,34,63,795,132,744,132
"119",147,"Solanum pseudoquina",1090878344,-18.716111,-39.858889,"gass84",22545124,241,93,64,1542,315,170,145,253,221,261,221,1239,172,51,40,486,173,358,173
"120",148,"Solanum pseudoquina",1086958526,-23.4,-51.366667,"gass84",23512528,200,124,65,2432,288,98,190,227,169,227,165,1492,199,53,36,551,203,508,258
"121",149,"Solanum pseudoquina",1086908592,-23.457222,-46.774722,"gass84",23521278,182,102,61,2184,260,93,167,207,153,208,153,1364,232,34,61,642,120,598,120
"122",150,"Solanum pseudoquina",1424217148,-22.588889,-43.484167,"cdround,gass84,iddatunl",23348557,183,100,59,2045,262,95,167,208,156,209,156,1729,278,42,58,776,144,708,144
"123",151,"Solanum pseudoquina",1087653925,-26.150278,-49.224167,"gass84",24082819,161,102,54,2910,252,64,188,196,124,196,123,1533,188,85,25,514,291,514,298
"124",153,"Solanum pseudoquina",1802943799,-29.611333,-50.9965,"gass84",24799897,183,93,50,3155,280,95,185,168,179,222,144,1633,160,115,9,441,386,421,400
"125",155,"Solanum pseudoquina",1077423464,-26.381389,-50.580278,"cdround,gass84",24134627,161,124,56,3233,265,47,218,200,119,200,119,1547,163,92,16,453,329,453,329
