"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Schefflera angustissima",1638342745,-24.855833,-48.688056,"gass84",23814992,171,94,52,2943,256,76,180,206,133,206,132,1496,205,69,31,538,245,538,271
"2",2,"Schefflera angustissima",1324593125,-24.657222,-48.991111,"gass84",23771785,207,109,54,3252,299,98,201,245,164,245,163,1302,171,58,36,492,212,492,214
"3",3,"Schefflera angustissima",1576193877,-22.569444,-43.491667,"gass84",23339917,189,100,59,2049,269,102,167,214,163,216,163,1689,272,40,59,761,137,695,137
"4",4,"Schefflera angustissima",1585202350,-25.1603,-48.293,"gass84",23875481,197,84,48,3051,282,108,174,233,157,234,157,2048,291,73,41,826,278,767,278
"5",6,"Schefflera angustissima",1563170117,-26.880556,-49.405,"cdround,gass84",24238335,182,100,53,2946,278,92,186,218,145,218,145,1575,180,90,22,507,296,504,318
"6",7,"Schefflera angustissima",1423937644,-22.347222,-42.757222,"cdround,gass84,rdatm",23296734,157,98,59,1983,237,73,164,180,132,183,131,1666,286,39,61,760,130,674,152
"7",8,"Schefflera angustissima",1077395274,-28.8,-49.86,"gass84",24635764,187,99,52,2935,280,92,188,224,151,224,149,1425,158,90,17,432,289,432,314
"8",9,"Schefflera angustissima",1077395265,-27.180278,-49.320556,"cdround,gass84",24298817,177,97,53,2924,271,88,183,213,141,213,140,1612,192,92,23,525,297,525,322
"9",10,"Schefflera angustissima",1455392973,-21.679444,-43.878056,"gass84,iddatunl",23158467,166,108,65,1810,243,77,166,186,142,187,141,1682,308,22,73,844,77,741,94
"10",11,"Schefflera angustissima",1269536313,-22.26503,-42.6197,"gass84,iddatunl",23279458,172,101,59,2087,255,85,170,195,146,198,144,1504,269,31,65,704,105,617,128
"11",12,"Schefflera angustissima",1423898307,-25.074722,-47.925556,"cdround,gass84,rdatm",23858210,227,86,50,2871,311,139,172,262,189,262,189,2469,375,84,45,1025,310,1025,310
"12",13,"Schefflera angustissima",1077395289,-26.910278,-49.429167,"cdround,gass84",24238334,169,102,54,2924,264,76,188,205,133,205,132,1575,184,91,21,503,301,503,323
"13",14,"Schefflera angustissima",1077395264,-27.106667,-49.193611,"cdround,gass84",24281540,166,95,52,2863,259,78,181,202,131,202,130,1653,200,94,23,547,305,547,327
"14",15,"Schefflera angustissima",1077395273,-27.268611,-49.051944,"cdround,gass84",24316103,171,91,51,2907,261,84,177,207,136,207,134,1670,208,93,25,566,300,566,322
"15",16,"Schefflera angustissima",1135944196,-24.110555,-47.204722,"gass84",23659508,207,90,55,2473,283,120,163,238,175,238,175,1867,275,62,47,755,201,755,201
"16",17,"Schefflera angustissima",1424492418,-22.35,-42.55,"gass84,iddatunl",23296739,159,98,60,1985,239,76,163,181,134,184,132,1582,270,37,61,715,124,632,148
"17",18,"Schefflera angustissima",1094717360,-28.136944,-49.421389,"cdround,gass84",24497534,156,96,53,2731,249,70,179,189,122,189,122,1620,189,102,20,512,315,512,315
"18",19,"Schefflera angustissima",1213675978,-26.007633,-48.882386,"gass84",24056907,183,87,50,2886,268,95,173,219,146,219,146,1749,235,85,33,659,280,659,280
"19",20,"Schefflera angustissima",1077475904,-24.796278,-47.845417,"gass84",23806372,213,89,50,2851,298,123,175,249,176,249,176,1920,282,63,44,800,243,800,243
"20",21,"Schefflera angustissima",1086915424,-24.304722,-48.581944,"gass84",23702675,176,104,54,2962,266,75,191,211,138,211,137,1388,201,50,43,555,187,555,208
"21",24,"Schefflera angustissima",1424446022,-22.771667,-43.000278,"cdround,gass84,rdatm",23383128,232,86,55,2192,309,154,155,259,205,261,205,1286,171,46,44,490,139,485,139
"22",25,"Schefflera angustissima",1089098918,-23.19492,-45.5643,"gass84,iddatunl",23469467,176,105,60,2226,252,78,174,202,145,203,145,1395,244,24,66,667,102,645,102
"23",26,"Schefflera angustissima",1089103821,-23.3555,-45.3201,"gass84,iddatunl",23504033,167,104,59,2217,244,69,175,193,137,195,137,1670,269,39,59,765,146,733,146
"24",27,"Schefflera angustissima",1086913679,-22.802222,-44.376111,"gass84",23391735,153,117,62,2145,233,45,188,177,123,178,123,1700,286,30,67,825,111,751,111
"25",28,"Schefflera angustissima",1077395251,-26.7275,-49.585278,"cdround,gass84",24203770,165,107,55,2959,262,68,194,201,128,201,127,1520,178,89,20,480,299,478,318
"26",29,"Schefflera angustissima",1077395254,-27.09,-49.59,"gass84",24281530,173,103,53,2994,271,79,192,210,136,210,135,1554,179,90,20,486,299,485,324
"27",30,"Schefflera angustissima",1077379660,-27.022222,-49.129722,"cdround,gass84",24264261,180,94,51,2911,273,92,181,216,145,216,143,1641,194,92,24,544,299,544,318
"28",32,"Schefflera angustissima",1077395271,-27.09,-49.230833,"cdround,gass84",24281539,174,96,52,2900,267,85,182,210,138,210,137,1635,195,93,23,537,301,537,324
"29",33,"Schefflera angustissima",1089103686,-23.3766,-45.3022,"gass84,iddatunl",23512673,173,103,59,2223,249,76,173,199,143,200,143,1666,267,41,59,759,149,730,149
"30",34,"Schefflera angustissima",1077395259,-26.55,-49.32,"gass84",24169217,165,102,54,2908,259,71,188,201,129,201,128,1565,187,89,23,515,297,515,312
"31",35,"Schefflera angustissima",1077395269,-27.45,-48.87,"gass84",24350668,168,84,49,2851,253,84,169,203,133,203,131,1699,222,92,27,597,297,597,316
"32",36,"Schefflera angustissima",1077395253,-26.55,-49.41,"gass84",24169215,166,104,54,2913,261,71,190,202,130,202,129,1532,182,88,22,499,294,499,310
"33",37,"Schefflera angustissima",1829094546,-28.260278,-49.499444,"cdround,gass84",24523453,180,104,53,2948,277,83,194,217,144,217,142,1506,185,87,24,504,276,504,302
"34",38,"Schefflera angustissima",1077395275,-27.9,-49.23,"gass84",24445699,169,92,51,2896,260,81,179,205,134,205,132,1603,204,91,25,542,290,542,320
"35",39,"Schefflera angustissima",1077395297,-27.629167,-49.410833,"cdround,gass84",24393855,171,96,52,2942,265,81,184,207,135,207,133,1589,196,91,23,522,292,522,322
"36",41,"Schefflera angustissima",1077395272,-27.1825,-50.217778,"cdround,gass84",24298795,170,111,54,3150,271,67,204,208,131,208,129,1544,167,89,16,444,320,444,342
"37",42,"Schefflera angustissima",1090576648,-23.37365,-45.081643,"gass84",23504039,182,105,59,2212,261,84,177,208,152,210,152,1969,290,56,54,857,188,820,188
"38",44,"Schefflera angustissima",1086914887,-23.541667,-45.058333,"gass84",23547239,226,91,54,2277,302,136,166,252,196,255,196,2384,309,86,43,918,273,900,273
"39",45,"Schefflera angustissima",1424421440,-20.137778,-43.459167,"cdround,gass84,rdatm",22838797,175,113,64,1894,253,79,174,192,149,196,148,1570,326,15,81,840,53,665,63
"40",46,"Schefflera angustissima",1089103511,-23.1931,-45.0405,"gass84,iddatunl",23469480,153,111,60,2211,231,49,182,178,122,180,122,1691,269,34,63,795,132,744,132
"41",48,"Schefflera angustissima",1265912996,-21.716667,-43.883333,"gass84,iddatunl",23167107,180,108,64,1899,258,90,168,202,155,203,155,1583,293,18,75,802,65,706,83
"42",50,"Schefflera angustissima",1424221432,-22.456389,-42.999167,"cdround,gass84",23314009,179,98,57,2177,260,90,170,205,151,207,151,1728,302,41,61,794,139,705,139
"43",51,"Schefflera angustissima",1086958645,-23.407639,-51.367528,"gass84",23512528,200,124,65,2432,288,98,190,227,169,227,165,1492,199,53,36,551,203,508,258
"44",52,"Schefflera angustissima",1086907739,-23.456111,-46.774444,"gass84",23521278,182,102,61,2184,260,93,167,207,153,208,153,1364,232,34,61,642,120,598,120
"45",53,"Schefflera angustissima",1090575987,-23.38113,-45.07924,"gass84",23512679,219,96,56,2253,298,128,170,246,189,248,189,2582,346,86,45,1018,287,981,287
"46",54,"Schefflera angustissima",1265912914,-23.805667,-46.058333,"gass84",23599055,225,73,51,2320,292,150,142,256,196,256,196,2815,362,105,39,1045,336,1045,336
"47",55,"Schefflera angustissima",1090577168,-23.367009,-45.083511,"gass84",23504038,174,106,59,2214,253,76,177,200,144,202,144,1860,280,49,56,825,171,789,171
"48",57,"Schefflera angustissima",1077395285,-27.007778,-49.111944,"cdround,gass84,iddatunl",24264262,189,93,51,2918,282,101,181,225,154,225,152,1638,195,91,24,542,296,542,312
"49",58,"Schefflera angustissima",1089090003,-24.5409,-47.5505,"gass84",23745899,217,90,52,2662,299,127,172,251,183,251,183,1733,245,73,40,693,237,693,237
"50",59,"Schefflera angustissima",1090659288,-23.152806,-44.82175,"gass84",23460845,146,113,61,2183,225,41,184,172,116,173,116,1746,276,36,63,819,135,759,135
"51",60,"Schefflera angustissima",1090659284,-23.236694,-45.020944,"gass84",23478120,156,111,60,2218,235,53,182,182,126,183,126,1675,264,35,62,781,134,734,134
"52",61,"Schefflera angustissima",1086955515,-23.383333,-51.233333,"gass84",23512531,210,120,62,2512,298,107,191,237,179,237,174,1488,205,53,38,572,198,506,245
"53",65,"Schefflera angustissima",1086733766,-26.418333,-49.640556,"gass84",24143289,161,112,56,2974,259,60,199,198,124,198,123,1450,174,85,21,464,290,460,302
"54",67,"Schefflera angustissima",1077469880,-25.497778,-48.981111,"gass84,iddatunl",23944585,163,95,54,2750,248,73,175,196,128,196,127,1805,236,90,31,639,289,638,313
"55",68,"Schefflera angustissima",1265912848,-21.15,-43.866667,"gass84,iddatunl",23046148,192,112,65,1901,272,101,171,209,168,214,166,1470,282,18,77,757,59,621,75
"56",69,"Schefflera angustissima",1424078481,-22.458611,-43.008333,"cdround,gass84",23322648,168,98,59,2027,247,82,165,193,142,195,142,1785,299,45,59,802,150,721,150
"57",71,"Schefflera angustissima",1424079034,-22.448055,-43.006667,"cdround,gass84",23314008,149,97,60,1919,226,65,161,172,124,174,124,1795,299,44,59,809,146,726,166
"58",72,"Schefflera angustissima",1257555682,-15.391667,-39.565278,"cdround,gass84,iddatunl",21853931,215,79,65,1269,273,153,120,225,211,229,197,1105,137,65,23,353,217,293,244
"59",73,"Schefflera angustissima",1098231048,-19.9396102993179,-40.6002886399709,"cdrep",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
