"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Caryocar edule",1087707380,-12.690278,-38.958611,"gass84",21292345,237,75,64,1437,296,180,116,232,251,252,216,1300,177,69,34,478,232,234,406
"2",2,"Caryocar edule",1090878673,-18.5933,-39.7322,"gass84",22519207,240,81,61,1562,306,175,131,245,219,260,219,1329,184,59,38,501,203,357,203
"3",3,"Caryocar edule",1123826982,-16.5,-39.25,"gass84",22087219,241,78,66,1310,298,180,118,246,256,256,221,1441,144,82,15,413,313,313,340
"4",4,"Caryocar edule",1090520568,-16.333333,-39.133333,"gass84",22044021,239,76,66,1223,294,180,114,224,253,253,221,1483,164,81,20,450,288,288,404
"5",5,"Caryocar edule",1097969545,-13.08,-39.65,"gass84",21370089,216,69,63,1351,272,164,108,231,207,231,196,896,106,40,27,288,144,288,198
"6",7,"Caryocar edule",1424215910,-19.259444,-40.124444,"cdround,gass84,rdatm",22657438,241,93,63,1644,314,168,146,255,221,262,220,1202,186,36,51,533,138,364,141
"7",8,"Caryocar edule",1123822457,-20.044581,-40.592339,"gass84",22821586,216,99,63,1676,293,138,155,230,195,238,195,1253,203,39,52,564,140,387,151
"8",9,"Caryocar edule",1087631650,-17.613222,-41.963694,"gass84",22311793,210,121,67,1714,296,117,179,225,188,229,185,1066,210,15,78,579,50,389,59
"9",10,"Caryocar edule",1123802509,-19.9075,-40.553056,"gass84",22787027,200,100,64,1637,277,121,156,214,180,221,179,1320,207,41,51,589,149,416,157
"10",11,"Caryocar edule",1090869879,-20.310278,-40.658333,"gass84,iddatunl",22873425,213,97,62,1699,290,136,154,227,192,234,191,1250,199,41,50,552,144,379,159
"11",12,"Caryocar edule",1094173339,-14.706944,-39.189722,"gass84",21707060,243,64,62,964,293,191,102,252,241,255,229,1653,183,96,18,484,322,444,420
"12",13,"Caryocar edule",1077210218,-16.266667,-39.016667,"gass84,iddatunl",22035384,242,74,66,1217,296,184,112,227,254,256,224,1615,206,69,31,582,263,270,516
"13",14,"Caryocar edule",1123793163,-19.931389,-40.6075,"gass84",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
"14",15,"Caryocar edule",1098025955,-15.212674,-39.150416,"cdround",21819381,240,70,64,1082,292,183,109,245,232,252,224,1466,152,89,13,411,309,398,342
"15",16,"Caryocar edule",1077209791,-15.283333,-39.066667,"gass84,iddatunl",21828023,242,70,64,1083,294,185,109,247,234,255,227,1621,157,102,10,442,358,416,399
"16",17,"Caryocar edule",1123789990,-19.971389,-40.530278,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"17",19,"Caryocar edule",1123783329,-19.976944,-40.644167,"gass84",22804305,201,102,64,1655,279,121,158,215,181,222,179,1313,208,39,52,591,143,418,154
"18",21,"Caryocar edule",1096920321,-19.153356,-40.045192,"gass84",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"19",22,"Caryocar edule",1097000986,-19.3949002236543,-40.071853011446,"cdrep",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"20",23,"Caryocar edule",1424372478,-13.878611,-39.310556,"cdround,gass84,rdatm",21542897,228,64,64,1134,279,179,100,214,222,242,212,1756,176,107,16,503,343,449,475
"21",24,"Caryocar edule",1097932602,-15.2970177652254,-39.0751882637406,"cdrep",21836663,243,70,64,1106,295,186,109,248,234,255,227,1624,158,102,10,445,358,414,400
"22",25,"Caryocar edule",1144629028,-12.18306,-41.99722,"gass84",21188593,211,124,71,1170,294,121,173,218,193,221,193,620,120,2,84,339,14,273,14
"23",26,"Caryocar edule",1090471222,-14.735,-39.696111,"gass84",21715688,210,75,65,1201,266,152,114,219,205,224,193,1135,142,57,27,365,205,305,263
"24",27,"Caryocar edule",1097687640,-14.735,-39.8294,"gass84,rdativ",21715685,227,77,66,1239,284,168,116,233,222,241,209,1008,144,41,37,368,176,266,194
