"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Schefflera morototoni",1587298437,-26.957222,-49.087222,"cdround,gass84",24246982,197,93,51,2927,290,109,181,233,161,233,160,1604,194,86,24,532,291,532,304
"2",2,"Schefflera morototoni",1702659776,-25.153917,-53.845306,"gass84",23875348,187,131,60,3021,293,76,217,223,158,223,147,1868,229,97,23,557,376,557,402
"3",3,"Schefflera morototoni",1803913498,5.84075,-68.667778,"cdround",17446832,282,95,71,909,356,224,132,269,287,294,269,2396,398,18,67,1124,102,287,1124
"4",4,"Schefflera morototoni",1657212402,-11.0429,-37.1944,"gass84,iddatunl",20955428,255,65,69,1038,302,208,94,251,263,267,240,1367,252,45,61,645,141,236,466
"5",5,"Schefflera morototoni",1324593147,-15.6525,-57.2125,"gass84,txmatfuz",21905347,254,122,68,1502,329,152,177,265,236,267,230,1371,238,17,66,635,63,604,97
"6",6,"Schefflera morototoni",1253917179,11.028667,-85.525444,"cdround,rdatm",16375068,247,103,73,752,323,183,140,244,254,258,239,1977,376,7,78,1005,39,160,286
"7",7,"Schefflera morototoni",1253917790,10.927778,-85.494444,"cdround,rdatm",16392349,218,100,74,682,289,154,135,216,222,227,209,2696,419,36,60,1144,130,314,523
"8",8,"Schefflera morototoni",1703245156,4.160444,-71.383486,"cdround,gass84",17801007,266,92,71,927,342,214,128,256,273,278,254,2257,373,12,62,958,93,120,933
"9",9,"Schefflera morototoni",1324651305,2.346556,-74.900306,"cdround,gass84",18172443,245,110,88,357,309,184,125,243,247,249,239,1850,219,92,29,586,311,353,410
"10",10,"Schefflera morototoni",1316167405,-29.750394,-52.592858,"gass84",24834418,198,97,49,3314,303,107,196,234,159,234,155,1336,153,78,23,438,243,424,249
"11",11,"Schefflera morototoni",1226938781,-9.165913,-35.986656,"gass84",20558017,230,79,68,1337,291,176,115,216,238,243,210,1598,275,34,61,749,137,246,698
"12",12,"Schefflera morototoni",1427575040,5.999427,-71.530057,"cdround",17420844,265,99,77,763,337,210,127,255,270,275,255,2372,379,19,61,989,108,347,989
"13",14,"Schefflera morototoni",1135827197,-8.563056,-35.183056,"gass84,iddatunl",20437076,243,63,68,999,288,196,92,234,247,254,229,2066,310,47,56,910,170,425,601
"14",15,"Schefflera morototoni",1135827262,-8.554167,-35.144722,"gass84,iddatunl",20437077,244,62,68,981,288,197,91,236,248,255,230,2094,320,47,56,920,170,432,605
"15",16,"Schefflera morototoni",1061296096,3.3447,-76.6019,"iddatunl",17965042,207,111,90,298,271,148,123,203,207,211,203,2028,265,70,35,667,300,553,667
"16",17,"Schefflera morototoni",1087694765,-11.378056,-37.424278,"gass84",21024542,253,84,67,1388,317,193,124,249,263,268,233,1650,277,58,53,723,182,283,583
"17",18,"Schefflera morototoni",1089196744,-8.714236,-35.838967,"gass84",20471620,210,83,69,1309,274,155,119,195,218,224,191,1113,188,26,59,507,92,209,455
"18",19,"Schefflera morototoni",1143412242,-18.814722,-48.519444,"gass84",22562196,220,126,68,1757,298,114,184,234,196,234,192,1418,272,9,80,730,31,644,51
"19",20,"Schefflera morototoni",1087695597,-10.658056,-37.304444,"gass84",20869025,237,74,65,1393,294,181,113,224,248,252,217,1168,188,34,60,542,112,172,483
"20",21,"Schefflera morototoni",1077395282,-26.999444,-48.960278,"cdround,gass84",24255625,197,92,50,2986,287,104,183,234,162,234,158,1620,199,84,25,549,288,549,294
"21",22,"Schefflera morototoni",1087695930,-10.4823,-37.1011,"gass84,iddatunl",20834470,243,80,66,1497,304,183,121,228,254,259,221,1161,199,34,61,542,107,177,455
"22",23,"Schefflera morototoni",1213520399,-9.228003,-36.427672,"gass84",20575286,206,87,69,1435,273,147,126,188,216,219,184,1263,221,24,63,609,99,143,543
"23",24,"Schefflera morototoni",1423907358,2.548056,-60.786111,"cdround,gass84,iddatunl,rdatm",18129582,255,100,83,597,316,196,120,247,257,261,246,1682,320,31,78,917,104,151,856
"24",25,"Schefflera morototoni",1796228074,-9.250471,-36.404663,"",20583927,221,88,68,1489,290,161,129,204,231,235,199,1451,238,29,63,700,120,219,634
"25",26,"Schefflera morototoni",1077483893,-18.205556,-43.562222,"gass84",22432715,188,103,60,1714,275,106,169,202,169,206,163,1485,340,9,86,836,32,571,53
"26",27,"Schefflera morototoni",1420315254,-18.963889,-51.925278,"cdround,gass84",22596674,240,122,72,1423,315,146,169,251,223,252,218,1532,278,24,68,716,74,380,111
"27",28,"Schefflera morototoni",1707492535,6.379222,-71.904889,"cdround,gass84,iddatunl",17334435,238,104,85,536,305,183,122,232,241,245,230,3341,526,38,58,1405,193,559,1332
"28",29,"Schefflera morototoni",1090580770,-22.87025,-47.07717,"gass84",23400311,194,116,63,2374,273,90,183,219,161,219,161,1317,228,28,65,637,102,578,102
"29",30,"Schefflera morototoni",1087690682,-10.534833,-37.052722,"gass84,iddatunl",20843111,244,78,66,1461,304,186,118,229,255,260,223,1257,221,36,62,588,112,188,488
"30",32,"Schefflera morototoni",1424480437,-20.219167,-46.481667,"cdround,gass84",22856005,176,115,68,1678,247,78,169,190,158,192,151,1629,306,17,75,822,55,684,85
"31",34,"Schefflera morototoni",1438022277,-10.530278,-37.558333,"cdround,gass84",20843099,237,81,66,1527,298,176,122,222,245,253,215,732,119,25,53,319,83,129,269
"32",35,"Schefflera morototoni",1707492713,6.198889,-69.088528,"cdround,gass84,iddatunl",17377702,276,96,69,886,355,216,139,264,280,288,264,2310,385,12,70,1099,77,249,1099
"33",36,"Schefflera morototoni",1088034805,-24.31173,-52.26549,"gass84",23702586,197,117,61,2634,286,97,189,228,162,228,162,1536,194,75,29,532,272,532,306
"34",37,"Schefflera morototoni",1087509125,-27,-51.733333,"gass84",24264199,165,121,57,3100,267,56,211,151,186,203,125,1915,205,125,15,552,437,487,447
"35",38,"Schefflera morototoni",1257989951,-10.426667,-75.436667,"cdround,gass84",20824910,148,148,80,768,230,46,184,150,136,156,136,1017,154,21,56,441,76,318,76
"36",40,"Schefflera morototoni",1090668636,-9.336389,-56.7725,"gass84",20600718,256,131,67,539,353,159,194,253,251,262,250,2261,378,11,69,1020,47,321,116
"37",41,"Schefflera morototoni",1211531645,22.796667,-83.352219,"cdround,elnn,gass84",13930000,243,100,62,2141,319,159,160,267,217,267,213,1509,216,59,46,571,196,545,198
"38",42,"Schefflera morototoni",1095271154,-0.795472,-61.557,"gass84",18829403,271,94,87,334,326,219,107,266,274,275,266,2150,296,125,33,812,386,387,812
