"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Ramisia brasiliensis",1423914052,-21.074167,-42.024722,"cdround,gass84,iddatunl,rdatm",23028912,221,122,62,2145,312,118,194,239,191,247,191,1226,238,16,71,615,62,478,62
"2",2,"Ramisia brasiliensis",1423908113,-18.643889,-40.582778,"cdround,gass84",22527827,238,105,68,1475,313,160,153,249,218,257,218,1114,180,31,57,513,109,362,109
"3",4,"Ramisia brasiliensis",1090863385,-17.791181,-41.107169,"gass84,iddatunl",22346374,231,113,68,1589,312,147,165,244,209,250,209,1056,180,26,61,500,93,341,93
"4",5,"Ramisia brasiliensis",1424488291,-18.32,-41.186667,"cdround,gass84",22458692,233,113,66,1547,317,148,169,246,213,252,212,1115,194,25,67,556,81,386,91
"5",6,"Ramisia brasiliensis",1424488310,-21.01,-41.313056,"cdround,gass84,rdatm",23020289,217,108,63,1854,300,131,169,233,194,241,193,1158,199,30,58,534,94,384,117
"6",7,"Ramisia brasiliensis",1090879547,-20.6036,-41.1847,"gass84,iddatunl",22933892,235,110,63,1862,321,148,173,252,213,258,211,1124,191,26,59,530,96,364,114
"7",8,"Ramisia brasiliensis",1090874395,-20.7636,-41.5331,"gass84",22968444,226,117,64,1933,315,133,182,243,202,249,200,1148,206,23,64,558,77,405,97
"8",9,"Ramisia brasiliensis",1424271655,-18.777222,-40.444167,"cdround,gass84",22553750,236,103,68,1510,310,160,150,247,215,255,215,1147,181,34,55,519,120,369,120
"9",15,"Ramisia brasiliensis",1424254599,-21.116667,-41.716667,"cdround,gass84",23037559,229,113,63,2001,316,137,179,246,203,253,202,1147,223,19,68,559,66,418,86
"10",17,"Ramisia brasiliensis",1424299549,-18.955833,-40.801389,"cdround,gass84",22588301,229,109,67,1527,308,146,162,241,209,248,208,1185,195,28,62,573,98,406,105
"11",18,"Ramisia brasiliensis",1424299610,-18.970278,-40.734722,"cdround,gass84,rdatm",22596943,239,108,68,1507,316,159,157,251,219,259,219,1147,190,27,62,555,95,389,95
"12",19,"Ramisia brasiliensis",1096929946,-20.709273,-41.294926,"gass84",22959809,239,111,63,1916,326,152,174,256,216,263,214,1093,189,24,60,519,86,359,104
"13",20,"Ramisia brasiliensis",1090886098,-18.535993,-40.560034,"gass84,iddatunl",22501907,238,105,69,1478,313,161,152,250,218,256,218,1096,178,32,56,500,111,353,111
"14",21,"Ramisia brasiliensis",1424488289,-18.9,-40.933333,"cdround,gass84",22579658,217,111,67,1558,298,133,165,230,198,236,196,1220,201,29,62,591,100,424,108
"15",22,"Ramisia brasiliensis",1097886521,-14.6408,-39.7131,"gass84,iddatunl",21698407,228,74,65,1189,283,170,113,237,223,241,211,1115,141,52,29,377,204,306,224
