"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Casearia resinifera",1424783838,-2.59506,-72.88406,"gass84",19200651,263,94,85,448,317,207,110,263,262,267,256,2941,310,212,13,888,646,696,669
"2",2,"Casearia resinifera",1262188283,-6.265,-73.91,"gass84,iddatunl",19960947,265,105,80,504,328,198,130,266,258,269,258,2301,263,96,27,732,349,571,424
"3",3,"Casearia resinifera",1423908735,-8.810556,-64.095278,"cdround,gass84,rdatm",20488222,260,103,72,648,328,186,142,259,258,268,252,2066,297,21,59,884,102,322,343
"4",4,"Casearia resinifera",1042688293,-6.6656,-62.98,"gass84,gdativ,iddatunl",20038969,263,98,75,390,330,200,130,260,262,269,260,2405,328,40,52,972,168,344,972
"5",5,"Casearia resinifera",1042688406,-6.49963,-64.56,"gass84,gdativ,iddatunl",20004371,264,98,78,320,327,202,125,262,261,268,259,2633,341,52,47,1001,215,598,336
"6",6,"Casearia resinifera",1424301118,-22.515833,-42.347778,"cdround,gass84",23331304,231,88,59,1952,304,155,149,246,205,256,205,1156,180,33,49,471,110,419,110
"7",7,"Casearia resinifera",1424300509,-22.515833,-42.375278,"cdround,gass84",23331303,232,88,58,1980,305,155,150,247,206,258,206,1163,181,33,50,474,109,425,109
"8",8,"Casearia resinifera",1424224547,-8.286111,-67.6125,"cdround,gass84,rdatm",20375818,254,113,80,530,320,179,141,257,247,259,246,2147,321,31,56,915,131,500,227
"9",9,"Casearia resinifera",1424786638,-5.556389,-73.606111,"cdround,gass84,iddatunl",19814074,267,103,82,441,328,203,125,268,261,270,260,2420,251,117,22,723,413,595,494
"10",10,"Casearia resinifera",1424298981,-22.45,-42.033333,"cdround,gass84,rdatm",23314032,229,85,59,1882,298,154,144,244,205,254,205,1119,175,38,45,452,119,368,119
