"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Myrsine hermogenesii",1837800775,-21.877778,-41.919722,"cdround,gass84",23201714,190,104,61,2087,269,99,170,207,162,217,162,1410,235,31,58,637,113,527,113
"2",2,"Myrsine hermogenesii",1423923572,-22.436389,-42.505,"cdround,gass84",23314020,170,98,59,2031,251,87,164,194,145,196,144,1509,259,35,61,683,119,604,143
"3",3,"Myrsine hermogenesii",1423929559,-22.404444,-42.428889,"cdround,gass84,rdatm",23305382,174,98,58,2048,256,89,167,192,149,200,147,1453,251,32,62,662,110,584,135
"4",4,"Myrsine hermogenesii",1563894555,-22.539167,-43.421667,"cdround,gass84,rdatm",23331278,186,98,59,2051,266,100,166,211,160,213,160,1723,279,41,59,776,140,708,140
"5",5,"Myrsine hermogenesii",1676475227,-26.0052,-49.7566,"gass84",24056886,168,119,57,3039,268,61,207,206,130,206,129,1294,158,72,24,428,257,428,260
"6",6,"Myrsine hermogenesii",1086605311,-25.8172,-49.0667,"gass84",24013703,166,96,53,2869,253,72,181,200,129,201,128,1548,199,80,30,548,268,548,275
"7",7,"Myrsine hermogenesii",1086605629,-25.3276,-49.5084,"gass84",23910012,172,108,57,2738,262,75,187,205,138,205,135,1575,212,78,29,557,282,557,303
"8",8,"Myrsine hermogenesii",1135946020,-24.02,-47.31,"gass84",23642225,186,95,56,2460,265,96,169,215,154,217,154,1822,277,66,47,746,205,728,205
"9",9,"Myrsine hermogenesii",1252589782,-25.881944,-48.943056,"gass84",24030986,174,90,51,2899,260,84,176,210,137,210,137,1736,226,86,32,643,281,621,281
"10",10,"Myrsine hermogenesii",1090519769,-14.705833,-39.603333,"gass84",21707050,210,73,65,1162,265,153,112,219,205,223,193,1222,143,67,23,374,228,328,295
"11",11,"Myrsine hermogenesii",1095359544,-29.4475,-49.920833,"gass84",24765362,186,72,46,2840,264,110,154,187,152,223,150,1478,144,99,10,396,334,390,359
"12",12,"Myrsine hermogenesii",1424421449,-16.362778,-39.020278,"cdround,gass84,rdatm",22052664,243,74,65,1234,297,184,113,227,257,257,225,1628,197,76,26,548,283,283,484
"13",13,"Myrsine hermogenesii",1797259520,-15.1742,-39.3394,"gass84",21810736,218,73,64,1169,273,159,114,227,215,232,201,1240,143,77,18,371,243,342,297
"14",15,"Myrsine hermogenesii",1424303103,-28.526389,-49.413056,"cdround,gass84",24575295,181,107,54,2954,279,83,196,219,147,219,144,1481,180,86,24,500,273,500,293
"15",16,"Myrsine hermogenesii",1095182390,-28.71,-49.77,"gass84",24618486,182,102,53,2930,278,86,192,220,147,220,145,1450,164,92,18,450,289,450,314
"16",17,"Myrsine hermogenesii",1090516263,-15.395833,-39.566111,"gass84",21853931,215,79,65,1269,273,153,120,225,211,229,197,1105,137,65,23,353,217,293,244
"17",18,"Myrsine hermogenesii",1095182392,-26.55,-49.05,"gass84",24169223,194,91,51,2859,284,107,177,230,161,230,158,1611,208,82,27,566,285,566,289
"18",19,"Myrsine hermogenesii",1077382288,-28.979444,-49.859167,"cdround,gass84",24670324,183,92,51,2862,273,94,179,220,149,220,147,1451,154,93,14,423,303,423,329
"19",20,"Myrsine hermogenesii",1090576711,-23.373676,-45.082132,"gass84",23504039,182,105,59,2212,261,84,177,208,152,210,152,1969,290,56,54,857,188,820,188
"20",22,"Myrsine hermogenesii",1089103600,-23.1932,-45.0404,"gass84,iddatunl",23469480,153,111,60,2211,231,49,182,178,122,180,122,1691,269,34,63,795,132,744,132
