"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Banara brasiliensis",1090880240,-11.649167,-37.542222,"gass84,iddatunl",21076379,249,88,68,1442,316,188,128,246,260,265,229,1533,255,58,50,660,184,276,518
"2",2,"Banara brasiliensis",1095638292,-11.677778,-37.546944,"gass84,iddatunl",21085019,250,87,67,1445,316,188,128,246,261,266,230,1529,254,58,50,658,185,277,513
"3",3,"Banara brasiliensis",1077225201,-13.716667,-39.133333,"gass84,iddatunl",21508341,243,64,64,1137,294,194,100,247,235,256,227,2092,212,115,17,602,399,535,548
"4",4,"Banara brasiliensis",1424216191,-22.766111,-41.908333,"cdround,gass84",23383155,229,68,56,1735,289,168,121,241,207,252,207,915,123,39,33,327,124,258,124
"5",5,"Banara brasiliensis",1570748929,-14.48,-39.270833,"gass84,txmatfuz",21663858,234,65,65,1032,284,184,100,244,231,247,220,1601,175,93,19,459,304,427,414
"6",6,"Banara brasiliensis",1077220485,-12.182778,-38.4225,"gass84",21188678,233,84,65,1511,298,170,128,227,248,249,211,1474,234,69,41,585,235,273,461
"7",7,"Banara brasiliensis",1094806466,-12.166667,-38.4,"gass84",21188679,235,82,65,1544,299,173,126,229,250,251,213,1514,247,70,43,611,232,277,478
"8",8,"Banara brasiliensis",1123798828,-19.9075,-40.553056,"gass84",22787027,200,100,64,1637,277,121,156,214,180,221,179,1320,207,41,51,589,149,416,157
"9",9,"Banara brasiliensis",1077214358,-12.683333,-38.316667,"gass84,iddatunl",21292361,248,77,67,1207,307,193,114,241,260,262,231,1715,273,72,44,695,271,320,505
"10",10,"Banara brasiliensis",1077560755,-8.012778,-34.950278,"gass84",20324762,256,67,70,967,302,207,95,245,260,266,241,1775,285,31,65,832,120,360,710
"11",11,"Banara brasiliensis",1090580359,-8.0022,-35.0183,"gass84",20324760,251,70,70,1046,300,200,100,240,255,262,235,1570,258,29,62,735,115,321,638
