"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Eugenia selloi",1837394376,-23.1935,-44.25,"gass84",23469499,216,104,59,2217,299,123,176,242,187,245,187,1503,231,42,53,650,140,599,140
"2",2,"Eugenia selloi",1440665606,-22.971944,-43.273611,"cdround,gass84",23426322,212,89,57,2047,288,134,154,237,187,240,187,1529,206,56,41,586,183,557,183
"3",3,"Eugenia selloi",1213523894,-26.368056,-49.139722,"cdround,gass84",24126021,187,94,51,2902,277,96,181,223,152,223,149,1588,203,82,28,558,283,558,286
"4",4,"Eugenia selloi",1829094852,-23.435889,-46.705389,"gass84,iddatunl",23521280,175,102,61,2195,253,86,167,201,146,202,146,1412,237,35,60,660,123,612,123
"5",5,"Eugenia selloi",1424485716,-13.9,-39.45,"gass84",21542894,220,65,63,1177,272,170,102,205,214,234,203,1592,162,99,15,454,317,403,437
"6",6,"Eugenia selloi",1087706442,-13.916111,-39.465833,"gass84",21542893,222,66,64,1175,275,172,103,208,215,236,205,1538,155,95,15,433,306,390,417
"7",7,"Eugenia selloi",1087706937,-13.919444,-39.468333,"gass84",21551533,226,65,63,1189,278,175,103,211,219,240,209,1520,153,93,15,422,300,387,405
"8",8,"Eugenia selloi",1090147268,-22.721111,-42.583611,"gass84",23374498,228,85,57,2009,301,153,148,252,202,255,202,1203,175,40,45,468,128,435,128
"9",9,"Eugenia selloi",1424489744,-22.716667,-42.583333,"cdround,gass84,rdatm",23374499,229,83,56,2006,302,156,146,253,204,256,204,1165,169,39,44,449,125,416,125
"10",10,"Eugenia selloi",1086909592,-23.498056,-45.083056,"gass84",23529959,225,93,54,2289,305,135,170,252,195,255,195,2496,327,85,43,966,280,940,280
"11",11,"Eugenia selloi",1089089232,-23.2159,-45.0503,"gass84,iddatunl",23478119,144,110,60,2200,221,40,181,169,114,171,114,1828,291,40,61,849,151,795,151
"12",12,"Eugenia selloi",1802955341,-29.433333,-50.55,"gass84",24765347,154,97,52,2932,250,64,186,136,182,192,118,2100,200,139,9,556,490,548,528
"13",13,"Eugenia selloi",1423909221,-22.545,-43.460556,"cdround,gass84,preswcd,rdatm",23339917,189,100,59,2049,269,102,167,214,163,216,163,1689,272,40,59,761,137,695,137
"14",14,"Eugenia selloi",1087644778,-23.009444,-43.533056,"gass84",23434956,229,90,57,2043,306,150,156,257,204,257,204,1294,170,45,41,479,146,479,146
"15",15,"Eugenia selloi",1097605135,-20.757709,-42.055635,"",22968431,205,130,65,2046,298,99,199,223,178,229,177,1268,231,21,71,642,67,495,87
"16",16,"Eugenia selloi",1090577216,-23.367009,-45.083511,"gass84",23504038,174,106,59,2214,253,76,177,200,144,202,144,1860,280,49,56,825,171,789,171
"17",18,"Eugenia selloi",1090575920,-23.373498,-45.080223,"gass84",23504039,182,105,59,2212,261,84,177,208,152,210,152,1969,290,56,54,857,188,820,188
"18",19,"Eugenia selloi",1424452329,-19.965278,-40.538889,"cdround,gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"19",20,"Eugenia selloi",1090494043,-15.158611,-39.528889,"gass84",21802092,231,75,64,1197,287,171,116,241,228,245,214,1156,128,61,25,373,204,347,243
"20",21,"Eugenia selloi",1424076730,-22.850278,-44.151667,"cdround,gass84,iddatunl",23400381,172,115,61,2214,255,67,188,198,142,199,142,1573,263,29,66,757,105,689,105
"21",22,"Eugenia selloi",1424176546,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"22",25,"Eugenia selloi",1098428242,-23.5441635944115,-46.6304063522203,"cdrep,iddatunl",23547201,184,98,60,2140,261,98,163,209,156,210,156,1345,221,35,58,617,126,575,126
"23",27,"Eugenia selloi",1228168921,-30,-54,"gass84",24886225,194,107,50,3546,306,95,211,161,232,236,149,1583,146,120,5,415,375,383,395
"24",28,"Eugenia selloi",1097056404,-22.956929,-43.278116,"iddatunl",23417682,213,88,57,2029,288,135,153,238,188,241,188,1514,204,54,42,580,178,556,178
"25",29,"Eugenia selloi",1424076758,-22.583333,-43.033333,"cdround,gass84,rdatm",23339928,227,95,57,2253,309,143,166,255,198,257,198,1536,226,43,53,638,138,615,138
"26",30,"Eugenia selloi",1228584132,-22,-42.5,"gass84",23227621,207,114,61,2143,297,112,185,231,180,233,178,1448,272,18,72,705,72,617,93
"27",31,"Eugenia selloi",1228579021,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
