"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Pachira stenopetala",1094885295,-14.759167,-40.188333,"gass84",21724316,211,87,66,1363,273,143,130,222,206,226,191,914,123,38,38,324,132,307,163
"2",2,"Pachira stenopetala",1094888929,-14.879444,-40.791111,"gass84",21750222,197,97,67,1457,265,121,144,209,183,212,176,744,131,21,61,361,74,243,82
"3",3,"Pachira stenopetala",1094892796,-19.023611,-40.644722,"gass84",22605585,239,107,68,1523,316,160,156,251,219,259,219,1152,189,28,61,552,100,386,100
"4",4,"Pachira stenopetala",1094892752,-19.346111,-40.549722,"gass84",22674707,234,104,67,1568,310,155,155,246,213,254,213,1201,198,30,59,570,111,395,111
"5",5,"Pachira stenopetala",1089195596,-5.594167,-35.430556,"gass84",19823630,259,87,75,989,316,200,116,254,263,270,244,1095,182,12,69,509,45,298,376
"6",6,"Pachira stenopetala",1094893135,-22.7225,-42.001389,"gass84",23374512,230,71,57,1756,292,168,124,242,208,253,208,935,130,39,36,341,121,278,121
"7",7,"Pachira stenopetala",1090884667,-20.883333,-41.7,"gass84",22994360,202,123,65,1941,291,103,188,218,177,224,175,1271,225,25,65,617,82,470,104
"8",8,"Pachira stenopetala",1676470361,-7.639167,-35.248333,"gass84",20246995,247,99,73,1231,316,182,134,234,252,260,229,1200,195,25,60,536,87,262,463
"9",9,"Pachira stenopetala",1094817041,-12.412222,-40.536667,"gass84",21231828,218,99,71,1455,287,149,138,230,211,233,196,708,93,22,39,247,88,239,122
"10",10,"Pachira stenopetala",1094801980,-10.25,-38.35,"gass84,iddatunl",20791240,233,100,68,1709,306,161,145,214,234,250,208,746,95,25,40,273,91,193,242
"11",11,"Pachira stenopetala",1094802337,-12.325278,-40.474167,"gass84",21214549,218,97,70,1486,287,150,137,230,211,233,196,750,99,23,39,263,92,257,132
"12",12,"Pachira stenopetala",1676470218,-8.012778,-34.950278,"gass84",20324762,256,67,70,967,302,207,95,245,260,266,241,1775,285,31,65,832,120,360,710
"13",13,"Pachira stenopetala",1098072173,-22.5309,-43.0084,"gass84,iddatunl",23331288,209,99,57,2205,292,121,171,236,180,238,180,1723,278,44,57,755,148,694,148
