"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Mollinedia uleana",1571705589,-26.326111,-49.269722,"cdround,gass84,iddatunl",24117378,169,101,53,2919,261,73,188,204,132,204,131,1537,186,85,24,517,288,517,297
"2",2,"Mollinedia uleana",1316183602,-24.0404,-47.581,"gass84,iddatunl",23642219,174,99,57,2503,255,82,173,204,141,205,141,1835,278,67,47,754,206,717,206
"3",3,"Mollinedia uleana",1423913910,-26.803333,-48.933889,"cdround,gass84",24221066,190,91,50,2894,279,100,179,226,156,226,153,1644,208,85,26,571,292,571,297
"4",5,"Mollinedia uleana",1585201724,-24.8538,-48.7099,"gass84",23814991,176,95,52,2976,262,81,181,211,137,211,136,1457,198,69,31,522,245,522,268
"5",6,"Mollinedia uleana",1077410580,-26.370556,-49.320278,"cdround,gass84",24126017,188,99,52,2976,282,95,187,224,151,224,150,1507,187,79,26,515,273,515,281
"6",7,"Mollinedia uleana",1585201729,-25.5106,-48.9868,"gass84",23953225,158,96,54,2714,243,68,175,190,123,190,122,1825,238,93,30,643,296,640,320
"7",8,"Mollinedia uleana",1585194478,-15.25,-39.418056,"gass84",21828014,235,75,65,1168,290,175,115,244,231,248,218,1246,141,66,22,384,232,347,272
"8",9,"Mollinedia uleana",1213523961,-26.28,-48.961944,"cdround,gass84",24108745,204,86,50,2864,290,119,171,241,168,241,168,1660,231,78,33,624,267,624,267
"9",10,"Mollinedia uleana",1252588959,-28.529167,-49.497222,"cdround,gass84",24575293,192,112,54,3049,292,87,205,231,157,231,153,1413,176,79,25,486,254,486,270
"10",11,"Mollinedia uleana",1077410618,-27.099444,-49.193889,"cdround,gass84",24281540,166,95,52,2863,259,78,181,202,131,202,130,1653,200,94,23,547,305,547,327
"11",12,"Mollinedia uleana",1086605909,-26.3142,-48.8663,"gass84",24117388,211,81,49,2823,293,128,165,247,175,247,175,1702,245,77,35,658,262,658,262
"12",15,"Mollinedia uleana",1226939043,-24.855,-48.706944,"gass84",23814992,171,94,52,2943,256,76,180,206,133,206,132,1496,205,69,31,538,245,538,271
"13",17,"Mollinedia uleana",1585202565,-24.5119,-48.4245,"gass84",23745878,217,100,52,3058,306,117,189,253,186,253,177,1461,203,50,43,579,207,579,208
"14",20,"Mollinedia uleana",1423900853,-25.8,-49.066667,"cdround,gass84,iddatunl,rdatm",24013703,166,96,53,2869,253,72,181,200,129,201,128,1548,199,80,30,548,268,548,275
"15",21,"Mollinedia uleana",1143421626,-25.881944,-48.943055,"cdround,gass84",24030986,174,90,51,2899,260,84,176,210,137,210,137,1736,226,86,32,643,281,621,281
"16",23,"Mollinedia uleana",1423900863,-27.05,-49.083333,"cdround,gass84,rdatm",24272903,180,92,51,2891,271,92,179,216,145,216,143,1660,199,92,24,557,299,557,316
"17",24,"Mollinedia uleana",1676475063,-25.5677,-48.4958,"gass84",23961877,206,73,48,2623,287,135,152,241,174,241,174,2062,291,81,43,866,279,866,279
"18",26,"Mollinedia uleana",1089103884,-23.3502,-45.3203,"gass84,iddatunl",23504033,167,104,59,2217,244,69,175,193,137,195,137,1670,269,39,59,765,146,733,146
"19",27,"Mollinedia uleana",1089098959,-23.19492,-45.5643,"gass84,iddatunl",23469467,176,105,60,2226,252,78,174,202,145,203,145,1395,244,24,66,667,102,645,102
"20",30,"Mollinedia uleana",1424320016,-27.54,-49.049722,"cdround,gass84",24367943,172,88,50,2898,260,85,175,208,137,208,134,1657,214,91,26,571,294,571,318
"21",31,"Mollinedia uleana",1077382969,-26.28,-49.14,"gass84",24108741,169,98,53,2907,259,75,184,204,133,204,131,1583,193,86,26,544,290,544,297
"22",32,"Mollinedia uleana",1424318431,-27.180278,-49.393611,"cdround,gass84",24298815,176,98,52,2991,271,86,185,213,139,213,138,1594,188,91,22,513,297,513,322
"23",33,"Mollinedia uleana",1077410596,-27.27,-49.14,"gass84",24316101,175,92,51,2937,266,87,179,211,139,211,137,1648,203,92,24,553,297,553,320
"24",34,"Mollinedia uleana",1077410590,-26.910278,-49.411389,"cdround,gass84",24238335,182,100,53,2946,278,92,186,218,145,218,145,1575,180,90,22,507,296,504,318
"25",35,"Mollinedia uleana",1077410638,-26.730556,-49.321667,"cdround,gass84",24203777,186,98,52,2924,282,97,185,222,150,222,150,1570,185,88,23,514,292,513,309
"26",36,"Mollinedia uleana",1424316758,-26.64,-49.5,"gass84,iddatunl",24186493,166,105,54,2936,262,69,193,202,129,202,128,1528,181,88,21,491,295,491,313
"27",38,"Mollinedia uleana",1086912705,-24.308056,-48.358611,"gass84",23702680,174,101,54,2907,262,75,187,209,137,209,137,1429,209,50,44,573,188,573,209
"28",39,"Mollinedia uleana",1077410621,-27.45,-48.87,"gass84",24350668,168,84,49,2851,253,84,169,203,133,203,131,1699,222,92,27,597,297,597,316
"29",40,"Mollinedia uleana",1077410600,-26.55,-49.41,"gass84",24169215,166,104,54,2913,261,71,190,202,130,202,129,1532,182,88,22,499,294,499,310
"30",41,"Mollinedia uleana",1086968371,-23.824228,-46.941733,"gass84,iddatunl",23599034,175,96,58,2313,252,87,165,203,145,204,145,2139,307,80,42,838,261,811,261
"31",42,"Mollinedia uleana",1837800906,-26.280278,-49.050556,"cdround,gass84,iddatunl",24108743,170,95,52,2893,259,78,181,205,134,205,132,1630,203,87,27,570,294,570,298
"32",43,"Mollinedia uleana",1837800785,-27.272222,-48.87,"cdround,gass84,iddatunl",24316108,200,87,49,2988,287,110,177,237,165,237,161,1630,201,86,28,566,277,566,280
"33",44,"Mollinedia uleana",1424499450,-26.313056,-49.351667,"cdround,gass84,iddatunl,rdatm",24117376,171,104,54,2974,265,74,191,207,134,207,133,1482,178,82,24,494,280,494,291
"34",45,"Mollinedia uleana",1089116527,-26.193,-49.175,"gass84,iddatunl",24091460,160,100,53,2886,250,64,186,195,123,195,122,1572,193,87,25,531,296,528,302
"35",46,"Mollinedia uleana",1424297292,-27.268611,-49.051944,"cdround,gass84",24316103,171,91,51,2907,261,84,177,207,136,207,134,1670,208,93,25,566,300,566,322
"36",47,"Mollinedia uleana",1089099445,-23.2028,-45.0404,"gass84,iddatunl",23469480,153,111,60,2211,231,49,182,178,122,180,122,1691,269,34,63,795,132,744,132
"37",48,"Mollinedia uleana",1077410636,-27.45,-49.32,"gass84",24350657,168,95,52,2919,261,79,182,204,133,204,131,1620,198,93,23,532,299,532,327
"38",49,"Mollinedia uleana",1077410601,-27.000278,-49.14,"cdround,gass84",24264261,180,94,51,2911,273,92,181,216,145,216,143,1641,194,92,24,544,299,544,318
"39",50,"Mollinedia uleana",1424372997,-24.517778,-48.669722,"cdround,gass84,iddatunl",23745872,194,103,52,3154,285,90,195,232,153,232,153,1388,189,57,38,532,215,532,227
"40",51,"Mollinedia uleana",1077410577,-27.359722,-49.23,"cdround,gass84",24333379,182,93,51,3000,274,93,181,220,146,220,144,1618,199,90,24,540,290,540,314
"41",52,"Mollinedia uleana",1086911745,-24.34,-48.501944,"gass84",23711316,191,103,53,3031,280,88,192,227,151,227,151,1375,198,50,43,548,196,548,211
"42",53,"Mollinedia uleana",1077381412,-27.000556,-49.050833,"cdround,gass84",24264263,188,93,51,2920,279,99,180,224,152,224,151,1646,197,90,24,549,296,549,310
