"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Coccoloba warmingii",1077418830,-26.8225,-48.778611,"cdround,gass84",24221070,199,91,50,2924,286,106,180,236,161,236,161,1629,216,80,29,585,275,585,275
"2",2,"Coccoloba warmingii",1077418833,-27.360278,-49.503056,"cdround,gass84",24333372,175,100,53,2990,271,83,188,212,139,212,137,1572,186,90,21,501,294,501,323
"3",3,"Coccoloba warmingii",1094896601,-13.456111,-41.757778,"gass84,iddatunl",21447798,195,118,71,1216,275,109,166,203,184,205,176,951,153,24,58,428,83,381,95
"4",4,"Coccoloba warmingii",1094903478,-13.413056,-40.4075,"gass84",21439191,187,77,66,1325,244,129,115,198,171,201,167,792,118,25,43,300,99,267,124
"5",5,"Coccoloba warmingii",1077234102,-13.474722,-41.783333,"gass84",21456438,224,120,71,1236,305,137,168,232,205,235,205,755,143,7,80,395,23,349,23
"6",6,"Coccoloba warmingii",1086913053,-23.779167,-46.296667,"gass84",23590409,166,90,56,2324,240,81,159,194,136,196,136,2849,351,118,37,1027,371,1005,371
"7",7,"Coccoloba warmingii",1094881914,-12.180556,-41.778611,"gass84",21188598,213,121,72,1204,294,127,167,221,201,223,194,675,119,4,74,342,30,272,33
"8",8,"Coccoloba warmingii",1094867025,-17.467778,-40.075556,"gass84,iddatunl",22285919,242,93,68,1495,309,173,136,254,220,260,220,1032,140,42,38,388,151,311,151
"9",9,"Coccoloba warmingii",1090870923,-20.848889,-41.1125,"gass84",22985734,244,103,62,1884,328,162,166,260,221,267,220,1063,173,27,54,480,102,320,121
"10",10,"Coccoloba warmingii",1077418859,-27.81,-48.866944,"cdround,gass84",24428428,168,79,47,2865,251,86,165,204,134,204,131,1661,226,89,28,593,290,593,313
"11",11,"Coccoloba warmingii",1077382250,-26.369722,-49.41,"cdround,gass84",24126015,165,106,54,2930,260,67,193,201,128,201,127,1485,179,84,23,489,285,489,297
"12",12,"Coccoloba warmingii",1086908595,-23.455833,-46.774444,"gass84",23521278,182,102,61,2184,260,93,167,207,153,208,153,1364,232,34,61,642,120,598,120
"13",14,"Coccoloba warmingii",1086907706,-23.966667,-47.1,"gass84",23633590,176,94,56,2373,253,88,165,204,145,206,145,1945,293,70,46,787,223,775,223
"14",15,"Coccoloba warmingii",1094832373,-11.705,-40.773056,"gass84",21084942,212,103,71,1552,284,140,144,226,205,226,188,856,111,31,30,267,116,267,192
"15",16,"Coccoloba warmingii",1086906580,-23.637222,-46.895278,"gass84",23564475,176,99,59,2259,253,87,166,202,146,204,146,1577,251,46,53,691,156,660,156
"16",17,"Coccoloba warmingii",1094801288,-23.642222,-46.621944,"gass84",23564482,181,96,59,2191,256,94,162,207,152,208,152,1402,228,37,57,634,129,606,129
