"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Ceiba erianthos",1705511481,-12.9,-41.95,"gass84",21335474,195,122,71,1149,278,108,170,202,177,205,177,756,137,8,73,377,30,218,30
"2",2,"Ceiba erianthos",1585336102,-21.8425,-41.956111,"cdround,gass84",23193074,195,105,60,2118,275,102,173,212,167,222,167,1388,234,29,59,631,109,519,109
"3",3,"Ceiba erianthos",1585335999,-21.919167,-41.992778,"cdround,gass84",23210353,193,103,59,2153,273,101,172,210,165,222,165,1421,238,30,58,642,113,534,113
"4",4,"Ceiba erianthos",1699426171,-11.402778,-39.95,"gass84,iddatunl",21024482,232,104,70,1591,309,161,148,249,223,249,209,648,89,17,42,238,69,238,114
"5",5,"Ceiba erianthos",1632926838,-20.648333,-41.353056,"gass84",22942528,208,117,64,1860,295,114,181,224,185,229,182,1237,210,26,60,589,96,431,116
"6",6,"Ceiba erianthos",1275067925,-13.934722,-41.048611,"gass84",21551495,241,103,71,1376,306,162,144,251,225,254,219,613,132,4,79,321,22,229,24
"7",7,"Ceiba erianthos",1423909950,-22.971111,-43.205278,"cdround,gass84",23426324,229,76,55,1973,298,162,136,253,204,255,204,1360,160,60,31,463,192,458,192
"8",8,"Ceiba erianthos",1423916595,-22.970556,-43.234444,"cdround,gass84",23426323,225,79,56,2000,296,155,141,250,201,252,201,1405,170,60,33,487,194,479,194
"9",9,"Ceiba erianthos",1423936614,-20.301111,-40.301389,"cdround,gass84",22873433,247,76,58,1675,317,186,131,261,227,269,227,1125,183,53,43,466,172,285,172
"10",10,"Ceiba erianthos",1423936353,-19.292222,-40.734167,"cdround,gass84",22666063,243,108,67,1583,322,161,161,256,222,264,222,1163,199,25,65,572,91,395,91
"11",11,"Ceiba erianthos",1208835759,-22.671667,-41.970556,"gass84,txmatfuz",23365873,229,72,57,1773,292,166,126,242,207,253,207,954,134,39,36,352,121,285,121
"12",12,"Ceiba erianthos",1668718543,-22.5758,-42.14,"gass84",23339949,231,81,58,1883,299,161,138,246,207,256,207,1056,160,36,43,415,115,348,115
"13",13,"Ceiba erianthos",1258195052,-22.756667,-41.906667,"cdround,gass84,iddatunl",23383155,229,68,56,1735,289,168,121,241,207,252,207,915,123,39,33,327,124,258,124
"14",14,"Ceiba erianthos",1090888407,-20.324881,-40.276577,"gass84",22873434,248,75,58,1661,316,188,128,262,227,270,227,1101,179,52,43,454,171,274,171
"15",15,"Ceiba erianthos",1424491456,-22.850278,-42.189167,"cdround,gass84,rdatm",23400428,230,69,57,1759,292,171,121,243,209,254,209,915,125,39,34,327,122,272,122
"16",16,"Ceiba erianthos",1094903292,-12.727778,-39.704444,"gass84",21300968,228,74,64,1441,286,171,115,239,216,243,207,567,87,19,46,226,70,201,84
"17",17,"Ceiba erianthos",1094903329,-12.744167,-39.796389,"gass84",21300965,229,78,66,1443,289,171,118,241,210,245,208,504,86,13,56,219,49,186,59
"18",18,"Ceiba erianthos",1094906721,-12.733333,-39.783333,"gass84",21300966,226,77,65,1452,286,169,117,238,207,242,205,534,86,16,51,222,60,194,72
"19",20,"Ceiba erianthos",1094885303,-14.626944,-39.688611,"gass84",21698408,219,74,65,1185,275,162,113,229,214,233,203,1157,143,56,27,376,211,315,253
"20",21,"Ceiba erianthos",1094888904,-13.3025,-42.205,"gass84,iddatunl",21421868,220,123,71,1129,304,132,172,227,203,231,203,886,172,3,86,491,12,259,12
"21",22,"Ceiba erianthos",1094888887,-13.948056,-41.0325,"gass84",21551496,240,103,72,1333,305,162,143,249,224,253,219,608,131,4,81,321,22,229,23
"22",23,"Ceiba erianthos",1094888875,-14.6375,-41.168333,"gass84,iddatunl",21698372,233,106,69,1461,302,150,152,244,211,247,211,666,133,5,82,363,18,257,18
"23",24,"Ceiba erianthos",1094888866,-14.638056,-41.074444,"gass84",21698375,216,103,69,1460,284,136,148,227,194,230,194,649,136,4,84,365,18,249,18
"24",25,"Ceiba erianthos",1094888910,-14.181944,-40.294444,"gass84",21603353,211,84,66,1377,272,145,127,222,194,226,191,679,120,19,55,296,70,233,78
"25",27,"Ceiba erianthos",1094893693,-19.865833,-40.616944,"gass84",22778386,223,101,65,1662,299,144,155,237,202,244,202,1237,204,35,55,570,129,391,138
"26",29,"Ceiba erianthos",1094890099,-20.714167,-41.515833,"gass84",22959804,228,117,64,1937,317,135,182,245,204,251,202,1141,204,23,64,557,76,403,95
"27",30,"Ceiba erianthos",1094893575,-13.600278,-42.076111,"gass84",21482351,209,118,71,1214,289,124,165,217,191,220,191,814,159,7,81,436,27,381,27
"28",31,"Ceiba erianthos",1094893569,-12.523056,-40.339167,"gass84",21257752,234,103,71,1449,305,161,144,246,217,249,213,737,109,17,50,295,78,273,100
"29",32,"Ceiba erianthos",1094893512,-12.818889,-42.174444,"gass84",21318188,222,128,72,1088,308,131,177,228,206,234,206,762,144,1,86,415,4,215,4
"30",33,"Ceiba erianthos",1094893533,-12.516944,-41.590278,"gass84",21257722,216,118,72,1211,295,133,162,225,205,226,198,832,146,9,68,398,48,335,55
"31",35,"Ceiba erianthos",1094897920,-12.446667,-41.601667,"gass84,iddatunl",21240442,222,118,73,1197,301,140,161,231,211,232,204,876,146,9,66,411,53,340,61
"32",36,"Ceiba erianthos",1094882832,-12.615,-39.130833,"gass84,iddatunl",21275061,231,72,63,1504,289,175,114,215,218,247,209,1038,119,50,25,341,183,229,303
"33",37,"Ceiba erianthos",1094866306,-11.727778,-39.390278,"gass84,iddatunl",21093615,233,97,69,1560,306,166,140,246,222,250,211,514,62,18,33,170,62,158,105
"34",38,"Ceiba erianthos",1089106685,-22.576589,-47.519109,"gass84",23339820,203,117,62,2384,284,98,186,229,170,229,170,1292,242,22,70,649,84,595,84
"35",39,"Ceiba erianthos",1123825501,-20.328889,-40.701667,"gass84",22873424,209,99,63,1689,287,131,156,224,189,230,187,1263,201,40,50,561,142,389,157
"36",40,"Ceiba erianthos",1424258724,-18.776944,-40.443889,"cdround,gass84",22553750,236,103,68,1510,310,160,150,247,215,255,215,1147,181,34,55,519,120,369,120
"37",41,"Ceiba erianthos",1094859234,-12.419444,-40.5,"gass84",21240469,226,99,70,1477,295,155,140,238,219,241,203,702,98,20,44,261,82,248,106
"38",42,"Ceiba erianthos",1123812978,-20.107778,-40.442222,"gass84",22830230,241,88,61,1689,314,172,142,256,220,263,220,1148,191,42,49,505,148,322,148
"39",43,"Ceiba erianthos",1123813032,-19.354444,-40.515278,"gass84",22674708,230,103,66,1575,306,152,154,243,209,250,209,1215,198,31,58,570,117,397,117
"40",45,"Ceiba erianthos",1094839280,-13.086111,-42.753333,"gass84,iddatunl",21378654,217,127,72,1030,302,128,174,221,203,229,202,831,161,1,85,452,7,241,16
"41",49,"Ceiba erianthos",1123811634,-19.702222,-40.614167,"gass84",22743826,242,102,64,1667,320,163,157,256,220,264,220,1173,200,30,60,559,111,376,111
