"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Spondias venulosa",1835735831,-22.811944,-41.951389,"cdround,gass84,rdatm",23391794,228,67,56,1735,288,170,118,240,208,252,208,894,119,39,33,316,123,252,123
"2",2,"Spondias venulosa",1835735789,-22.8075,-41.959167,"cdround,gass84,rdatm",23391793,229,67,56,1720,289,171,118,241,208,252,208,884,118,38,33,311,122,250,122
"3",4,"Spondias venulosa",1638347361,-12.266667,-38.966667,"cdround,gass84",21205945,233,79,63,1608,297,173,124,228,221,251,210,893,113,35,31,297,134,199,239
"4",5,"Spondias venulosa",1638347399,-12.160278,-39.331667,"cdround,gass84,rdatm",21180017,224,80,65,1521,288,165,123,218,213,241,202,731,76,30,25,218,107,201,184
"5",6,"Spondias venulosa",1801350119,-10.815556,-55.587778,"gass84,iddatunl",20903146,252,142,70,701,352,150,202,249,246,260,243,1912,319,3,72,913,28,285,64
"6",7,"Spondias venulosa",1275067922,-12.255556,-39.083056,"gass84",21205943,235,81,64,1579,299,173,126,230,222,252,212,846,103,34,29,274,127,195,222
"7",8,"Spondias venulosa",1796465935,-18.8031,-40.4722,"gass84,iddatunl",22562389,238,103,68,1499,313,162,151,249,218,257,218,1140,182,32,56,523,114,370,114
"8",9,"Spondias venulosa",1094914518,-12.233333,-39.076389,"gass84",21197303,235,81,64,1572,299,174,125,230,223,252,212,830,100,34,28,265,124,202,211
"9",11,"Spondias venulosa",1094914514,-12.255278,-39.083889,"gass84",21205942,232,79,64,1573,295,172,123,227,220,249,210,824,96,35,27,261,126,196,215
"10",17,"Spondias venulosa",1094911268,-11.286667,-41.0475,"gass84",20998535,216,103,72,1405,285,143,142,227,201,229,194,569,102,10,71,277,34,224,40
"11",18,"Spondias venulosa",1658212097,-6.3745,-38.290028,"cdround,gass84",19979082,262,104,76,904,332,196,136,261,264,273,250,864,215,5,99,543,20,46,175
"12",19,"Spondias venulosa",1658212107,-6.47475,-38.375528,"cdround,gass84",20004999,258,105,76,960,329,191,138,256,259,269,245,817,204,4,100,517,17,42,160
"13",20,"Spondias venulosa",1097548228,-23.06319,-43.56172,"gass84",23443595,232,87,57,2049,307,155,152,260,207,260,207,1268,162,45,40,464,145,464,145
"14",22,"Spondias venulosa",1094910739,-19,-40,"gass84",22605601,241,93,64,1581,313,169,144,254,220,261,220,1215,179,43,46,509,156,360,156
"15",23,"Spondias venulosa",1090876087,-19.3911,-40.0722,"gass84",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"16",24,"Spondias venulosa",1087682751,-10.911111,-37.071667,"gass84",20920871,256,58,67,974,298,212,86,253,263,267,242,1405,249,39,59,647,133,246,486
"17",25,"Spondias venulosa",1090864067,-20.303281,-40.520558,"gass84",22873428,213,92,61,1676,288,139,149,227,192,234,191,1254,196,45,47,541,156,369,170
"18",26,"Spondias venulosa",1123829592,-18.753194,-40.430139,"gass84",22553750,236,103,68,1510,310,160,150,247,215,255,215,1147,181,34,55,519,120,369,120
"19",28,"Spondias venulosa",1806850534,-22.965139,-43.022639,"gass84",23426328,230,81,56,2034,302,158,144,255,205,258,205,1272,155,55,35,450,168,441,168
"20",29,"Spondias venulosa",1123823663,-21.214583,-40.941583,"gass84",23063498,234,84,59,1762,299,158,141,248,210,256,210,975,166,28,50,415,101,268,101
"21",30,"Spondias venulosa",1094874077,-8.926944,-39.0825,"gass84",20514743,244,109,69,1765,323,167,156,261,234,261,217,429,105,2,91,242,12,242,19
"22",34,"Spondias venulosa",1098324540,-19.2489,-40.4164,"gass84,iddatunl",22648791,236,100,66,1546,311,161,150,248,215,256,215,1190,191,32,56,551,121,382,121
"23",36,"Spondias venulosa",1090886688,-20.75,-41.283333,"gass84",22968450,241,109,63,1902,327,155,172,258,218,265,217,1081,186,24,59,509,88,349,107
"24",37,"Spondias venulosa",1097944131,-12.1617,-39.1839,"gass84",21180020,233,82,65,1565,297,172,125,227,221,250,210,757,82,33,24,224,113,209,178
"25",38,"Spondias venulosa",1089102441,-12.942,-39.112,"gass84",21344182,236,67,63,1353,290,185,105,222,250,251,217,1362,160,76,28,468,256,283,418
"26",40,"Spondias venulosa",1087645126,-19.891611,-43.915972,"gass84",22786947,208,119,66,1854,286,107,179,223,183,227,180,1415,308,11,87,806,36,601,51
"27",41,"Spondias venulosa",1123813189,-18.978056,-40.665556,"gass84",22596945,238,107,68,1506,315,159,156,250,218,258,218,1153,188,28,60,550,101,387,101
"28",43,"Spondias venulosa",1090880677,-18.419444,-39.708889,"gass84",22484647,241,80,62,1543,305,176,129,253,219,260,219,1356,185,66,35,502,222,356,222
"29",44,"Spondias venulosa",1094822823,-12.3025,-40.487778,"gass84,iddatunl",21214549,218,97,70,1486,287,150,137,230,211,233,196,750,99,23,39,263,92,257,132
"30",45,"Spondias venulosa",1090624678,-18.907028,-40.734722,"gass84,iddatunl",22579663,238,108,68,1504,315,158,157,250,218,257,218,1142,188,27,62,550,96,386,96
"31",46,"Spondias venulosa",1094911270,-10.836944,-43.558056,"gass84",20912075,250,142,77,770,336,152,184,255,237,256,237,912,154,0,83,432,4,429,4
"32",48,"Spondias venulosa",1090624712,-20.093889,-40.431667,"gass84,iddatunl",22830230,241,88,61,1689,314,172,142,256,220,263,220,1148,191,42,49,505,148,322,148
"33",52,"Spondias venulosa",1424212450,-20.150556,-40.448611,"cdround,gass84,rdatm",22838870,247,85,61,1691,319,180,139,261,226,269,226,1122,188,43,49,491,149,307,149
"34",54,"Spondias venulosa",1089096908,-12.1358,-39.0435,"gass84",21180023,233,80,64,1556,297,173,124,239,222,250,211,819,94,36,25,250,123,218,196
"35",55,"Spondias venulosa",1094815631,-10.365833,-40.1975,"gass84,iddatunl",20808476,223,108,72,1509,298,150,148,233,218,237,200,716,100,19,38,253,79,244,143
"36",57,"Spondias venulosa",1097489478,-22.8432597031023,-42.1028921981786,"cdrep",23400430,230,66,56,1709,290,173,117,242,210,253,210,879,118,38,33,309,120,253,120
"37",59,"Spondias venulosa",1094808261,-12.301111,-40.458056,"gass84",21214550,231,98,71,1483,300,162,138,243,224,246,209,767,114,21,50,303,83,287,108
"38",60,"Spondias venulosa",1094781828,-10.731111,-40.028333,"gass84,iddatunl",20886240,239,109,72,1592,316,165,151,251,232,254,215,687,95,16,40,252,74,240,134
"39",61,"Spondias venulosa",1094781816,-10.681944,-39.812778,"gass84,iddatunl",20877605,230,110,71,1657,310,156,154,243,222,247,205,679,100,16,40,259,79,228,146
"40",62,"Spondias venulosa",1094785825,-10.618889,-38.6025,"gass84",20860354,236,107,69,1712,314,161,153,230,237,254,211,719,95,25,37,264,98,169,223
"41",63,"Spondias venulosa",1090568418,-22.86372,-47.08676,"gass84",23400310,197,116,63,2402,277,93,184,223,164,223,164,1317,229,28,64,634,104,575,104
"42",64,"Spondias venulosa",1260229059,-15.166667,-39.7,"cdround,gass84,iddatunl",21810728,237,79,65,1253,295,174,121,246,224,251,219,994,135,43,35,363,149,292,171
"43",65,"Spondias venulosa",1090623691,-15.153611,-39.657667,"gass84,iddatunl",21802089,237,77,65,1221,294,176,118,247,225,251,220,1046,130,47,31,364,163,317,173
"44",68,"Spondias venulosa",1098116623,-19.9394102956881,-40.6002886399852,"cdrep,iddatunl",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
"45",69,"Spondias venulosa",1123794217,-19.887222,-40.795833,"gass84",22787021,219,107,65,1689,298,134,164,233,198,240,196,1248,209,32,58,589,117,411,129
