"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Myrcia sucrei",1264707842,-15.180833,-39.035556,"gass84,iddatunl",21810744,244,68,63,1047,295,188,107,252,242,256,228,1684,155,109,9,454,377,433,425
"2",2,"Myrcia sucrei",1213647772,-19.145833,-40.064444,"gass84,iddatunl",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"3",4,"Myrcia sucrei",1090887308,-19.802281,-40.123833,"gass84,iddatunl",22769758,245,86,60,1736,316,173,143,259,226,268,222,1167,186,40,49,509,150,329,154
"4",5,"Myrcia sucrei",1090878273,-18.362528,-40.162139,"gass84",22467357,240,95,66,1501,312,169,143,252,222,259,220,1112,170,46,44,457,152,326,152
"5",7,"Myrcia sucrei",1094879046,-18.423056,-39.716944,"gass84",22484647,241,80,62,1543,305,176,129,253,219,260,219,1356,185,66,35,502,222,356,222
"6",8,"Myrcia sucrei",1424237338,-15.173611,-39.341667,"cdround,gass84",21810736,218,73,64,1169,273,159,114,227,215,232,201,1240,143,77,18,371,243,342,297
"7",9,"Myrcia sucrei",1424237382,-15.189444,-39.385278,"cdround,gass84",21810735,212,74,64,1182,267,153,114,221,208,225,195,1227,142,76,19,368,239,334,298
"8",10,"Myrcia sucrei",1123810046,-19.339167,-40.552972,"gass84",22674707,234,104,67,1568,310,155,155,246,213,254,213,1201,198,30,59,570,111,395,111
"9",12,"Myrcia sucrei",1424158304,-15.258333,-39.37,"cdround,gass84,rdatm",21828016,234,73,64,1160,289,175,114,244,225,248,218,1232,144,71,21,380,238,351,266
"10",14,"Myrcia sucrei",1264691552,-19.160556,-40.038889,"gass84,iddatunl",22631520,240,93,64,1623,313,168,145,253,220,261,219,1213,183,40,48,521,149,363,150
"11",16,"Myrcia sucrei",1094171988,-15.308611,-39.005278,"gass84",21836664,244,70,64,1103,296,187,109,249,235,256,228,1695,159,108,9,454,381,424,430
"12",18,"Myrcia sucrei",1123796521,-19.887222,-40.795833,"gass84",22787021,219,107,65,1689,298,134,164,233,198,240,196,1248,209,32,58,589,117,411,129
"13",20,"Myrcia sucrei",1424072081,-14.781944,-39.069167,"cdround,gass84,iddatunl",21724343,246,63,61,945,295,193,102,254,245,257,232,1906,201,128,14,558,392,508,503
"14",21,"Myrcia sucrei",1796615265,-14.3167,-39.016667,"cdround,gass84",21629304,242,62,64,979,290,194,96,235,238,253,228,2176,227,132,19,662,421,531,653
"15",22,"Myrcia sucrei",1077194002,-15.85,-38.866667,"gass84,iddatunl",21948988,242,73,65,1207,294,183,111,225,253,255,225,1610,177,107,17,491,342,351,431
"16",23,"Myrcia sucrei",1097211960,-15.15,-39.0833,"gass84,iddatunl",21802103,242,68,63,1045,293,186,107,250,240,254,226,1626,153,104,10,442,358,428,404
"17",24,"Myrcia sucrei",1097571281,-15.114892,-39.120249,"cdround",21793462,242,67,62,1032,293,185,108,250,240,254,226,1576,153,101,11,433,341,423,385
"18",25,"Myrcia sucrei",1097531735,-16.2820386033505,-39.0242843476198,"cdrep",22035384,242,74,66,1217,296,184,112,227,254,256,224,1615,206,69,31,582,263,270,516
"19",26,"Myrcia sucrei",912079104,-15.3,-39.07,"gass84",21836663,243,70,64,1106,295,186,109,248,234,255,227,1624,158,102,10,445,358,414,400
"20",27,"Myrcia sucrei",1213625179,-15.86,-38.88,"gass84,iddatunl",21948987,241,73,65,1188,294,183,111,225,252,255,225,1592,173,106,17,483,341,348,425
"21",28,"Myrcia sucrei",1090450784,-14.416667,-39.016667,"gass84",21655224,245,62,63,985,293,196,97,247,241,256,231,2064,216,127,18,614,401,515,589
