"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Metrodorea nigra",1836962782,-22.890278,-42.857778,"cdround,gass84",23409052,228,83,56,2082,302,154,148,253,202,256,202,1253,166,49,39,462,152,443,152
"2",2,"Metrodorea nigra",1819182846,-22.299722,-41.750278,"cdround,gass84",23288118,229,87,58,1919,299,151,148,244,205,254,205,1132,177,41,43,454,129,344,129
"3",3,"Metrodorea nigra",1658214797,-22.791667,-48.4375,"gass84",23391638,199,121,64,2324,283,96,187,225,167,225,167,1315,228,33,62,628,117,628,117
"4",4,"Metrodorea nigra",1426657944,-23.4275,-51.929444,"gass84",23521154,179,123,63,2490,268,74,194,208,159,208,143,1286,164,46,34,467,186,467,240
"5",5,"Metrodorea nigra",1264698371,-22.778333,-47.823889,"gass84",23383013,205,117,62,2404,287,101,186,231,171,231,171,1226,230,25,67,612,90,556,90
"6",6,"Metrodorea nigra",1423913770,-22.818333,-43.001944,"cdround,gass84",23391768,233,86,55,2153,310,155,155,259,206,262,206,1257,163,47,42,470,143,466,143
"7",7,"Metrodorea nigra",1658209167,-23.56054,-52.38517,"gass84",23547063,213,122,62,2766,303,107,196,244,188,244,174,1343,165,58,30,452,221,452,272
"8",8,"Metrodorea nigra",1208837619,-23.934833,-52.647694,"gass84",23624817,203,118,61,2758,293,101,192,234,177,234,165,1471,167,72,24,471,269,471,337
"9",9,"Metrodorea nigra",1424498717,-22.953889,-43.018889,"cdround,gass84,rdatm",23417688,230,82,56,2066,304,158,146,256,205,259,205,1263,155,53,36,449,164,441,164
"10",10,"Metrodorea nigra",1135947618,-23.0129,-47.0892,"gass84,iddatunl,preswcd",23434870,193,114,63,2365,272,92,180,219,161,219,161,1307,211,23,61,610,105,610,105
"11",11,"Metrodorea nigra",1086917100,-21.856944,-47.435,"gass84",23192942,211,120,64,2218,290,104,186,233,179,233,179,1285,241,19,73,656,70,591,91
"12",12,"Metrodorea nigra",1086917165,-22.926944,-48.458611,"gass84",23417557,189,121,65,2266,274,88,186,215,159,215,159,1327,229,35,61,625,121,587,140
"13",13,"Metrodorea nigra",1796060182,-22.5444,-42.3031,"gass84",23339945,231,85,58,1931,302,157,145,246,206,256,206,1117,171,34,47,447,111,394,111
"14",15,"Metrodorea nigra",1234545958,-23.849,-46.414611,"gass84,iddatunl",23607687,219,74,52,2324,288,146,142,249,189,249,189,2664,344,99,40,1005,321,1005,321
"15",17,"Metrodorea nigra",1089279254,-22.642306,-52.857361,"gass84,iddatunl",23356972,223,127,64,2460,311,115,196,249,203,249,187,1236,158,37,39,439,154,439,209
"16",18,"Metrodorea nigra",1423933323,-22.958889,-43.18,"cdround,gass84",23426324,229,76,55,1973,298,162,136,253,204,255,204,1360,160,60,31,463,192,458,192
"17",19,"Metrodorea nigra",1291041151,-23.164167,-51.655833,"gass84,iddatunl",23460681,202,124,64,2481,289,97,192,230,181,230,167,1377,184,47,37,507,182,507,248
"18",20,"Metrodorea nigra",1089276597,-22.583333,-52.883333,"gass84,iddatunl",23339691,229,127,64,2452,317,121,196,255,208,255,193,1230,158,33,41,444,150,444,200
"19",24,"Metrodorea nigra",1096932299,-19.147396,-40.086468,"gass84",22631518,240,95,65,1573,313,167,146,253,221,260,219,1203,183,38,50,526,142,366,143
"20",25,"Metrodorea nigra",1090521528,-16.333333,-39.133333,"gass84",22044021,239,76,66,1223,294,180,114,224,253,253,221,1483,164,81,20,450,288,288,404
"21",26,"Metrodorea nigra",1077474370,-23.861417,-52.725306,"gass84",23607535,206,120,61,2788,297,103,194,238,181,238,168,1419,162,66,24,448,261,448,333
