"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Miconia sellowiana",1585336852,-21.809444,-41.863611,"cdround,gass84",23184436,186,104,61,2062,265,95,170,203,159,213,159,1406,233,33,57,633,115,519,115
"2",2,"Miconia sellowiana",1658202994,-27.36,-48.96,"gass84",24333385,181,87,49,2950,270,95,175,218,146,218,143,1659,212,89,27,576,288,576,306
"3",3,"Miconia sellowiana",1676469248,-26.923611,-49.187222,"cdround,gass84",24246980,197,94,51,2927,292,110,182,232,161,233,161,1618,191,92,23,528,298,523,298
"4",4,"Miconia sellowiana",1676469028,-27.449722,-49.14,"cdround,gass84",24350661,167,91,51,2895,257,80,177,203,132,203,130,1655,208,93,25,558,299,558,326
"5",5,"Miconia sellowiana",1801099403,-26.265833,-49.336111,"cdround,gass84",24108736,165,105,54,2950,259,67,192,201,128,201,127,1484,180,83,24,493,284,491,294
"6",6,"Miconia sellowiana",1676469327,-27.050556,-49.366111,"cdround,gass84",24272896,196,96,51,2968,292,107,185,232,159,232,159,1589,182,91,22,513,293,507,316
"7",7,"Miconia sellowiana",1717050832,-22.363056,-44.741667,"cdround,gass84,rdatm",23296687,118,125,67,1796,194,8,186,138,93,138,93,2230,378,36,68,1079,127,991,127
"8",8,"Miconia sellowiana",1563170185,-28.08,-49.32,"gass84",24480257,180,97,52,2984,274,88,186,217,145,217,142,1541,196,86,25,527,276,527,302
"9",9,"Miconia sellowiana",1563170002,-27.115556,-49.196944,"cdround,gass84",24281540,166,95,52,2863,259,78,181,202,131,202,130,1653,200,94,23,547,305,547,327
"10",10,"Miconia sellowiana",1563170265,-26.999722,-50.04,"cdround,gass84",24255600,182,111,54,3156,284,81,203,220,143,220,141,1495,166,85,18,452,298,452,319
"11",11,"Miconia sellowiana",1438023044,-20.143611,-43.63,"gass84",22838793,174,115,66,1820,252,78,174,190,149,194,147,1594,340,14,82,858,52,681,62
"12",12,"Miconia sellowiana",1316183696,-24.041,-47.5955,"gass84",23642218,179,99,56,2541,261,86,175,209,145,210,145,1723,260,64,46,703,199,674,199
"13",13,"Miconia sellowiana",1077409397,-26.461667,-50.940833,"cdround,gass84",24151898,151,121,57,3081,253,43,210,189,111,189,111,1683,167,112,12,466,372,466,372
"14",14,"Miconia sellowiana",1135086616,-24.566667,-50.25,"gass84,iddatunl",23754475,170,122,61,2631,264,64,200,201,138,202,134,1473,178,72,25,483,258,466,288
"15",15,"Miconia sellowiana",1311920186,-20.4333,-41.8683,"gass84,iddatunl",22899316,165,124,65,1860,253,65,188,182,144,185,139,1453,249,24,64,706,99,552,116
"16",16,"Miconia sellowiana",1500373550,-24.398333,-49.855556,"gass84,iddatunl",23719924,163,119,56,2923,258,49,209,196,130,198,121,1483,207,69,31,531,241,512,269
"17",17,"Miconia sellowiana",1264702020,-20.494,-41.765,"gass84,iddatunl",22907958,140,115,65,1750,223,47,176,155,120,160,116,1586,259,33,59,739,127,589,141
"18",18,"Miconia sellowiana",1095353546,-29.355,-49.791667,"gass84",24748085,188,72,46,2796,267,113,154,193,154,224,154,1420,138,90,11,387,309,379,309
"19",20,"Miconia sellowiana",1587291916,-19.077236,-43.391894,"gass84",22614159,201,122,64,1985,285,97,188,218,174,222,172,1650,385,9,86,917,35,634,59
"20",21,"Miconia sellowiana",1234559050,-26.16,-49.13,"gass84",24082821,164,99,53,2914,254,69,185,199,127,200,126,1574,193,86,26,539,292,535,297
"21",22,"Miconia sellowiana",1086605639,-25.3276,-49.5084,"gass84",23910012,172,108,57,2738,262,75,187,205,138,205,135,1575,212,78,29,557,282,557,303
