"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Myrcia hexasticha",1213640049,-25.092119,-47.929189,"gass84",23866850,213,84,49,2876,296,126,170,248,176,248,176,2383,358,82,44,982,304,982,304
"2",2,"Myrcia hexasticha",1424301743,-22.530833,-42.347778,"cdround,gass84",23331304,231,88,59,1952,304,155,149,246,205,256,205,1156,180,33,49,471,110,419,110
"3",4,"Myrcia hexasticha",912287046,-25.63,-48.56,"gass84",23979155,206,74,48,2739,288,134,154,242,172,242,172,2044,287,81,43,856,274,856,274
"4",5,"Myrcia hexasticha",912287189,-25.6,-48.42,"gass84",23970518,207,72,48,2611,287,137,150,242,175,242,175,2094,294,83,43,877,283,877,283
"5",6,"Myrcia hexasticha",1143435220,-24.44,-47.41,"gass84,iddatunl",23728623,219,88,52,2614,299,131,168,252,185,252,185,1772,251,65,43,716,217,716,217
"6",7,"Myrcia hexasticha",1099623075,-24.4,-47.47,"gass84,iddatunl",23719981,203,90,52,2649,284,113,171,236,169,236,169,1855,263,69,44,741,223,741,223
"7",9,"Myrcia hexasticha",1228286226,-24,-51,"gass84,iddatunl",23642137,183,129,63,2675,278,74,204,214,148,214,146,1498,194,72,27,516,281,516,303
"8",10,"Myrcia hexasticha",1228171986,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
"9",13,"Myrcia hexasticha",1144726075,-22.48222,-42.9125,"gass84,rdativ",23322651,210,101,58,2232,294,121,173,237,181,239,181,1595,265,38,59,712,127,649,127
"10",14,"Myrcia hexasticha",1097843530,-25.197304,-47.992538,"iddatunl,rdativ",23884129,223,83,49,2886,306,138,168,259,186,259,186,2506,378,90,43,1029,324,1029,324
