"","id","scientific.name","accepted.name","family","taxon.rank","taxon.status","search.str","threat.status","notes","original.search","habitat","occurrence","no_authors","genus","epithet"
"11",4408,"Tapirira guianensis Aubl.",NA,"Anacardiaceae","species","accepted","Tapirira guianensis",NA,"","Tapirira guianensis","Terrícola","BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-SC|BR-SE|BR-SP|BR-TO","Tapirira guianensis","Tapirira","guianensis"
"12",110226,"Anaxagorea dolichocarpa Sprague & Sandwith",NA,"Annonaceae","species","accepted","Anaxagorea dolichocarpa","LC","","Anaxagorea dolichocarpa","Terrícola","BR-AC|BR-AM|BR-AP|BR-BA|BR-ES|BR-GO|BR-MG|BR-PA|BR-PB|BR-PE|BR-RJ|BR-RO","Anaxagorea dolichocarpa","Anaxagorea","dolichocarpa"
"13",110234,"Anaxagorea silvatica R.E.Fr.",NA,"Annonaceae","species","accepted","Anaxagorea silvatica","NT","","Anaxagorea silvatica","Terrícola","BR-ES|BR-MG","Anaxagorea silvatica","Anaxagorea","silvatica"
"14",117058,"Annona acutiflora Mart.",NA,"Annonaceae","species","accepted","Annona acutiflora",NA,"","Annona acutiflora","Terrícola","BR-BA|BR-ES|BR-RJ","Annona acutiflora","Annona","acutiflora"
"15",117069,"Annona cacans Warm.",NA,"Annonaceae","species","accepted","Annona cacans","LC","","Annona cacans","Terrícola","BR-BA|BR-ES|BR-MG|BR-MS|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP","Annona cacans","Annona","cacans"
"16",117069,"Annona cacans Warm.",NA,"Annonaceae","species","accepted","Annona cacans","LC","","Annona cf. cacans","Terrícola","BR-BA|BR-ES|BR-MG|BR-MS|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP","Annona cf. cacans","Annona","cf."
"17",110241,"Annona dolabripetala Raddi",NA,"Annonaceae","species","accepted","Annona dolabripetala",NA,"","Annona dolabripetala","Terrícola","BR-BA|BR-MG|BR-PR|BR-RJ|BR-SP","Annona dolabripetala","Annona","dolabripetala"
"18",110235,"Annona L.",NA,"Annonaceae","genus","accepted","Annona",NA,"","Annona",NA,NA,"Annona","Annona",""
"19",110235,"Annona L.",NA,"Annonaceae","genus","accepted","Annona",NA,"","Annona",NA,NA,"Annona","Annona",""
"20",110219,"Annonaceae Juss.",NA,"Annonaceae","family","accepted","Annonaceae",NA,"","Annonaceae",NA,NA,"Annonaceae","Annonaceae",""
"21",110219,"Annonaceae Juss.",NA,"Annonaceae","family","accepted","Annonaceae sp.",NA,"","ANNONACEAE sp.",NA,NA,"ANNONACEAE sp.","ANNONACEAE","sp."
"22",110219,"Annonaceae Juss.",NA,"Annonaceae","family","accepted","Annonaceae",NA,"","Annonaceae",NA,NA,"Annonaceae","Annonaceae",""
"23",110286,"Cymbopetalum brasiliense (Vell.) Benth. ex Baill.",NA,"Annonaceae","species","accepted","Cymbopetalum brasiliense","LC","","Cymbopetalum brasiliense","Terrícola","BR-AC|BR-AM|BR-AP|BR-BA|BR-ES|BR-MA|BR-MG|BR-MT|BR-PA|BR-PE|BR-RJ|BR-RO|BR-RR","Cymbopetalum brasiliense","Cymbopetalum","brasiliense"
"24",110330,"Duguetia microphylla (R.E.Fr.) R.E.Fr.",NA,"Annonaceae","species","accepted","Duguetia microphylla",NA,"","Duguetia microphylla","Terrícola","BR-RJ","Duguetia microphylla","Duguetia","microphylla"
"25",110336,"Duguetia pohliana Mart.",NA,"Annonaceae","species","accepted","Duguetia pohliana",NA,"","Duguetia pohliana","Terrícola","BR-RJ","Duguetia pohliana","Duguetia","pohliana"
"26",110341,"Duguetia riedeliana R.E.Fr.",NA,"Annonaceae","species","accepted","Duguetia riedeliana",NA,"","Duguetia riedeliana","Terrícola","BR-RJ","Duguetia riedeliana","Duguetia","riedeliana"
"27",110350,"Duguetia sessilis (Vell.) Maas",NA,"Annonaceae","species","accepted","Duguetia sessilis",NA,"","Duguetia sessilis","Terrícola","BR-ES|BR-RJ","Duguetia sessilis","Duguetia","sessilis"
"28",110296,"Duguetia A.St.-Hil.",NA,"Annonaceae","genus","accepted","Duguetia sp.",NA,"","Duguetia sp.",NA,NA,"Duguetia sp.","Duguetia","sp."
"29",110363,"Ephedranthus S.Moore",NA,"Annonaceae","genus","accepted","Ephedranthus sp.",NA,"","Ephedranthus sp.",NA,NA,"Ephedranthus sp.","Ephedranthus","sp."
"30",110377,"Guatteria australis A.St.-Hil.",NA,"Annonaceae","species","accepted","Guatteria australis","LC","","Guatteria australis","Terrícola","BR-BA|BR-ES|BR-GO|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP","Guatteria australis","Guatteria","australis"
"31",110382,"Guatteria candolleana Schltdl.",NA,"Annonaceae","species","accepted","Guatteria candolleana",NA,"","Guatteria candolleana","Terrícola","BR-BA|BR-ES|BR-MG|BR-RJ","Guatteria candolleana","Guatteria","candolleana"
"32",110397,"Guatteria ferruginea A.St.-Hil.",NA,"Annonaceae","species","accepted","Guatteria ferruginea",NA,"","Guatteria ferruginea","Terrícola","BR-BA|BR-ES|BR-MG|BR-RJ","Guatteria ferruginea","Guatteria","ferruginea"
"33",110373,"Guatteria Ruiz & Pav.",NA,"Annonaceae","genus","accepted","Guatteria",NA,"","Guatteria",NA,NA,"Guatteria","Guatteria",""
"34",110380,"Guatteria campestris R.E.Fr.",NA,"Annonaceae","species","accepted","Guatteria campestris","LC","replaced synonym","Guatteria xylopioides","Terrícola","BR-BA|BR-ES|BR-MG|BR-RJ","Guatteria xylopioides","Guatteria","xylopioides"
"35",110497,"Oxandra martiana (Schltdl.) R.E.Fr.",NA,"Annonaceae","species","accepted","Oxandra martiana",NA,"","Oxandra martiana","Terrícola","BR-ES|BR-MG|BR-RJ","Oxandra martiana","Oxandra","martiana"
"36",110499,"Oxandra nitida R.E.Fr.",NA,"Annonaceae","species","accepted","Oxandra nitida",NA,"","Oxandra nitida","Terrícola","BR-BA|BR-ES|BR-RJ","Oxandra nitida","Oxandra","nitida"
"37",110491,"Oxandra A.Rich.",NA,"Annonaceae","genus","accepted","Oxandra sp.1",NA,"","Oxandra sp.1",NA,NA,"Oxandra sp.1","Oxandra","sp.1"
"38",23584,"Pachira Aubl.",NA,"Malvaceae","genus","accepted","Pachira sp.1",NA,"","Pachira sp.1",NA,NA,"Pachira sp.1","Pachira","sp.1"
"39",110507,"Porcelia macrocarpa (Warm.) R.E.Fr.",NA,"Annonaceae","species","accepted","Porcelia macrocarpa",NA,"","Porcelia macrocarpa","Terrícola","BR-BA|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP","Porcelia macrocarpa","Porcelia","macrocarpa"
"40",110252,"Annona mucosa Jacq.",NA,"Annonaceae","species","accepted","Annona mucosa",NA,"replaced synonym","Rollinia aff. mucosa","Terrícola","BR-AC|BR-AM|BR-BA|BR-MG|BR-MT|BR-PA|BR-RJ|BR-RS","Rollinia aff. mucosa","Rollinia","aff."
"41",111021,"Rollinia laurifolia Schltdl.",NA,"Annonaceae","species","synonym","Rollinia laurifolia",NA,"check no accepted name","Rollinia laurifolia",NA,NA,"Rollinia laurifolia","Rollinia","laurifolia"
"42",110263,"Annona sylvatica A.St.-Hil.",NA,"Annonaceae","species","accepted","Annona sylvatica",NA,"replaced synonym","Rollinia sylvatica","Terrícola","BR-BA|BR-ES|BR-MG|BR-MT|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP","Rollinia sylvatica","Rollinia","sylvatica"
"43",110537,"Trigynaea oblongifolia Schltdl.",NA,"Annonaceae","species","accepted","Trigynaea oblongifolia","EN","","Trigynaea oblongifolia","Terrícola","BR-MG|BR-RJ|BR-SP","Trigynaea oblongifolia","Trigynaea","oblongifolia"
"44",110551,"Unonopsis sanctae-teresae Maas & Westra",NA,"Annonaceae","species","accepted","Unonopsis sanctae-teresae",NA,"","Unonopsis cf. sanctae-teresae","Terrícola","BR-ES","Unonopsis cf. sanctae-teresae","Unonopsis","cf."
"45",110549,"Unonopsis riedeliana R.E.Fr.",NA,"Annonaceae","species","accepted","Unonopsis riedeliana","EN","","Unonopsis riedeliana","Terrícola","BR-RJ","Unonopsis riedeliana","Unonopsis","riedeliana"
"46",110560,"Xylopia brasiliensis Spreng.",NA,"Annonaceae","species","accepted","Xylopia brasiliensis","NT","","Xylopia brasiliensis","Terrícola","BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP","Xylopia brasiliensis","Xylopia","brasiliensis"
"47",110572,"Xylopia laevigata (Mart.) R.E.Fr.",NA,"Annonaceae","species","accepted","Xylopia laevigata",NA,"","Xylopia laevigata","Terrícola","BR-AL|BR-BA|BR-CE|BR-DF|BR-ES|BR-MG|BR-PB|BR-PE|BR-RJ|BR-SE","Xylopia laevigata","Xylopia","laevigata"
"48",110573,"Xylopia langsdorfiana A.St.-Hil. & Tul.",NA,"Annonaceae","species","accepted","Xylopia langsdorfiana",NA,"","Xylopia langsdorfiana","Terrícola","BR-BA|BR-PR|BR-RJ|BR-SP","Xylopia langsdorfiana","Xylopia","langsdorfiana"
"49",110583,"Xylopia sericea A.St.-Hil.",NA,"Annonaceae","species","accepted","Xylopia sericea",NA,"","Xylopia sericea","Terrícola","BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MT|BR-PA|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RO|BR-RR","Xylopia sericea","Xylopia","sericea"
"50",48,"Apocynaceae Juss.",NA,"Apocynaceae","family","accepted","Apocynaceae sp.",NA,"","APOCYNACEAE sp.",NA,NA,"APOCYNACEAE sp.","APOCYNACEAE","sp."
"51",4526,"Aspidosperma discolor A.DC.",NA,"Apocynaceae","species","accepted","Aspidosperma discolor",NA,"","Aspidosperma discolor","Terrícola","BR-AL|BR-BA","Aspidosperma discolor","Aspidosperma","discolor"
"52",4527,"Aspidosperma illustre (Vell.) Kuhlm. & Pirajá",NA,"Apocynaceae","species","accepted","Aspidosperma illustre",NA,"","Aspidosperma illustre","Terrícola","BR-BA|BR-ES|BR-MG|BR-PE","Aspidosperma illustre","Aspidosperma","illustre"
"53",4529,"Aspidosperma parvifolium A.DC.",NA,"Apocynaceae","species","accepted","Aspidosperma parvifolium",NA,"","Aspidosperma parvifolium","Terrícola","BR-AC|BR-AL|BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RR|BR-RS|BR-SC|BR-SP","Aspidosperma parvifolium","Aspidosperma","parvifolium"
"54",4530,"Aspidosperma polyneuron Müll.Arg.",NA,"Apocynaceae","species","accepted","Aspidosperma polyneuron","NT","","Aspidosperma polyneuron","Terrícola","BR-AL|BR-BA|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-RJ|BR-SP","Aspidosperma polyneuron","Aspidosperma","polyneuron"
"55",4520,"Aspidosperma Mart.",NA,"Apocynaceae","genus","accepted","Aspidosperma sp.1",NA,"","Aspidosperma sp.1",NA,NA,"Aspidosperma sp.1","Aspidosperma","sp.1"
"56",4534,"Aspidosperma spruceanum Benth. ex Müll.Arg.",NA,"Apocynaceae","species","accepted","Aspidosperma spruceanum","LC","","Aspidosperma spruceanum","Terrícola","BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MT|BR-PA|BR-PB|BR-PE|BR-RJ|BR-RO|BR-RR|BR-SP|BR-TO","Aspidosperma spruceanum","Aspidosperma","spruceanum"
"57",4548,"Condylocarpon Desf.",NA,"Apocynaceae","genus","accepted","Condylocarpon sp.",NA,"","Condylocarpon sp.",NA,NA,"Condylocarpon sp.","Condylocarpon","sp."
"58",4605,"Geissospermum Allemão",NA,"Apocynaceae","genus","accepted","Geissospermum",NA,"","Geissospermum",NA,NA,"Geissospermum","Geissospermum",""
"59",4620,"Himatanthus bracteatus (A. DC.) Woodson",NA,"Apocynaceae","species","accepted","Himatanthus bracteatus",NA,"","Himatanthus bracteatus","Terrícola","BR-AL|BR-BA|BR-ES|BR-MG|BR-PB|BR-PE|BR-RJ|BR-RN|BR-SE","Himatanthus bracteatus","Himatanthus","bracteatus"
"60",4620,"Himatanthus bracteatus (A. DC.) Woodson",NA,"Apocynaceae","species","accepted","Himatanthus bracteatus",NA,"replaced synonym","Himatanthus lancifolius","Terrícola","BR-AL|BR-BA|BR-ES|BR-MG|BR-PB|BR-PE|BR-RJ|BR-RN|BR-SE","Himatanthus lancifolius","Himatanthus","lancifolius"
"61",4843,"Rauvolfia grandiflora Mart. ex A.DC.",NA,"Apocynaceae","species","accepted","Rauvolfia grandiflora",NA,"","Rauvolfia grandiflora","Terrícola","BR-AL|BR-BA|BR-CE|BR-ES|BR-MG|BR-PE|BR-RJ","Rauvolfia grandiflora","Rauvolfia","grandiflora"
"62",4861,"Tabernaemontana catharinensis A.DC.",NA,"Apocynaceae","species","accepted","Tabernaemontana catharinensis",NA,"","Tabernaemontana catharinensis","Terrícola","BR-BA|BR-CE|BR-ES|BR-MA|BR-MG|BR-MS|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP","Tabernaemontana catharinensis","Tabernaemontana","catharinensis"
"63",4864,"Tabernaemontana laeta Mart.",NA,"Apocynaceae","species","accepted","Tabernaemontana laeta",NA,"","Tabernaemontana laeta","Terrícola","BR-AL|BR-BA|BR-DF|BR-ES|BR-MG|BR-PE|BR-RJ|BR-SE|BR-SP","Tabernaemontana laeta","Tabernaemontana","laeta"
"64",4860,"Tabernaemontana L.",NA,"Apocynaceae","genus","accepted","Tabernaemontana",NA,"","Tabernaemontana",NA,NA,"Tabernaemontana","Tabernaemontana",""
"65",4887,"Ilex congonhinha Loes.",NA,"Aquifoliaceae","species","accepted","Ilex congonhinha",NA,"","Ilex congonhinha",NA,"BR-MG|BR-RJ","Ilex congonhinha","Ilex","congonhinha"
"66",4889,"Ilex dumosa Reissek",NA,"Aquifoliaceae","species","accepted","Ilex dumosa",NA,"","Ilex dumosa","Terrícola","BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP","Ilex dumosa","Ilex","dumosa"
"67",NA,NA,NA,NA,NA,NA,NA,NA,"not found","Ilex sp",NA,NA,"Ilex sp","Ilex","sp"
"68",52,"Araliaceae Juss.",NA,"Araliaceae","family","accepted","Araliaceae sp.1",NA,"","Araliaceae sp.1",NA,NA,"Araliaceae sp.1","Araliaceae","sp.1"
"69",5110,"Dendropanax monogynus (Vell.) Seem.",NA,"Araliaceae","species","accepted","Dendropanax monogynus",NA,"","Dendropanax aff. monogynus","Terrícola","BR-RJ|BR-SP","Dendropanax aff. monogynus","Dendropanax","aff."
"70",5131,"Oreopanax capitatus (Jacq.) Decne. & Planch.",NA,"Araliaceae","species","accepted","Oreopanax capitatus","LC","","Oreopanax capitatus","Hemiepífita","BR-AC|BR-AP|BR-BA|BR-CE|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RR|BR-SC|BR-SP","Oreopanax capitatus","Oreopanax","capitatus"
"71",5134,"Schefflera angustissima (Marchal) Frodin",NA,"Araliaceae","species","accepted","Schefflera angustissima",NA,"","Schefflera angustissima","Terrícola","BR-BA|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP","Schefflera angustissima","Schefflera","angustissima"
"72",5141,"Schefflera longipetiolata (Pohl ex DC.) Frodin & Fiaschi",NA,"Araliaceae","species","accepted","Schefflera longipetiolata",NA,"","Schefflera longipetiolata","Terrícola","BR-MG|BR-RJ","Schefflera longipetiolata","Schefflera","longipetiolata"
"73",15660,"Schefflera morototoni (Aubl.) Maguire et al.",NA,"Araliaceae","species","accepted","Schefflera morototoni",NA,"","Schefflera morototoni",NA,"BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-SE|BR-SP|BR-TO","Schefflera morototoni","Schefflera","morototoni"
"74",5133,"Schefflera J.R.Forst. & G.Forst.",NA,"Araliaceae","genus","accepted","Schefflera",NA,"","Schefflera",NA,NA,"Schefflera","Schefflera",""
"75",33974,"Allagoptera caudescens (Mart.) Kuntze",NA,"Arecaceae","species","accepted","Allagoptera caudescens",NA,"","Allagoptera caudescens","Terrícola","BR-BA|BR-ES|BR-RJ|BR-SE","Allagoptera caudescens","Allagoptera","caudescens"
"76",15671,"Astrocaryum aculeatissimum (Schott) Burret",NA,"Arecaceae","species","accepted","Astrocaryum aculeatissimum","LC","","Astrocaryum aculeatissimum","Terrícola","BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP","Astrocaryum aculeatissimum","Astrocaryum","aculeatissimum"
"77",33989,"Attalea dubia (Mart.) Burret",NA,"Arecaceae","species","accepted","Attalea dubia",NA,"","Attalea dubia","Terrícola","BR-ES|BR-PR|BR-RJ|BR-SC|BR-SP","Attalea dubia","Attalea","dubia"
"78",15675,"Attalea Kunth",NA,"Arecaceae","genus","accepted","Attalea",NA,"","Attalea",NA,NA,"Attalea","Attalea",""
"79",15712,"Euterpe edulis Mart.",NA,"Arecaceae","species","accepted","Euterpe edulis","VU","","Euterpe edulis","Terrícola","BR-AL|BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-RS|BR-SC|BR-SE|BR-SP","Euterpe edulis","Euterpe","edulis"
"80",15720,"Geonoma pohliana Mart.",NA,"Arecaceae","species","accepted","Geonoma pohliana",NA,"","Geonoma pohliana","Terrícola","BR-AL|BR-BA|BR-CE|BR-ES|BR-PE|BR-RJ","Geonoma pohliana","Geonoma","pohliana"
"81",15745,"Syagrus romanzoffiana (Cham.) Glassman",NA,"Arecaceae","species","accepted","Syagrus romanzoffiana","LC","","Syagrus cf. romanzoffiana","Terrícola","BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP","Syagrus cf. romanzoffiana","Syagrus","cf."
"82",130869,"Moquiniastrum polymorphum (Less.) G. Sancho",NA,"Asteraceae","species","accepted","Moquiniastrum polymorphum",NA,"replaced synonym","Gochnatia polymorpha","Terrícola","BR-BA|BR-ES|BR-GO|BR-MG|BR-MS|BR-RJ|BR-SP","Gochnatia polymorpha","Gochnatia","polymorpha"
"83",5317,"Gochnatia Kunth",NA,"Asteraceae","genus","accepted","Gochnatia",NA,"was misspelled","Gochnatia?",NA,NA,"Gochnatia?","Gochnatia?",""
"84",10572,"Gomidesia O.Berg",NA,"Myrtaceae","genus","synonym","Gomidesia",NA,"check no accepted name","Gomidesia",NA,NA,"Gomidesia","Gomidesia",""
"85",5507,"Stifftia chrysantha J.C.Mikan",NA,"Asteraceae","species","accepted","Stifftia chrysantha",NA,"","Stifftia chrysantha","Terrícola","BR-BA|BR-MG|BR-PR|BR-RJ|BR-SP","Stifftia chrysantha","Stifftia","chrysantha"
"86",104490,"Vernonanthura discolor (Spreng.) H.Rob.",NA,"Asteraceae","species","accepted","Vernonanthura discolor",NA,"","Vernonanthura discolor","Terrícola","BR-BA|BR-DF|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP","Vernonanthura discolor","Vernonanthura","discolor"
"87",27444,"Vernonanthura divaricata (Spreng.) H.Rob.",NA,"Asteraceae","species","accepted","Vernonanthura divaricata",NA,"","Vernonanthura divaricata","Terrícola","BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP","Vernonanthura divaricata","Vernonanthura","divaricata"
"88",112437,"Adenocalymma subsessilifolium DC.",NA,"Bignoniaceae","species","accepted","Adenocalymma subsessilifolium",NA,"","Adenocalymma subsessilifolium","Terrícola","BR-ES|BR-MG|BR-RJ","Adenocalymma subsessilifolium","Adenocalymma","subsessilifolium"
"89",114028,"Cybistax antisyphilitica (Mart.) Mart.",NA,"Bignoniaceae","species","accepted","Cybistax antisyphilitica",NA,"","Cybistax antisyphilitica","Terrícola","BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PI|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP|BR-TO","Cybistax antisyphilitica","Cybistax","antisyphilitica"
"90",114098,"Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","species","accepted","Handroanthus umbellatus",NA,"","Handroanthus cf. umbellatus","Terrícola","BR-BA|BR-DF|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP","Handroanthus cf. umbellatus","Handroanthus","cf."
"91",114078,"Handroanthus chrysotrichus (Mart. ex DC.) Mattos",NA,"Bignoniaceae","species","accepted","Handroanthus chrysotrichus",NA,"","Handroanthus chrysotrichus","Terrícola","BR-BA|BR-ES|BR-MG|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP","Handroanthus chrysotrichus","Handroanthus","chrysotrichus"
"92",114085,"Handroanthus heptaphyllus (Vell.) Mattos",NA,"Bignoniaceae","species","accepted","Handroanthus heptaphyllus","LC","","Handroanthus heptaphyllus","Terrícola","BR-BA|BR-CE|BR-ES|BR-MG|BR-MS|BR-MT|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP","Handroanthus heptaphyllus","Handroanthus","heptaphyllus"
"93",114091,"Handroanthus ochraceus (Cham.) Mattos",NA,"Bignoniaceae","species","accepted","Handroanthus ochraceus",NA,"","Handroanthus ochraceus","Terrícola","BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-SP|BR-TO","Handroanthus ochraceus","Handroanthus","ochraceus"
"94",117466,"Handroanthus serratifolius (Vahl) S.Grose",NA,"Bignoniaceae","species","accepted","Handroanthus serratifolius",NA,"","Handroanthus serratifolius","Terrícola","BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-SE|BR-SP|BR-TO","Handroanthus serratifolius","Handroanthus","serratifolius"
"95",114068,"Handroanthus Mattos",NA,"Bignoniaceae","genus","accepted","Handroanthus sp.1",NA,"","Handroanthus sp.1",NA,NA,"Handroanthus sp.1","Handroanthus","sp.1"
"96",114068,"Handroanthus Mattos",NA,"Bignoniaceae","genus","accepted","Handroanthus sp.2",NA,"","Handroanthus sp.2",NA,NA,"Handroanthus sp.2","Handroanthus","sp.2"
"97",114098,"Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","species","accepted","Handroanthus umbellatus",NA,"","Handroanthus umbellatus","Terrícola","BR-BA|BR-DF|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP","Handroanthus umbellatus","Handroanthus","umbellatus"
"98",114109,"Jacaranda brasiliana (Lam.) Pers.",NA,"Bignoniaceae","species","accepted","Jacaranda brasiliana",NA,"","Jacaranda aff. brasiliana","Terrícola","BR-AL|BR-BA|BR-CE|BR-DF|BR-GO|BR-MA|BR-MG|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-RN|BR-SE|BR-TO","Jacaranda aff. brasiliana","Jacaranda","aff."
"99",114150,"Jacaranda macrantha Cham.",NA,"Bignoniaceae","species","accepted","Jacaranda macrantha","LC","","Jacaranda macrantha","Terrícola","BR-ES|BR-MG|BR-RJ|BR-SP","Jacaranda macrantha","Jacaranda","macrantha"
"100",114174,"Jacaranda puberula Cham.",NA,"Bignoniaceae","species","accepted","Jacaranda puberula","LC","","Jacaranda puberula","Terrícola","BR-ES|BR-MG|BR-RJ|BR-SP","Jacaranda puberula","Jacaranda","puberula"
"101",114101,"Jacaranda Juss.",NA,"Bignoniaceae","genus","accepted","Jacaranda sp.1",NA,"","Jacaranda sp.1",NA,NA,"Jacaranda sp.1","Jacaranda","sp.1"
"102",114101,"Jacaranda Juss.",NA,"Bignoniaceae","genus","accepted","Jacaranda sp.2",NA,"","Jacaranda sp.2",NA,NA,"Jacaranda sp.2","Jacaranda","sp.2"
"103",114203,"Paratecoma peroba (Record) Kuhlm.",NA,"Bignoniaceae","species","accepted","Paratecoma peroba","EN","","Paratecoma peroba","Terrícola","BR-ES|BR-MG|BR-RJ","Paratecoma peroba","Paratecoma","peroba"
