"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Ficus cestrifolia",1275057827,-26.75417,-49.025,"cdround,gass84",24212424,188,92,51,2867,279,100,179,224,154,224,152,1640,205,87,26,562,295,562,304
"2",2,"Ficus cestrifolia",1802964233,-29.79545,-51.15601,"gass84",24843093,193,94,49,3345,293,102,191,161,227,233,151,1453,142,104,9,397,338,365,370
"3",3,"Ficus cestrifolia",1275058579,-26.80417,-48.94278,"cdround,gass84",24221066,190,91,50,2894,279,100,179,226,156,226,153,1644,208,85,26,571,292,571,297
"4",4,"Ficus cestrifolia",1837385508,-28.02306,-48.66528,"gass84",24471633,196,67,44,2872,273,122,151,233,163,233,159,1458,196,76,30,529,248,529,258
"5",5,"Ficus cestrifolia",1094922776,-16.98333,-39.58333,"gass84,iddatunl",22182251,245,86,67,1414,308,180,128,250,224,262,224,1167,135,60,21,372,225,306,225
"6",6,"Ficus cestrifolia",1837385568,-28.10472,-48.68083,"gass84",24488912,199,67,44,2893,277,125,152,236,167,236,162,1440,183,77,27,508,250,508,261
"7",7,"Ficus cestrifolia",1802963961,-30.37045,-50.3447,"gass84",24955432,187,81,45,3369,278,99,179,145,198,231,145,1479,144,98,11,401,329,364,401
"8",8,"Ficus cestrifolia",1077410692,-26.92556,-48.97694,"cdround,gass84",24246985,202,92,50,3032,291,107,184,239,167,239,162,1578,197,78,26,540,280,540,284
"9",9,"Ficus cestrifolia",1077410747,-26.90528,-49.07889,"cdround,gass84",24238343,202,91,50,2984,293,111,182,239,167,239,164,1552,192,77,25,526,280,526,287
"10",10,"Ficus cestrifolia",1077410734,-26.83528,-48.73778,"cdround,gass84",24229711,203,92,50,2918,290,109,181,240,165,240,165,1604,215,78,30,578,266,578,266
"11",11,"Ficus cestrifolia",1077381430,-28.26,-49.14,"gass84",24523461,198,95,51,3062,289,104,185,237,164,237,159,1452,179,78,26,504,256,504,271
"12",12,"Ficus cestrifolia",1570757352,-29.58583,-50.07111,"cdround,gass84",24799919,189,70,45,2925,265,112,153,169,194,228,152,1483,144,104,9,397,343,385,369
"13",13,"Ficus cestrifolia",1424460007,-27.56667,-48.46667,"cdround,gass84",24376597,190,70,46,2745,270,118,152,225,157,225,156,1549,210,80,33,581,252,581,253
"14",15,"Ficus cestrifolia",1077410702,-27.45139,-48.41972,"cdround,gass84",24350678,201,74,47,2674,282,127,155,235,168,235,168,1531,200,75,32,568,245,568,245
"15",16,"Ficus cestrifolia",1077408085,-27.72417,-48.535,"cdround,gass84",24411156,197,66,44,2766,275,126,149,232,163,232,162,1422,207,72,36,545,224,545,225
"16",18,"Ficus cestrifolia",1077410703,-29.205,-50.07444,"cdround,gass84",24713519,159,91,52,2752,249,76,173,195,157,195,125,1785,173,130,10,487,416,487,437
"17",19,"Ficus cestrifolia",1077410740,-27.71889,-48.87139,"cdround,gass84",24411148,179,77,46,2963,262,97,165,216,144,216,141,1627,231,83,31,598,273,598,294
"18",20,"Ficus cestrifolia",1077410698,-26.12694,-48.59833,"cdround,gass84",24082834,212,73,47,2705,289,136,153,248,178,248,178,1870,279,82,40,761,265,761,265
"19",21,"Ficus cestrifolia",1077410738,-28.89028,-49.32083,"cdround,gass84",24653057,193,97,51,2988,284,96,188,232,160,232,155,1327,148,82,20,420,258,420,278
"20",22,"Ficus cestrifolia",1094713656,-29.33583,-49.72722,"cdround,gass84",24748087,188,71,45,2803,268,113,155,195,153,223,153,1404,137,88,12,386,303,374,303
