"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Rhamnidium glabrum",1265917488,-26.3175,-49.3675,"gass84",24117376,171,104,54,2974,265,74,191,207,134,207,133,1482,178,82,24,494,280,494,291
"2",2,"Rhamnidium glabrum",1077420427,-26.32028,-49.38083,"cdround,gass84",24117375,165,106,54,2938,259,66,193,201,128,201,127,1477,178,84,23,487,284,485,296
"3",3,"Rhamnidium glabrum",1090876054,-19.3911,-40.0722,"gass84",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"4",4,"Rhamnidium glabrum",1098121158,-17.58,-63.07,"gass84,iddatunl",22302647,245,113,66,2158,326,155,171,265,214,265,213,1132,184,37,53,519,134,519,144
"5",5,"Rhamnidium glabrum",1097483100,-1.07,-77.62,"gass84,iddatunl",18880858,239,99,89,403,296,185,111,236,242,243,233,3654,415,199,22,1194,680,895,1145
"6",6,"Rhamnidium glabrum",1260290211,-14.66666,-66.33333,"gass84",21697769,253,111,65,1583,328,159,169,263,228,266,228,1787,295,49,55,783,169,522,169
"7",7,"Rhamnidium glabrum",1424272341,-22.43333,-42.83333,"cdround,elmms,gass84,iddatunl",23314013,220,101,59,2218,303,132,171,246,191,248,191,1499,246,34,59,665,116,610,116
"8",8,"Rhamnidium glabrum",1098344038,-22.65696,-43.04076,"cdrep,iddatunl",23357208,230,90,55,2253,310,149,161,258,202,260,202,1409,197,43,49,564,135,555,135
"9",9,"Rhamnidium glabrum",1097111764,-25.48078,-48.83477,"cdrep,iddatunl",23944588,213,84,46,3344,302,122,180,252,170,254,170,1957,278,71,43,804,253,765,253
"10",10,"Rhamnidium glabrum",1098257269,-25.30968,-49.05588,"cdrep,iddatunl",23910023,172,99,55,2726,258,80,178,204,138,204,135,1614,213,80,30,574,265,574,285
"11",11,"Rhamnidium glabrum",1228458862,-24,-51,"gass84,iddatunl",23642137,183,129,63,2675,278,74,204,214,148,214,146,1498,194,72,27,516,281,516,303
"12",12,"Rhamnidium glabrum",1098342518,-26.74854,-48.94118,"iddatunl",24203786,197,90,50,2893,286,108,178,234,164,234,160,1622,211,81,28,572,285,572,287
"13",13,"Rhamnidium glabrum",1097476115,-22.90696,-43.20767,"cdrep,iddatunl",23409044,233,73,55,1932,300,169,131,259,209,259,209,1246,146,53,35,437,165,437,165
"14",14,"Rhamnidium glabrum",1097263599,-24.25496,-49.70622,"cdrep,iddatunl",23694008,175,119,53,3363,272,51,221,211,138,213,127,1382,210,60,37,525,210,501,233
