"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Ocotea nectandrifolia",1423893295,-24.85333,-48.71222,"cdround,gass84",23814991,176,95,52,2976,262,81,181,211,137,211,136,1457,198,69,31,522,245,522,268
"2",2,"Ocotea nectandrifolia",1585202590,-24.5112,-48.4244,"gass84",23745878,217,100,52,3058,306,117,189,253,186,253,177,1461,203,50,43,579,207,579,208
"3",4,"Ocotea nectandrifolia",1077406565,-27.18028,-49.32056,"cdround,gass84",24298817,177,97,53,2924,271,88,183,213,141,213,140,1612,192,92,23,525,297,525,322
"4",5,"Ocotea nectandrifolia",1143421835,-24.85278,-48.6975,"cdround,gass84",23814992,171,94,52,2943,256,76,180,206,133,206,132,1496,205,69,31,538,245,538,271
"5",7,"Ocotea nectandrifolia",1585202597,-24.511,-48.4151,"gass84",23745879,215,99,52,3046,304,116,188,252,176,252,176,1474,204,50,43,584,207,584,207
"6",8,"Ocotea nectandrifolia",1077406533,-27.36083,-49.50306,"cdround,gass84",24333372,175,100,53,2990,271,83,188,212,139,212,137,1572,186,90,21,501,294,501,323
"7",15,"Ocotea nectandrifolia",1424429517,-21.23333,-43.98333,"cdround,gass84,rdatm",23063425,194,115,66,1936,274,100,174,211,169,217,167,1480,288,17,77,755,57,634,75
"8",16,"Ocotea nectandrifolia",1077406537,-27.54,-49.04972,"cdround,gass84",24367943,172,88,50,2898,260,85,175,208,137,208,134,1657,214,91,26,571,294,571,318
"9",17,"Ocotea nectandrifolia",1077406535,-27.09222,-50.03805,"cdround,gass84",24281520,188,109,53,3184,290,88,202,227,149,227,148,1492,166,84,19,453,294,453,316
"10",18,"Ocotea nectandrifolia",1086671925,-25.38889,-49.01028,"gass84",23927304,165,97,55,2699,250,75,175,197,131,197,128,1726,227,87,30,611,280,611,302
"11",19,"Ocotea nectandrifolia",1077406515,-26.7275,-49.58528,"cdround,gass84",24203770,165,107,55,2959,262,68,194,201,128,201,127,1520,178,89,20,480,299,478,318
"12",21,"Ocotea nectandrifolia",1077406548,-26.91,-50.22028,"cdround,gass84",24238315,164,115,55,3104,266,59,207,202,126,202,124,1542,167,91,16,448,327,448,341
"13",22,"Ocotea nectandrifolia",1077406562,-27.00028,-50.13056,"cdround,gass84",24264237,176,112,54,3148,278,73,205,215,138,215,136,1515,166,87,17,447,310,447,330
"14",23,"Ocotea nectandrifolia",1802961165,-27.63028,-49.04944,"gass84",24393863,168,88,50,2903,256,82,174,204,133,204,131,1652,215,91,26,571,293,571,319
"15",24,"Ocotea nectandrifolia",1077406526,-28.25972,-49.41194,"cdround,gass84",24523455,190,106,53,3034,288,90,198,228,155,228,151,1471,186,80,26,510,260,510,279
"16",25,"Ocotea nectandrifolia",1077406521,-26.19,-48.69,"gass84",24091472,208,75,48,2747,286,130,156,245,174,245,174,1831,271,81,38,735,265,735,265
"17",26,"Ocotea nectandrifolia",1094713111,-27.45056,-49.05,"cdround,gass84",24350663,168,89,50,2878,257,81,176,204,133,204,131,1668,212,93,25,569,299,569,323
"18",27,"Ocotea nectandrifolia",1077406539,-27.09028,-49.77056,"cdround,gass84",24281526,184,106,54,3089,284,88,196,222,146,222,145,1517,172,87,20,470,293,466,318
"19",29,"Ocotea nectandrifolia",1077406531,-28.16833,-48.95833,"cdround,gass84",24506186,187,81,48,2962,271,103,168,224,153,224,149,1521,191,83,26,528,270,528,290
