"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Rauvolfia grandiflora",1252588554,-8.706944,-35.841667,"gass84",20462980,212,84,70,1295,275,156,119,197,219,225,192,1073,182,24,59,489,86,205,438
"2",2,"Rauvolfia grandiflora",1087540445,-13.1905,-39.602722,"gass84,iddatunl",21396010,211,69,63,1338,267,159,108,223,203,226,192,1006,116,50,21,300,176,297,250
"3",3,"Rauvolfia grandiflora",1087540313,-13.873028,-40.071333,"gass84,iddatunl",21534239,231,70,64,1336,285,176,109,241,214,246,212,746,106,29,39,276,110,219,131
"4",4,"Rauvolfia grandiflora",1090455982,-15.15,-39.083333,"gass84",21802103,242,68,63,1045,293,186,107,250,240,254,226,1626,153,104,10,442,358,428,404
"5",5,"Rauvolfia grandiflora",1135077497,-12.166667,-37.966667,"gass84",21188689,238,79,66,1407,300,181,119,234,249,253,218,1752,301,69,48,746,248,316,571
"6",6,"Rauvolfia grandiflora",1089195941,-9.259079,-36.430429,"gass84",20583926,221,89,68,1477,290,160,130,204,230,235,199,1413,232,28,63,683,117,215,615
"7",7,"Rauvolfia grandiflora",1213520533,-9.441886,-36.684525,"gass84",20618480,247,98,68,1625,324,181,143,227,259,263,223,918,155,14,66,455,65,73,378
"8",8,"Rauvolfia grandiflora",1143419291,-9.441886,-36.717858,"cdround,gass84",20618479,246,98,68,1645,322,179,143,226,258,262,222,843,141,13,65,415,60,68,343
"9",9,"Rauvolfia grandiflora",1089193733,-9.253934,-36.4115,"gass84",20583927,221,88,68,1489,290,161,129,204,231,235,199,1451,238,29,63,700,120,219,634
"10",10,"Rauvolfia grandiflora",1089193797,-9.237283,-36.43356,"gass84",20575286,206,87,69,1435,273,147,126,188,216,219,184,1263,221,24,63,609,99,143,543
"11",11,"Rauvolfia grandiflora",1087539582,-13.84725,-39.661222,"gass84,iddatunl",21534249,218,68,64,1226,272,166,106,203,211,232,200,1475,150,93,14,414,307,363,409
"12",12,"Rauvolfia grandiflora",1077250120,-14.805833,-39.18,"gass84,iddatunl",21732980,243,65,62,979,293,189,104,251,241,255,228,1573,182,91,19,466,302,441,387
"13",14,"Rauvolfia grandiflora",1077241012,-12.966667,-38.5,"gass84,iddatunl",21352837,251,66,66,1118,303,204,99,245,251,264,235,1782,285,75,45,741,276,332,531
"14",15,"Rauvolfia grandiflora",1089189076,-8.713611,-35.840556,"gass84",20471620,210,83,69,1309,274,155,119,195,218,224,191,1113,188,26,59,507,92,209,455
"15",16,"Rauvolfia grandiflora",1424425164,-22.008056,-41.9175,"cdround,gass84",23227634,210,101,59,2132,288,119,169,227,181,237,181,1336,221,29,57,594,109,493,109
"16",18,"Rauvolfia grandiflora",1087537138,-13.987222,-40.041667,"gass84",21560159,227,72,64,1315,282,170,112,237,210,242,208,844,113,38,32,295,140,244,162
"17",21,"Rauvolfia grandiflora",1077247410,-14.001667,-39.166944,"gass84,iddatunl",21568820,238,63,64,1074,287,189,98,224,231,250,222,2029,205,122,16,594,395,512,551
"18",23,"Rauvolfia grandiflora",1089181560,-7.115,-34.863056,"gass84",20134684,254,76,66,970,306,192,114,249,260,262,238,1956,335,40,64,897,134,424,779
"19",24,"Rauvolfia grandiflora",1090516483,-15.395833,-39.566111,"gass84",21853931,215,79,65,1269,273,153,120,225,211,229,197,1105,137,65,23,353,217,293,244
"20",25,"Rauvolfia grandiflora",1089180885,-7.834444,-34.906139,"gass84",20290203,255,75,71,1028,307,202,105,244,261,266,240,1967,315,37,63,900,129,422,752
"21",27,"Rauvolfia grandiflora",1098280617,-7.8425,-35.0056,"gass84,iddatunl",20290200,248,81,72,1080,304,192,112,236,253,259,232,1613,259,31,62,749,114,345,637
"22",28,"Rauvolfia grandiflora",1094867032,-17.4275,-40.175,"gass84,iddatunl",22277276,242,96,69,1524,310,171,139,253,219,260,219,1066,156,40,42,416,147,321,147
"23",29,"Rauvolfia grandiflora",1585198566,-7.796667,-35.02,"gass84",20281560,250,84,73,1077,308,193,115,239,256,261,234,1656,258,33,61,761,115,363,642
"24",32,"Rauvolfia grandiflora",1094881565,-13.666667,-39.016667,"gass84",21499704,246,64,64,1113,296,197,99,241,238,259,230,2211,244,122,20,684,426,541,599
"25",33,"Rauvolfia grandiflora",1123816373,-20.526944,-41.101667,"gass84",22916614,164,109,64,1738,246,77,169,179,144,185,141,1441,224,39,53,645,141,491,158
"26",35,"Rauvolfia grandiflora",1094844583,-15.202778,-39.408056,"gass84,iddatunl",21810735,212,74,64,1182,267,153,114,221,208,225,195,1227,142,76,19,368,239,334,298
"27",36,"Rauvolfia grandiflora",1123816021,-21.025556,-41.239444,"gass84",23020291,203,107,63,1806,285,117,168,219,180,225,179,1227,202,34,55,554,108,407,132
"28",37,"Rauvolfia grandiflora",1702657194,-7.785556,-35.020833,"cdround,gass84,iddatunl,txmatfuz",20272920,247,87,73,1094,306,188,118,235,252,258,230,1615,251,34,60,741,115,355,625
"29",38,"Rauvolfia grandiflora",1123820730,-20.932778,-41.055,"gass84",23003015,241,99,62,1820,321,162,159,257,219,264,218,1045,172,29,53,466,102,307,124
"30",39,"Rauvolfia grandiflora",1123811526,-20.059167,-40.470556,"gass84",22821589,238,91,62,1683,311,166,145,252,217,260,217,1165,194,40,51,520,143,336,143
"31",40,"Rauvolfia grandiflora",1077226130,-13.716667,-39.133333,"gass84,iddatunl",21508341,243,64,64,1137,294,194,100,247,235,256,227,2092,212,115,17,602,399,535,548
"32",42,"Rauvolfia grandiflora",1094828275,-12.247778,-40.537222,"gass84,iddatunl",21197268,228,99,71,1490,298,159,139,240,221,243,206,746,103,21,44,274,85,271,122
"33",43,"Rauvolfia grandiflora",1090935376,-7.211944,-39.606389,"gass84,iddatunl",20160490,217,102,72,1122,290,149,141,216,209,231,202,957,201,8,87,566,38,129,121
"34",44,"Rauvolfia grandiflora",1087632539,-16.403361,-40.0435,"gass84",22061279,211,96,67,1548,280,138,142,223,195,229,188,1052,126,59,26,363,197,303,199
"35",45,"Rauvolfia grandiflora",1089085231,-16.241212,-40.023663,"gass84",22026720,237,98,65,1676,307,158,149,250,212,255,212,851,120,33,42,338,118,262,118
"36",46,"Rauvolfia grandiflora",1094826605,-14.770278,-39.202778,"gass84,iddatunl",21724340,244,65,62,955,294,190,104,252,242,255,230,1604,185,92,19,475,308,446,398
"37",47,"Rauvolfia grandiflora",1077574237,-7,-35,"gass84",20117401,253,81,69,1079,308,192,116,249,259,264,236,1591,265,31,64,727,103,360,612
"38",48,"Rauvolfia grandiflora",1094826706,-14.499722,-39.115,"gass84,iddatunl",21663862,235,63,64,959,284,186,98,237,232,247,222,1874,198,114,17,533,365,481,515
"39",49,"Rauvolfia grandiflora",1094817028,-12.412222,-40.536667,"gass84,iddatunl",21231828,218,99,71,1455,287,149,138,230,211,233,196,708,93,22,39,247,88,239,122
"40",50,"Rauvolfia grandiflora",1095342450,-19.982222,-40.539444,"gass84,iddatunl",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"41",53,"Rauvolfia grandiflora",1089077354,-15.14,-39.29,"gass84",21802098,233,71,63,1106,286,175,111,241,230,246,217,1322,147,82,16,388,272,369,309
"42",54,"Rauvolfia grandiflora",1797375354,-15.2333,-39.4833,"gass84",21819373,230,75,64,1186,286,170,116,239,226,244,213,1177,135,60,24,376,208,339,255
"43",56,"Rauvolfia grandiflora",1087673773,-9.5975,-35.956667,"gass84",20653058,247,69,66,1237,300,197,103,236,258,261,230,1651,279,33,65,811,128,263,672
"44",59,"Rauvolfia grandiflora",1796649819,-14.72,-39.6,"gass84,iddatunl",21715690,220,73,65,1155,275,163,112,229,216,233,204,1214,144,63,24,375,224,326,290
"45",62,"Rauvolfia grandiflora",1077216013,-17.735278,-39.754444,"gass84,iddatunl",22337766,243,85,65,1435,308,178,130,255,223,261,223,1179,150,62,27,407,209,325,209
"46",63,"Rauvolfia grandiflora",1089169958,-9.221528,-35.88,"gass84,iddatunl",20575299,224,76,69,1277,282,172,110,211,231,237,205,1735,295,39,60,807,150,267,747
"47",64,"Rauvolfia grandiflora",1796026745,-9.21292,-35.87467,"gass84",20575300,223,75,69,1240,279,171,108,210,230,235,204,1771,298,41,60,819,155,275,758
"48",65,"Rauvolfia grandiflora",1077217246,-14.783333,-39.033333,"gass84,iddatunl",21724344,248,63,62,921,296,195,101,255,247,259,234,1950,203,131,14,570,404,515,519
"49",66,"Rauvolfia grandiflora",1089165940,-8.012778,-34.950278,"gass84",20324762,256,67,70,967,302,207,95,245,260,266,241,1775,285,31,65,832,120,360,710
"50",68,"Rauvolfia grandiflora",1077214598,-14.696389,-39.123611,"gass84,iddatunl",21707062,246,63,63,939,294,195,99,254,244,257,232,1851,199,118,15,542,371,492,485
"51",69,"Rauvolfia grandiflora",1077609931,-9.618056,-36.031667,"gass84,iddatunl",20653056,247,71,66,1300,301,195,106,234,252,260,228,1519,252,30,63,727,122,246,613
"52",70,"Rauvolfia grandiflora",1077213870,-14.133611,-39.349167,"gass84,iddatunl",21594736,239,64,63,1108,290,189,101,225,233,252,223,1607,160,99,15,466,320,409,439
"53",73,"Rauvolfia grandiflora",1090865651,-20.600278,-40.466667,"gass84",22933909,245,80,59,1701,315,180,135,260,224,267,224,1099,173,46,44,455,152,289,152
"54",74,"Rauvolfia grandiflora",1291011153,-7.583333,-35.5,"gass84,iddatunl",20229709,233,92,70,1303,302,172,130,218,240,247,214,1037,169,22,58,445,79,228,396
"55",75,"Rauvolfia grandiflora",1098367167,-15.08,-39.28,"gass84",21784818,230,70,63,1098,283,173,110,239,228,243,214,1343,146,86,16,387,276,372,323
"56",76,"Rauvolfia grandiflora",1089107033,-7.35,-35.3,"gass84,iddatunl",20186513,249,99,74,1220,317,184,133,246,255,262,231,922,140,17,61,398,65,219,327
"57",77,"Rauvolfia grandiflora",1090867899,-19.935833,-40.6,"gass84",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
"58",78,"Rauvolfia grandiflora",1291011117,-8.071111,-34.965,"gass84",20333401,254,67,70,980,300,205,95,243,259,264,239,1688,266,32,62,780,121,347,678
"59",79,"Rauvolfia grandiflora",1424176786,-22.5,-42.25,"gass84,muluriiv",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"60",80,"Rauvolfia grandiflora",1097659377,-15.1806,-39.0611,"gass84,iddatunl",21810743,242,68,62,1048,294,186,108,250,235,254,227,1619,154,103,10,437,359,423,400
"61",82,"Rauvolfia grandiflora",1097880721,-17.18,-39.33,"gass84",22225457,245,79,65,1357,305,184,121,256,238,261,225,1061,137,61,24,335,222,226,257
"62",84,"Rauvolfia grandiflora",1260166752,-14.98333,-39.05,"gass84,iddatunl",21767543,242,65,61,995,292,187,105,249,241,253,227,1703,172,113,11,480,362,456,432
"63",86,"Rauvolfia grandiflora",1123789315,-14.795833,-39.034444,"gass84",21732984,248,63,61,936,296,194,102,254,247,258,233,1932,201,129,14,563,402,512,512
"64",88,"Rauvolfia grandiflora",1097818983,-12.26,-38.96,"gass84",21205945,233,79,63,1608,297,173,124,228,221,251,210,893,113,35,31,297,134,199,239
"65",90,"Rauvolfia grandiflora",1228288543,-11,-42,"gass84,iddatunl",20946673,242,126,74,1134,322,153,169,249,225,252,225,576,105,1,87,290,5,131,10
"66",91,"Rauvolfia grandiflora",1094727565,-17.25,-39.333333,"gass84,iddatunl",22242737,244,79,65,1339,305,184,121,255,238,261,225,1020,138,56,27,332,208,212,250
"67",92,"Rauvolfia grandiflora",1097784328,-14.420115,-39.271327,"cdround",21655218,229,65,64,1057,279,178,101,238,225,241,214,1611,171,97,17,453,310,427,424
"68",93,"Rauvolfia grandiflora",1090413975,-14.316667,-39.05,"gass84",21629303,242,62,64,978,291,195,96,236,238,254,229,2101,218,126,19,634,404,518,623
"69",95,"Rauvolfia grandiflora",1095185585,-9.791056,-36.111039,"gass84",20687614,248,73,66,1296,304,194,110,236,254,262,229,1391,231,27,63,651,106,229,541
"70",97,"Rauvolfia grandiflora",1097413759,-14.1408925569318,-39.733832090064,"cdrep",21594727,235,68,64,1209,288,182,106,244,228,249,218,1228,150,67,25,395,225,321,265
"71",98,"Rauvolfia grandiflora",1097357174,-16.48659,-39.581206,"",22078571,241,86,67,1416,302,175,127,252,220,257,220,1222,150,53,27,416,211,346,211
"72",99,"Rauvolfia grandiflora",1095184868,-7.653323,-35.330412,"gass84,iddatunl,txmatfuz",20246993,247,99,73,1272,317,182,135,234,252,260,228,1167,189,24,59,509,90,257,448
"73",100,"Rauvolfia grandiflora",1057390936,-8.376025,-38.194244,"gass84",20402444,233,99,67,1770,307,161,146,246,224,250,206,554,137,4,86,313,20,298,44
"74",101,"Rauvolfia grandiflora",1265743125,-3.106944,-60.026111,"cdround,gass84",19304640,274,83,82,441,329,228,101,270,280,280,269,2152,295,57,47,841,211,261,825
"75",103,"Rauvolfia grandiflora",1090491072,-14.735,-39.679444,"gass84",21715688,210,75,65,1201,266,152,114,219,205,224,193,1135,142,57,27,365,205,305,263
"76",106,"Rauvolfia grandiflora",1265743065,-10.773109,-53.08982,"gass84",20894566,256,143,69,674,358,152,206,256,247,262,246,2243,376,3,75,1081,28,590,52
"77",107,"Rauvolfia grandiflora",1137382474,-15.883333,-38.9,"rdativ",21957627,242,73,65,1199,294,183,111,225,253,255,225,1573,172,105,18,486,327,335,428
"78",109,"Rauvolfia grandiflora",1137139753,-21.25,-41.533333,"rdativ",23072124,233,105,62,1970,316,147,169,250,207,258,207,1084,203,22,62,508,74,371,74
"79",110,"Rauvolfia grandiflora",1090488221,-9.2,-35.866667,"gass84",20566660,230,75,69,1262,287,179,108,217,237,243,211,1668,279,36,60,772,142,258,713
"80",111,"Rauvolfia grandiflora",1090494674,-19.568889,-39.799444,"gass84",22717925,243,83,60,1681,311,174,137,257,223,264,220,1223,182,46,44,508,171,337,174
"81",114,"Rauvolfia grandiflora",1090450636,-14.416667,-39.016667,"gass84",21655224,245,62,63,985,293,196,97,247,241,256,231,2064,216,127,18,614,401,515,589
"82",115,"Rauvolfia grandiflora",1090452074,-13.6,-39.783333,"gass84",21482406,204,74,65,1283,262,149,113,214,198,218,185,1100,113,61,16,312,220,298,296
