"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Nectandra nitidula",1676486501,-22.27056,-46.54333,"cdround,gass84,rdatm",23279363,194,123,66,2092,270,84,186,215,164,215,164,1532,275,24,69,754,94,673,94
"2",2,"Nectandra nitidula",1563169794,-22.37972,-44.90528,"gass84",23305323,146,126,64,2095,225,31,194,169,117,170,117,1896,341,26,72,961,99,873,99
"3",3,"Nectandra nitidula",1303588631,-21.6425,-43.66306,"gass84,iddatunl",23149833,198,104,61,1997,277,108,169,220,171,223,171,1521,284,16,77,774,56,686,56
"4",4,"Nectandra nitidula",1086916244,-22.52667,-45.26639,"gass84",23331234,160,123,63,2256,240,46,194,185,129,185,129,1772,331,26,74,913,96,833,96
"5",5,"Nectandra nitidula",1587292067,-19.38165,-43.27839,"gass84",22683282,210,120,64,2012,293,108,185,227,181,232,181,1518,346,10,85,847,35,596,35
"6",6,"Nectandra nitidula",1213525547,-16.57056,-57.54622,"gass84",22095419,257,123,65,1837,342,155,187,270,236,272,228,1272,225,18,66,606,65,575,102
"7",7,"Nectandra nitidula",1587292053,-19.26827,-43.40373,"gass84",22657359,209,123,66,2004,292,106,186,227,182,231,181,1576,367,9,86,882,34,612,55
"8",8,"Nectandra nitidula",1213691614,-19.15886,-40.07592,"gass84",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"9",9,"Nectandra nitidula",1090581157,-23.1864,-46.8842,"gass84",23469435,186,108,61,2295,265,89,176,212,154,212,154,1334,226,30,64,637,107,589,107
"10",10,"Nectandra nitidula",1086915824,-22.54083,-45.22972,"gass84",23331235,154,122,63,2254,233,40,193,179,123,179,123,1786,332,25,74,919,96,843,96
"11",11,"Nectandra nitidula",1094926260,-22.65833,-47.91417,"gass84",23357091,210,117,62,2420,292,105,187,236,176,236,176,1257,237,25,68,627,90,578,90
"12",14,"Nectandra nitidula",1087385593,-23.12615,-45.78516,"gass84",23460822,195,103,59,2280,271,99,172,221,164,222,164,1271,218,25,64,599,94,581,94
"13",15,"Nectandra nitidula",1090629353,-19.34194,-43.62583,"gass84,iddatunl",22674633,206,120,65,1849,288,105,183,222,183,226,179,1484,333,8,86,826,29,596,48
"14",16,"Nectandra nitidula",1090698646,-20.27097,-43.40356,"gass84",22864719,202,115,62,2073,283,98,185,219,172,225,172,1340,269,11,83,738,36,558,36
"15",17,"Nectandra nitidula",1257978667,-22.25797,-46.13314,"cdround,gass84,iddatunl",23279373,194,124,66,2113,271,84,187,215,164,215,163,1477,264,22,68,716,92,623,104
"16",18,"Nectandra nitidula",1257978663,-20.09283,-43.49908,"cdround,gass84,iddatunl",22830157,166,113,65,1809,244,72,172,182,142,186,140,1632,334,16,79,861,58,689,67
"17",22,"Nectandra nitidula",1090697624,-20.96903,-47.47097,"gass84",23011501,200,107,67,1593,267,108,159,214,178,214,175,1554,280,18,74,777,65,704,94
"18",23,"Nectandra nitidula",1077505148,-27.15,-49.68565,"gass84",24290168,175,105,54,3022,274,80,194,212,138,212,137,1541,177,89,20,478,298,477,324
"19",24,"Nectandra nitidula",1316169910,-22.85667,-47.09111,"gass84",23400310,197,116,63,2402,277,93,184,223,164,223,164,1317,229,28,64,634,104,575,104
"20",26,"Nectandra nitidula",1086915216,-20.08722,-43.41778,"gass84",22830158,162,112,65,1795,240,69,171,178,138,181,136,1645,327,18,77,859,62,689,72
"21",27,"Nectandra nitidula",1087478916,-20.43867,-43.51267,"gass84",22899276,169,112,65,1879,246,74,172,186,143,190,142,1633,332,18,78,855,66,697,71
"22",28,"Nectandra nitidula",1087182192,-19.85725,-44.04725,"gass84,iddatunl",22778303,208,123,66,1807,288,103,185,223,188,225,181,1401,302,10,87,798,35,593,51
"23",29,"Nectandra nitidula",1086910952,-22.80639,-44.36611,"gass84",23391736,163,117,61,2221,245,56,189,189,133,190,133,1601,271,27,68,782,101,712,101
"24",30,"Nectandra nitidula",1252620248,-19.40961,-43.41917,"gass84,iddatunl",22683278,195,117,65,1904,277,98,179,212,170,216,168,1568,341,10,84,858,35,624,54
"25",31,"Nectandra nitidula",1252620266,-19.397,-43.40161,"gass84,iddatunl",22683279,207,120,65,1978,289,107,182,224,180,229,179,1534,351,9,86,854,34,605,54
"26",33,"Nectandra nitidula",1087645242,-19.89161,-43.91597,"gass84",22786947,208,119,66,1854,286,107,179,223,183,227,180,1415,308,11,87,806,36,601,51
"27",34,"Nectandra nitidula",1252620597,-22.24111,-44.71056,"gass84",23270767,145,126,65,1991,224,33,191,167,117,168,117,1900,337,25,73,964,94,868,94
